,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6636,6332,6898,6669,7079,6979,6230,6407,5216,5441,Upgrade
1,Revenue Growth (YoY),-3.80%,-5.05%,-2.56%,-4.45%,13.63%,8.94%,19.44%,17.76%,5.51%,16.79%,Upgrade
2,Cost of Revenue,3259,3264,3354,3084,3371,3238,2635,2949,2196,2089,Upgrade
3,Gross Profit,3376,3067,3543,3585,3708,3741,3595,3458,3020,3352,Upgrade
4,"Selling, General & Admin",1804,1973,1859,1870,1789,1958,1856,1976,1642,1961,Upgrade
5,Research & Development,301.61,298.29,294.56,307.32,249.13,297.16,205.92,277.61,146.82,235,Upgrade
6,Operating Expenses,2113,2264,2165,2185,2066,2236,2097,2287,1789,2215,Upgrade
7,Operating Income,1263,802.97,1378,1400,1642,1505,1498,1172,1231,1136,Upgrade
8,Interest Expense,-128.78,-134.8,-138.17,-119.82,-71.58,-71.75,-68.7,-72.45,-106.48,-252.03,Upgrade
9,Interest & Investment Income,-,238.57,-,187.31,-,156.23,-,135.61,-,174.09,Upgrade
10,Earnings From Equity Investments,40.77,22.13,54.72,35.94,39.16,30.46,39,-18.15,27.33,45.87,Upgrade
11,Currency Exchange Gain (Loss),-,-16.6,-,138.33,-,-68.1,-,-56.3,-,4.07,Upgrade
12,Other Non Operating Income (Expenses),191.38,-34.7,173.62,-177.29,335.52,5.37,85.27,107.79,100.55,0.88,Upgrade
13,EBT Excluding Unusual Items,1366,877.59,1468,1465,1946,1557,1554,1268,1253,1109,Upgrade
14,Gain (Loss) on Sale of Investments,-,5.97,-,137.16,-,-,-,33.13,-,4.57,Upgrade
15,Gain (Loss) on Sale of Assets,-,-1.55,-,108.75,-,-2.93,-,1.68,-,-3.63,Upgrade
16,Asset Writedown,-,-9.7,-,-10.81,-,-,-,-6.87,-,-5.89,Upgrade
17,Legal Settlements,-,28.55,-,-259.61,-,-229.85,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,16.86,-,-,Upgrade
19,Pretax Income,1366,900.85,1468,1440,1946,1324,1554,1313,1253,1104,Upgrade
20,Income Tax Expense,212.81,82.32,225.27,154.66,280.93,165.7,254.37,151.88,206.54,151.64,Upgrade
21,Earnings From Continuing Operations,1154,818.53,1243,1286,1665,1159,1299,1161,1046,952.65,Upgrade
22,Minority Interest in Earnings,-46.02,-14.39,-45.31,-43.58,-142.47,-92.08,-89.77,-70.07,-50.18,-39.81,Upgrade
23,Net Income,1108,804.14,1198,1242,1522,1067,1209,1091,995.84,912.84,Upgrade
24,Net Income to Common,1108,804.14,1198,1242,1522,1067,1209,1091,995.84,912.84,Upgrade
25,Net Income Growth,-7.53%,-35.25%,-21.31%,16.45%,25.86%,-2.24%,21.44%,19.51%,6.27%,10.93%,Upgrade
26,Shares Outstanding (Basic),4508,4508,4508,4510,4501,4503,4499,4502,4476,4476,Upgrade
27,Shares Outstanding (Diluted),4615,4530,4607,4552,4501,4534,4499,4510,4476,4489,Upgrade
28,Shares Change (YoY),0.17%,-0.49%,2.35%,0.41%,0.05%,0.54%,0.50%,0.45%,-,-0.05%,Upgrade
29,EPS (Basic),0.25,0.18,0.27,0.28,0.34,0.24,0.27,0.24,0.22,0.20,Upgrade
30,EPS (Diluted),0.24,0.17,0.26,0.27,0.34,0.24,0.27,0.24,0.22,0.20,Upgrade
31,EPS Growth,-7.69%,-35.98%,-23.12%,15.99%,25.80%,-1.03%,20.84%,18.34%,6.27%,9.16%,Upgrade
32,Free Cash Flow,1023,1034,1117,92.39,1132,599.21,1367,813.58,1067,268.46,Upgrade
33,Free Cash Flow Per Share,0.22,0.23,0.24,0.02,0.25,0.13,0.30,0.18,0.24,0.06,Upgrade
34,Dividend Per Share,0.092,0.094,0.073,0.079,0.086,0.065,0.077,0.068,0.062,0.061,Upgrade
35,Dividend Growth,25.20%,19.37%,-14.65%,21.54%,11.69%,-4.41%,24.19%,11.48%,5.08%,17.31%,Upgrade
36,Operating Margin,19.03%,12.68%,19.98%,21.00%,23.20%,21.56%,24.05%,18.29%,23.61%,20.89%,Upgrade
37,Profit Margin,16.69%,12.70%,17.36%,18.62%,21.50%,15.28%,19.41%,17.03%,19.09%,16.78%,Upgrade
38,Free Cash Flow Margin,15.41%,16.33%,16.20%,1.39%,16.00%,8.59%,21.95%,12.70%,20.46%,4.93%,Upgrade
39,EBITDA,1698,1384,1794,1900,1909,1877,1831,1516,1575,1437,Upgrade
40,D&A For EBITDA,434.83,581.31,415.47,499.57,266.41,372.26,333.32,344.01,344.26,300.79,Upgrade
41,EBIT,1263,802.97,1378,1400,1642,1505,1498,1172,1231,1136,Upgrade
