,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1553,3867,3814,5620,3437,5061,4461,4994,3621,4981,3685,4825,4246,3872,2888,5095,3182,3416,2118,4261,Upgrade
1,Other Revenue,-31.03,31.03,-,148.34,-117.65,117.65,-,194.19,-57.91,57.91,-,157.96,-93.56,93.56,-,197.75,-40.65,40.65,-,169.87,Upgrade
2,Revenue,1522,3898,3814,5769,3319,5179,4461,5188,3563,5039,3685,4983,4152,3966,2888,5292,3141,3456,2118,4431,Upgrade
3,Revenue Growth (YoY),-54.14%,-24.73%,-14.50%,11.19%,-6.86%,2.78%,21.05%,4.12%,-14.19%,27.06%,27.58%,-5.85%,32.19%,14.73%,36.35%,19.45%,0.47%,-0.12%,-21.37%,-0.39%,Upgrade
4,Cost of Revenue,910.69,3135,3083,4576,2463,4302,3643,4123,2701,4242,3013,4011,3371,3241,2244,4289,2498,2912,1704,3529,Upgrade
5,Gross Profit,611.5,762.91,730.51,1193,856.11,876.66,817.94,1065,862.33,796.81,672.29,971.53,781.06,724.12,644.94,1004,642.81,544.2,414.24,902.11,Upgrade
6,"Selling, General & Admin",372.37,364.74,394.75,516.05,459.12,367.37,393.44,496.2,369.03,307.42,307.04,453.8,395.27,306.68,314.49,405.99,304.15,225.15,266.54,365.47,Upgrade
7,Research & Development,166,233.34,151.25,501.53,197.3,214.76,160.98,303.56,284.1,190.04,115.48,305.49,145.58,151.09,116.37,329.76,121.31,81.11,39.56,271.6,Upgrade
8,Other Operating Expenses,-67.69,31.51,-6.51,85.58,-13.28,6.02,0.02,53.86,0.4,8.91,4.54,36.74,3.31,11.2,4.88,53.81,0.96,-17.11,3.48,53.1,Upgrade
9,Operating Expenses,455.79,637.25,529.08,1286,694.57,588.58,554.14,942.54,658.75,517.56,427.07,840.8,549.37,468.59,435.73,806.68,427.05,291.55,309.59,738.33,Upgrade
10,Operating Income,155.72,125.67,201.43,-92.9,161.54,288.08,263.8,122.5,203.59,279.26,245.22,130.73,231.69,255.53,209.21,197.19,215.76,252.65,104.65,163.77,Upgrade
11,Interest Expense,-13.43,-36.76,-39.98,-26.89,-43.86,-57.16,-50.57,-52.16,-60.65,-51.64,-45.96,-57.08,-65.99,-58.17,-45.46,-40.87,-47.79,-51.77,-53.21,-70.14,Upgrade
12,Interest & Investment Income,279.67,6.92,16.77,123.91,5.61,6.73,6.31,0.33,1.38,7.22,2.45,28.27,-,2.29,2.54,3.04,1.34,2.85,2.6,3.79,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,Upgrade
14,Currency Exchange Gain (Loss),-0.45,0.45,-,0.24,-0.24,0.24,-,0.49,-0.03,0.03,-,-1.02,0.39,-0.39,-,-0.79,-0.21,0.21,-,0.41,Upgrade
15,Other Non Operating Income (Expenses),-46.01,-4.2,-0.19,-79.9,16.65,-2.37,-2.3,-28.26,4.51,-6.29,-0.4,-53.4,7.16,5.27,-2.19,-13.73,-2.34,-2.75,5.8,-7.02,Upgrade
16,EBT Excluding Unusual Items,375.49,92.07,178.03,-75.55,139.69,235.51,217.25,42.9,148.8,228.57,201.32,47.5,173.25,204.53,164.1,144.85,166.77,201.18,59.85,91.07,Upgrade
