,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3642,4691,3604,4735,3358,4382,4107,5171,1486,1590,986.79,2204,1062,1136,1126,3072,800.22,1188,1227,2897,Upgrade
1,Short-Term Investments,-,-,-,1019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3642,4691,3604,5754,3358,4382,4107,5171,1486,1590,986.79,2204,1062,1136,1126,3072,800.22,1188,1227,2897,Upgrade
3,Cash Growth,8.45%,7.05%,-12.25%,11.27%,125.91%,175.61%,316.21%,134.64%,39.92%,39.94%,-12.34%,-28.26%,32.76%,-4.34%,-8.27%,6.04%,-16.37%,-8.06%,-19.27%,76.15%,Upgrade
4,Accounts Receivable,8686,11037,10596,9279,12136,11871,10138,8116,10576,10589,7926,7238,9583,8822,8075,7513,9268,8840,7577,7385,Upgrade
5,Other Receivables,216.21,351.73,157.02,282.61,174.34,267.31,220.91,245.49,122.54,307.76,161.35,243.37,276.88,223.6,216.11,208.45,206.07,193.45,170.18,230.93,Upgrade
6,Receivables,8902,11388,10753,9561,12310,12139,10359,8362,10698,10897,8087,7481,9860,9046,8291,7721,9474,9034,7747,7616,Upgrade
7,Inventory,21302,21042,19681,19499,19983,19535,19076,18797,15873,14961,14761,14012,14156,13376,11936,11454,12102,11040,10673,10401,Upgrade
8,Prepaid Expenses,-,8.16,-,25.22,-,3.28,-,13.46,-,-,-,0.39,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,4399,4410,5491,4171,4173,4210,4642,4872,4204,3447,3893,3471,3468,3222,3318,3187,2354,2308,2457,2409,Upgrade
10,Total Current Assets,38245,41540,39528,39011,39825,40269,38184,37215,32262,30894,27727,27168,28546,26781,24671,25434,24731,23570,22105,23323,Upgrade
11,"Property, Plant & Equipment",4936,5775,5696,5546,5275,5288,5326,5373,5379,5315,5377,5352,4839,4835,4951,4994,4998,5023,5058,5081,Upgrade
12,Long-Term Investments,1045,332.13,351.01,396.5,64.02,63.7,63.49,62.09,65.42,64.81,60.9,60.16,19.34,19.92,19.14,19.14,37.5,24.29,24.75,25.59,Upgrade
13,Other Intangible Assets,841.86,978.27,988.64,1006,1045,1064,1078,1099,1051,1073,900.37,915.58,748.74,761.53,661.95,675.79,680.84,695.46,695.83,711.61,Upgrade
14,Long-Term Deferred Tax Assets,147.36,196.95,132.88,132.88,69.23,69.24,69.24,98.07,59.27,58.8,58.13,58.13,47.67,47.67,47.67,47.67,45.65,45.65,45.61,45.61,Upgrade
