,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,171.75,222.03,279.02,310.86,379.37,419.76,490.66,211.39,168.04,136.01,249.29,287.11,416.63,627.02,690.44,468.4,437.28,554.82,21.32,152.63,Upgrade
1,Trading Asset Securities,-,-,30.05,50.04,-,20.02,-,40.2,76.5,166.75,106.07,120.63,22.54,22.09,21.75,252.25,267.61,180.61,267.81,272.81,Upgrade
2,Cash & Short-Term Investments,171.75,222.03,309.07,360.9,379.37,439.78,490.66,251.59,244.54,302.76,355.36,407.74,439.17,649.11,712.19,720.65,704.89,735.43,289.13,425.44,Upgrade
3,Cash Growth,-54.73%,-49.51%,-37.01%,43.45%,55.14%,45.26%,38.07%,-38.30%,-44.32%,-53.36%,-50.10%,-43.42%,-37.70%,-11.74%,146.32%,69.39%,-,-,-,0.67%,Upgrade
4,Accounts Receivable,36.95,35.55,36.35,49.66,37.99,31.53,31.42,35.37,50.04,51.37,25.15,37.52,37.91,34.1,20.23,19.9,45.51,48.3,63.96,45.55,Upgrade
5,Other Receivables,37.18,37.15,28.36,9.52,18.32,27.63,20.66,11.85,10.98,11.19,11.51,10.16,10.03,9.5,9.45,6.15,5.48,9.17,8.41,8.11,Upgrade
6,Receivables,74.13,72.71,64.7,59.18,56.31,59.16,52.08,47.23,61.02,62.57,36.66,47.68,47.93,43.6,29.68,26.04,50.99,57.47,72.37,53.66,Upgrade
7,Inventory,32.84,38.72,32.5,26.23,38.3,48.8,47.6,43.8,48.73,48.26,46.13,37.94,39.87,35.14,37.61,34.77,38.73,34.24,30.96,32.07,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,2.99,-,2.97,-,2.75,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,46.55,49.48,46.9,42.49,44.64,18.69,28.53,27.8,20.3,18.39,21.44,11.3,22.33,23.31,9.82,12.86,30.14,11.35,20.76,16.47,Upgrade
10,Total Current Assets,325.27,382.94,453.17,488.8,518.63,566.43,618.86,373.41,374.59,434.95,459.59,507.42,549.31,751.17,789.3,794.32,824.75,838.49,413.22,527.64,Upgrade
11,"Property, Plant & Equipment",431.46,435.99,446.76,450.35,208.34,211.61,212.91,279.47,144.24,113.74,116.45,112.35,109.41,97.91,104.78,24.37,23.66,22.15,18.78,20.11,Upgrade
12,Long-Term Investments,473.48,466.73,447.64,454.34,443.63,427.05,415.59,467.02,279.75,274.99,265.19,265.22,138.58,131.96,132.08,140.9,124.99,126.28,120.45,127.11,Upgrade
13,Other Intangible Assets,10.75,10.33,9.77,10.28,7.83,5.89,6.11,6.69,7.17,6.83,6.92,7.61,6.66,7.3,6.51,6.26,3.74,3.75,2.77,2.73,Upgrade
14,Long-Term Accounts Receivable,2.21,1.67,1.64,1.65,-,-,-,-,3.63,3.56,3.49,3.41,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,96.33,88.52,83.37,77.87,113.38,103.72,93.63,86,65.35,59.97,58.25,54.16,41.83,37.52,35.39,32.14,25.18,23.19,20.74,18.97,Upgrade
16,Long-Term Deferred Charges,22.2,15.61,14.64,13.85,18.45,8.49,9.24,19.38,20.87,18.52,18.88,20.23,18.35,14.84,6.73,4.81,6.53,8.26,11.47,13.43,Upgrade
17,Other Long-Term Assets,140.06,141.19,126.56,122.34,322.89,341.96,170.49,174.98,314.65,315.02,313.04,308.64,280.51,125.93,117.47,116.47,88.54,89.21,87.44,3.61,Upgrade
18,Total Assets,1502,1543,1584,1619,1633,1665,1527,1407,1210,1228,1242,1279,1145,1167,1192,1119,1097,1111,674.87,713.6,Upgrade
19,Accounts Payable,27.28,28.03,38.34,27.79,26.16,22.37,24.43,22.52,21.7,11.5,13.89,9.63,16.89,11.69,10,3.96,8.47,7.78,7.87,4.17,Upgrade
20,Accrued Expenses,10.95,10.44,10.85,43.7,10.58,16.8,16.58,53.73,13.92,17.8,12.01,37.83,7.45,17.31,10.13,29.46,5.66,23.97,9.08,42.17,Upgrade
21,Short-Term Debt,50.14,56.16,45.84,32.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,22.29,21.63,25.52,20.68,29.92,19.23,17.66,3.29,-,1,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,4.71,-,4.9,-,12.77,-,33.47,29.61,19.53,20.52,22.59,24.43,24.83,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,1.82,-,1.36,-,0.94,-,0.71,-,3.23,-,0.67,-,0.94,-,1.43,-,0.44,-,5.52,0.01,Upgrade
25,Current Unearned Revenue,17.11,13.56,15.79,17.61,22.75,18.25,22.76,32.11,32.02,28.87,34.56,31.56,20.92,20.19,34.73,36.89,40.96,42.19,41.08,47.14,Upgrade
26,Other Current Liabilities,2.9,4.65,2.9,19.55,4.06,9.73,3.52,13.26,8.4,19.93,13.15,11.62,8.31,6.87,31.81,10.26,4.12,3.5,2.68,2.81,Upgrade
27,Total Current Liabilities,132.49,139.18,140.61,167.04,94.41,99.16,85.65,158.38,108.88,98.63,94.8,113.23,78.93,80.89,88.1,80.57,59.65,77.43,66.23,96.31,Upgrade
28,Long-Term Debt,140.48,146.53,153.64,157.75,163.85,167.96,21.25,21.25,22.05,18.8,20,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,0.44,2.55,3.08,3.75,2.31,2.92,3.28,40.41,54.05,42.94,42.65,48.17,53.39,49.37,56.82,-,-,-,-,-,Upgrade
