,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,57.31,81.33,66.23,78.36,47.62,13.8,68.88,60.9,119.21,3.73,Upgrade
1,Short-Term Investments,1.07,0.11,-,-,-,-,-,70.64,65.71,67.1,Upgrade
2,Trading Asset Securities,-,-,-,7.92,12.61,16.11,9.3,24.09,14.33,15.96,Upgrade
3,Cash & Short-Term Investments,58.39,81.44,66.23,86.28,60.23,29.91,78.18,155.62,199.25,86.79,Upgrade
4,Cash Growth,-11.84%,-5.60%,9.97%,188.46%,-22.96%,-80.78%,-60.76%,79.31%,105.46%,-30.88%,Upgrade
5,Accounts Receivable,61.9,55.96,14.28,42.06,60.66,64.19,35.51,86.97,35.25,34.76,Upgrade
6,Other Receivables,19.88,9.91,27.53,24.83,172.63,20.56,190.93,108.76,63.14,61.3,Upgrade
7,Receivables,88.32,73.49,47.18,74.51,241.87,93.94,233.38,199.58,124.93,104.78,Upgrade
8,Inventory,10.54,16.15,18.7,16.66,30.77,13.32,35.16,12.13,50.1,60.2,Upgrade
9,Prepaid Expenses,11.08,8.97,6.65,3.77,0.23,0.47,3.59,5.51,45.49,1.36,Upgrade
10,Restricted Cash,1.43,1.44,1.87,1.44,0.72,0.91,11.64,0.98,0.93,10.1,Upgrade
11,Other Current Assets,3.77,12.77,3.37,13.5,-123.74,13.34,225.04,324.66,302.44,309.19,Upgrade
12,Total Current Assets,173.53,194.26,144,196.16,210.07,151.89,586.98,698.49,723.15,572.41,Upgrade
13,"Property, Plant & Equipment",2020,2079,2418,2476,2548,2662,2591,2536,2047,2102,Upgrade
14,Long-Term Investments,0.09,0.09,16.03,16.81,21.37,35.85,59.45,68.42,74.35,74.29,Upgrade
15,Goodwill,-,-,6.64,6.95,11.88,12.45,12.15,12.05,11.13,11.35,Upgrade
16,Other Intangible Assets,1378,1444,1812,1892,2151,2268,2228,2219,2059,2108,Upgrade
