,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,201.67,212.11,158.07,284.8,258.29,266.1,128.14,206.49,118.88,318.81,Upgrade
1,Revenue Growth (YoY),27.58%,-25.52%,-38.80%,7.03%,101.56%,28.87%,7.79%,-35.23%,-24.66%,181.94%,Upgrade
2,Cost of Revenue,120.58,103.69,84.31,179.84,195.41,245,87.75,188.85,96.98,283.48,Upgrade
3,Gross Profit,81.1,108.42,73.76,104.96,62.88,21.1,40.39,17.64,21.91,35.33,Upgrade
4,"Selling, General & Admin",28.01,32.27,25.42,28.47,23.21,21.03,27.14,45.08,28.16,43.79,Upgrade
5,Other Operating Expenses,-24.45,9.84,-0.25,-23.19,-0.27,30.84,102.14,-1.12,-25.26,-11.94,Upgrade
6,Operating Expenses,2.83,42.11,25.17,5.28,22.93,127.88,129.28,43.96,2.9,31.85,Upgrade
7,Operating Income,78.27,66.32,48.59,99.67,39.94,-106.79,-88.89,-26.32,19.01,3.48,Upgrade
8,Interest Expense,-127.51,-133.53,-134.7,-114.24,-132.91,-121.17,-121.33,-108.63,-100.98,-166.18,Upgrade
9,Interest & Investment Income,0.09,0.08,0.1,0.09,0.16,12.16,14.87,15.96,14.29,17.57,Upgrade
10,Earnings From Equity Investments,-,-2.16,0,-1.25,0.02,-,0.01,0.01,0.01,0.13,Upgrade
11,Currency Exchange Gain (Loss),0.03,0.35,-0.25,-1.4,0.01,0.47,-0.35,0.95,-0.04,-2.55,Upgrade
12,Other Non Operating Income (Expenses),-,-4.51,-,-,-,0.03,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-49.12,-73.45,-86.26,-17.13,-92.78,-215.3,-195.69,-118.04,-67.72,-147.55,Upgrade
14,Impairment of Goodwill,-,-6.81,-,-4.84,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-2.34,-,-13.98,-1.76,-6.91,-24.32,-0.76,-,-0.64,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.25,-,-1.85,-,-,-,-0.04,-,-,Upgrade
17,Asset Writedown,-,-867.05,-,-388.9,-,-0.26,-,-,-,-0.33,Upgrade
18,Other Unusual Items,-,-10.12,-,14.76,-,-344.46,-,5.49,-,-9.04,Upgrade
19,Pretax Income,-49.12,-959.52,-86.26,-411.94,-94.54,-566.93,-220.01,-113.35,-67.72,-157.56,Upgrade
20,Income Tax Expense,-1.48,46.09,-2.42,45.88,0.83,0.11,-0.82,2.46,-0.65,3.03,Upgrade
21,Earnings From Continuing Operations,-47.64,-1006,-83.84,-457.81,-95.37,-567.04,-219.19,-115.81,-67.07,-160.59,Upgrade
22,Net Income to Company,-47.64,-1006,-83.84,-457.81,-95.37,-567.04,-219.19,-115.81,-67.07,-160.59,Upgrade
23,Minority Interest in Earnings,0.26,2.08,0.39,-0.12,1.52,-2.22,-0.22,-0.73,-0.51,-0.91,Upgrade
24,Net Income,-47.38,-1004,-83.45,-457.93,-93.85,-569.26,-219.41,-116.54,-67.58,-161.49,Upgrade
25,Net Income to Common,-47.38,-1004,-83.45,-457.93,-93.85,-569.26,-219.41,-116.54,-67.58,-161.49,Upgrade
26,Shares Outstanding (Basic),3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,Upgrade
27,Shares Outstanding (Diluted),3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,13.04%,Upgrade
29,EPS (Basic),-0.01,-0.30,-0.02,-0.14,-0.03,-0.17,-0.07,-0.03,-0.02,-0.05,Upgrade
30,EPS (Diluted),-0.01,-0.30,-0.02,-0.14,-0.03,-0.17,-0.07,-0.03,-0.02,-0.05,Upgrade
31,Free Cash Flow,149.32,-18.42,44.1,-19.48,54.34,-83.05,58.35,-267.16,56.96,-86.06,Upgrade
32,Free Cash Flow Per Share,0.04,-0.01,0.01,-0.01,0.02,-0.02,0.02,-0.08,0.02,-0.03,Upgrade
33,Operating Margin,38.81%,31.27%,30.74%,35.00%,15.47%,-40.13%,-69.37%,-12.75%,15.99%,1.09%,Upgrade
34,Profit Margin,-23.49%,-473.12%,-52.79%,-160.79%,-36.33%,-213.93%,-171.22%,-56.44%,-56.84%,-50.65%,Upgrade
35,Free Cash Flow Margin,74.04%,-8.68%,27.90%,-6.84%,21.04%,-31.21%,45.54%,-129.38%,47.91%,-26.99%,Upgrade
36,EBITDA,134.02,130.77,98.51,147.87,82.56,20.46,-66.06,-1.7,43.89,33.1,Upgrade
37,D&A For EBITDA,55.75,64.46,49.93,48.2,42.61,127.24,22.84,24.62,24.88,29.62,Upgrade
38,EBIT,78.27,66.32,48.59,99.67,39.94,-106.79,-88.89,-26.32,19.01,3.48,Upgrade
