,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1194,947,771,1320,1620,1519,1648,2396,1934,2144,2371,1707,1984,2559,2626,1673,2273,3287,2791,3416,2262,Upgrade
1,Market Cap Growth,-37.64%,-37.64%,-53.23%,-44.91%,-16.23%,-29.15%,-30.50%,40.39%,-2.54%,-16.21%,-9.71%,2.01%,-12.70%,-22.17%,-5.92%,-51.03%,0.50%,81.86%,33.51%,74.89%,65.71%,Upgrade
2,Enterprise Value,1224,976,771,1244,1544,1442,1555,2368,1905,2111,2340,1656,1934,2507,2531,1488,2083,3096,2786,3502,2348,Upgrade
3,Last Close Price,4.26,3.38,2.75,4.71,5.78,5.42,5.88,8.55,6.90,7.65,8.46,6.09,7.08,9.13,9.37,5.97,8.11,11.73,9.96,12.19,8.07,Upgrade
4,PE Ratio,-,-,-64.85,-,-,-,-168.92,-,-,-,-,-,-,-,-,-,-,-,-,-,173.53,Upgrade
5,Forward PE,-,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,Upgrade
6,PS Ratio,7.38,5.78,4.60,8.67,10.44,10.03,11.80,18.38,14.31,13.66,14.08,9.67,10.79,14.52,14.99,10.61,16.30,23.19,16.72,19.26,11.06,Upgrade
7,PB Ratio,5.14,3.82,3.02,5.53,6.53,6.05,6.56,10.04,7.83,8.35,9.08,6.39,7.29,9.08,9.21,5.70,7.62,10.68,8.85,10.56,6.86,Upgrade
8,P/TBV Ratio,4.86,4.86,3.82,5.53,6.53,6.05,6.56,10.04,7.83,8.35,9.08,6.39,7.29,9.08,9.21,5.70,7.62,10.68,8.85,10.56,6.86,Upgrade
9,P/FCF Ratio,-,-31.23,-19.22,-,-,1271.12,-,135.88,-3138.09,31583.82,-539.62,-,-58.07,-,-,-,-,-,10.18,40.73,28.92,Upgrade
10,P/OCF Ratio,-,-39.42,-23.63,-,-,281.63,-,129.97,38092.95,2936.14,-639.66,-,-60.16,-,-,-,-,-,9.99,38.81,26.51,Upgrade
11,EV/Sales Ratio,7.47,5.96,4.61,8.17,9.95,9.52,11.14,18.16,14.10,13.45,13.90,9.38,10.52,14.23,14.45,9.44,14.94,21.84,16.69,19.75,11.48,Upgrade
12,EV/EBITDA Ratio,-,-,-69.74,-,-,-83.53,-,-,-,-111.22,-,-,-,-124.28,-,-,-,-124.54,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-50.12,-,-,-65.45,-,-,-,-,-,-,-,-99.88,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-40.35,-32.19,-19.23,-,-,1206.31,-,134.27,-3091.85,31096.12,-532.50,-,-56.59,-,-,-,-,-,10.16,41.75,30.02,Upgrade
15,Debt / Equity Ratio,0.15,0.15,0.13,0.13,0.13,0.10,0.10,0.06,0.06,0.11,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.11,0.12,0.12,0.13,Upgrade
16,Debt / EBITDA Ratio,-,-,1.26,-,-,1.27,-,-,-,20.77,-,-,-,3.61,-,-,-,5.05,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-1.25,-0.80,-,-,20.08,-,0.84,-23.91,413.18,-3.43,-,-0.54,-,-,-,-,-,0.14,0.47,0.53,Upgrade
