,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,344.44,270.26,184.09,134.41,197.72,279.49,204.76,181.24,173.02,38.15,Upgrade
1,Short-Term Investments,3.11,2.81,4.12,3.23,2.61,3.09,2.81,5.56,5.37,5.93,Upgrade
2,Trading Asset Securities,3,-,-,1,1,1,-,-,0.07,1,Upgrade
3,Cash & Short-Term Investments,350.55,273.07,188.21,138.64,201.34,283.58,207.57,186.8,178.46,45.08,Upgrade
4,Cash Growth,86.25%,96.96%,-6.52%,-51.11%,-3.00%,51.81%,16.31%,314.39%,-66.28%,-88.96%,Upgrade
5,Accounts Receivable,433.79,481.57,342.77,202.41,444.75,475.13,242.29,177.33,187.16,128.12,Upgrade
6,Other Receivables,38.25,28.31,17.58,18.9,23.13,25.76,29.98,40.16,45.96,141.21,Upgrade
7,Receivables,472.05,546.48,396.64,258.11,502.88,555.89,272.27,217.49,233.12,269.34,Upgrade
8,Inventory,216.34,257.07,226.76,429.04,363.91,226.36,320.91,322.97,292.53,236.18,Upgrade
9,Prepaid Expenses,4.54,3.43,3.44,3.57,1,1,1.03,1.1,4.72,1.34,Upgrade
10,Other Current Assets,925.06,584.55,1026,749.32,787.99,933.75,841.27,650.12,563.1,256.23,Upgrade
11,Total Current Assets,1969,1665,1841,1579,1857,2001,1643,1378,1272,808.16,Upgrade
12,"Property, Plant & Equipment",857.52,928.5,973.3,1023,1051,1101,1101,1154,1068,1138,Upgrade
13,Long-Term Investments,10.34,28.1,86.62,44.21,34.78,28.49,34.07,3.22,1.58,3.18,Upgrade
14,Goodwill,209.13,209.13,209.13,209.13,209.13,209.13,209.13,209.13,-,-,Upgrade
15,Other Intangible Assets,279.06,564.57,433.24,415.77,407.47,391.22,423.73,400.21,373.85,317.11,Upgrade
16,Long-Term Deferred Tax Assets,160.9,97.74,48.3,35.62,31.15,15.08,11.19,19.69,11.14,11.19,Upgrade
17,Other Long-Term Assets,62.79,121.92,135.76,56.63,53.51,65.53,70.36,95.13,48.81,58,Upgrade
18,Total Assets,3548,3615,3727,3363,3645,3811,3492,3259,2775,2336,Upgrade
19,Accounts Payable,836.33,938.4,1226,936.03,1070,1065,954.08,795.47,655.92,422.95,Upgrade
20,Accrued Expenses,71.07,89.71,80.21,81.04,77.95,77.88,81.52,84.5,81.01,128.29,Upgrade
21,Short-Term Debt,15.14,2.74,10.11,63.44,32.05,10.62,22.3,36,-,12,Upgrade
22,Current Portion of Long-Term Debt,759.08,728.62,595.05,541.4,551.4,514.16,440.26,566,687.5,662.5,Upgrade
23,Current Portion of Leases,3.14,3.3,3.32,4.62,3.15,4.2,3.37,4.14,2.89,5.17,Upgrade
24,Current Income Taxes Payable,110.08,142.91,82.23,76.78,138.04,100.92,129.23,86.38,102.04,77.23,Upgrade
25,Current Unearned Revenue,83.2,76.88,87.28,112.24,80.85,47.23,80.16,43.58,52.72,46.56,Upgrade
26,Other Current Liabilities,127.52,71.96,91.8,140.89,155,215.66,120.45,126.67,110,52.32,Upgrade
27,Total Current Liabilities,2006,2055,2176,1956,2109,2036,1831,1743,1692,1407,Upgrade
28,Long-Term Debt,-,55,176,57,57,122.5,123,142.76,143.26,38.76,Upgrade
29,Long-Term Leases,0.7,2.1,3.4,5.15,3.11,5.1,4.29,5.97,5.08,4.16,Upgrade
30,Other Long-Term Liabilities,27.46,52.37,52.41,62.88,64,79.35,188.01,204.01,103.22,70.27,Upgrade
31,Total Liabilities,2034,2164,2408,2081,2233,2243,2147,2095,1944,1520,Upgrade
32,Common Stock,160.2,160.2,160.2,160.2,160.2,160.2,160.2,160.2,148.32,148.32,Upgrade
33,Additional Paid-In Capital,342.16,342.16,342.16,342.16,342.16,342.16,342.16,342.16,167.5,167.5,Upgrade
