,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,180.67,130.51,127.48,154.3,104.84,114.05,90.29,45.91,105.92,190.66,Upgrade
1,Revenue Growth (YoY),41.73%,-15.41%,21.59%,35.28%,16.12%,148.43%,-14.76%,-75.92%,-69.38%,-62.85%,Upgrade
2,Cost of Revenue,176.17,118.53,109.23,125.4,87.43,85.84,78.67,35.91,96.42,168.34,Upgrade
3,Gross Profit,4.5,11.99,18.24,28.89,17.42,28.22,11.62,10,9.5,22.32,Upgrade
4,"Selling, General & Admin",16.04,19.39,15.59,17.13,15.81,15.14,19.35,18.54,13.6,15.48,Upgrade
5,Operating Expenses,16.19,19.27,15.57,16.92,15.39,15.28,19.35,16.54,3.6,15.66,Upgrade
6,Operating Income,-11.69,-7.28,2.68,11.97,2.02,12.93,-7.73,-6.53,5.9,6.66,Upgrade
7,Interest Expense,-2.95,-2.53,-1.98,-2.24,-0.36,-0.24,-0.24,-0.19,-0.15,-0.54,Upgrade
8,Interest & Investment Income,0.03,0.07,0.04,0.87,0.2,-,0.01,0.06,0.05,0.38,Upgrade
9,Earnings From Equity Investments,-0.1,16.48,-0.11,-0.03,-0.1,1.14,-1.52,-0.12,-,0.09,Upgrade
10,Other Non Operating Income (Expenses),0.73,0.53,0.47,0.48,0.21,0.22,0.3,-0.77,5.26,-0.77,Upgrade
11,EBT Excluding Unusual Items,-13.98,7.26,1.1,11.06,1.98,14.06,-9.18,-7.55,11.07,5.82,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-0.12,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-,-2.01,-,-,Upgrade
14,Other Unusual Items,0.19,0.42,0.01,0.24,1.57,-0.4,0.2,23.85,-,-12.29,Upgrade
15,Pretax Income,-13.79,7.69,1.11,11.19,3.55,13.66,-8.98,14.29,11.07,-6.47,Upgrade
16,Income Tax Expense,-,-0.35,0.87,1.07,1.01,0.42,-,2.21,2.02,-1.24,Upgrade
17,Net Income,-13.79,8.04,0.24,10.12,2.54,13.24,-8.98,12.08,9.04,-5.23,Upgrade
18,Net Income to Common,-13.79,8.04,0.24,10.12,2.54,13.24,-8.98,12.08,9.04,-5.23,Upgrade
19,Net Income Growth,-,-20.56%,-90.55%,-23.58%,-,9.63%,-,-,-49.72%,-,Upgrade
20,Shares Outstanding (Basic),800,800,800,800,800,800,800,800,800,800,Upgrade
21,Shares Outstanding (Diluted),800,800,800,800,800,800,800,800,800,800,Upgrade
22,EPS (Basic),-0.02,0.01,0.00,0.01,0.00,0.02,-0.01,0.02,0.01,-0.01,Upgrade
23,EPS (Diluted),-0.02,0.01,0.00,0.01,0.00,0.02,-0.01,0.02,0.01,-0.01,Upgrade
24,EPS Growth,-,-20.56%,-90.55%,-23.59%,-,9.63%,-,-,-49.72%,-,Upgrade
25,Free Cash Flow,-28.11,-2.65,-14.02,46.74,-73.02,13.55,-20.91,48.11,33.29,-9.25,Upgrade
26,Free Cash Flow Per Share,-0.04,-0.00,-0.02,0.06,-0.09,0.02,-0.03,0.06,0.04,-0.01,Upgrade
27,Operating Margin,-6.47%,-5.58%,2.10%,7.76%,1.93%,11.34%,-8.56%,-14.23%,5.57%,3.50%,Upgrade
28,Profit Margin,-7.63%,6.16%,0.19%,6.56%,2.42%,11.61%,-9.94%,26.31%,8.54%,-2.74%,Upgrade
29,Free Cash Flow Margin,-15.56%,-2.03%,-10.99%,30.29%,-69.65%,11.88%,-23.16%,104.80%,31.43%,-4.85%,Upgrade
30,EBITDA,-8.88,-4.54,4.79,14.04,4.22,15.04,-5.71,-4.47,8.01,7.94,Upgrade
31,D&A For EBITDA,2.81,2.74,2.12,2.07,2.19,2.11,2.02,2.06,2.11,1.28,Upgrade
32,EBIT,-11.69,-7.28,2.68,11.97,2.02,12.93,-7.73,-6.53,5.9,6.66,Upgrade
