,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,87.48,103.95,112.45,154.41,151.89,150.15,68.67,65.76,101.33,88.67,Upgrade
1,Cash & Short-Term Investments,87.48,103.95,112.45,154.41,151.89,150.15,68.67,65.76,101.33,88.67,Upgrade
2,Cash Growth,-22.21%,-32.68%,-25.97%,2.84%,121.19%,128.35%,-32.23%,-25.84%,13.75%,-39.31%,Upgrade
3,Accounts Receivable,77.25,55.05,80.98,34,33.78,55.73,71.29,8.22,34.59,41.52,Upgrade
4,Other Receivables,4.37,6.13,0.43,4.46,3.83,9.46,3.71,8.95,2.67,0.24,Upgrade
5,Receivables,81.61,61.19,81.41,54.41,37.62,65.19,75.01,17.16,37.27,41.76,Upgrade
6,Inventory,20.49,31.17,10.66,35.23,68.08,125.31,81.01,60.79,9.17,0.79,Upgrade
7,Other Current Assets,184.03,181.89,195.12,159.82,193.25,143.39,173.01,205.65,135.48,169.32,Upgrade
8,Total Current Assets,373.62,378.2,399.65,403.87,450.84,484.04,397.7,349.36,283.25,300.53,Upgrade
9,"Property, Plant & Equipment",29.08,29.42,31.13,34.38,38.43,31.35,32.66,34.18,33.16,34.68,Upgrade
10,Long-Term Investments,91.11,79.68,87.99,90.15,130.22,128.27,209.39,243.02,227.46,269.62,Upgrade
11,Other Intangible Assets,-,-,3.62,4.63,5.77,7.01,7.85,8.71,8.9,9.97,Upgrade
12,Other Long-Term Assets,1.41,4.31,4.88,6.84,8.99,11.38,13.11,14.86,61.11,64.1,Upgrade
13,Total Assets,495.22,491.6,527.25,539.85,634.25,662.05,660.71,650.12,613.89,678.91,Upgrade
14,Accounts Payable,16.6,0.34,19.03,-,-,-,-,-,-,2.52,Upgrade
15,Accrued Expenses,2.89,4,6.32,4.98,3.37,6.04,5.48,4.04,5.33,6.44,Upgrade
16,Short-Term Debt,-,-,-,-,-,11.38,-,-,-,-,Upgrade
17,Current Portion of Leases,0.41,0.29,0.28,0.99,0.97,0.54,0.51,0.98,0.9,0.4,Upgrade
18,Current Income Taxes Payable,-,-,0,-,-,0.15,-,-,-,0.18,Upgrade
19,Current Unearned Revenue,0.03,0.05,0.05,1,0.17,0.42,1.06,21,2.49,2.49,Upgrade
20,Other Current Liabilities,0.87,0.87,0.86,0.88,12.62,0.97,13,7.03,1.34,1.36,Upgrade
21,Total Current Liabilities,20.79,5.56,26.54,7.85,17.12,19.49,20.05,33.05,10.06,13.39,Upgrade
22,Long-Term Leases,-,-,0.28,0.29,0.6,0.92,1.18,1.42,1.54,1.78,Upgrade
23,Long-Term Deferred Tax Liabilities,5.76,5.8,6.05,6.05,8.48,9.06,9.72,9.72,8.87,9.25,Upgrade
24,Total Liabilities,26.55,11.35,32.87,14.19,26.2,29.48,30.95,44.2,20.47,24.42,Upgrade
25,Common Stock,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,Upgrade
26,Additional Paid-In Capital,657.78,657.78,657.78,657.78,657.78,657.78,657.78,657.78,657.78,657.78,Upgrade
27,Retained Earnings,-67.24,-63.15,-53.84,-40.49,17.91,39.29,42.81,48.09,81.38,117.82,Upgrade
28,Comprehensive Income & Other,-205.46,-197.97,-193.15,-175.23,-151.24,-148.09,-154.43,-183.54,-229.34,-204.71,Upgrade
29,Shareholders' Equity,468.67,480.25,494.38,525.66,608.05,632.57,629.75,605.92,593.42,654.48,Upgrade
30,Total Liabilities & Equity,495.22,491.6,527.25,539.85,634.25,662.05,660.71,650.12,613.89,678.91,Upgrade
31,Total Debt,0.41,0.29,0.56,1.28,1.57,12.84,1.69,2.4,2.44,2.18,Upgrade
32,Net Cash (Debt),87.07,103.67,111.89,153.14,150.32,137.31,66.98,63.36,98.89,86.48,Upgrade
33,Net Cash Growth,-22.18%,-32.30%,-25.57%,11.52%,124.42%,116.73%,-32.27%,-26.74%,11.01%,-40.81%,Upgrade
34,Net Cash Per Share,0.05,0.06,0.07,0.09,0.09,0.08,0.04,0.04,0.06,0.05,Upgrade
35,Filing Date Shares Outstanding,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,Upgrade
36,Total Common Shares Outstanding,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,Upgrade
37,Working Capital,352.82,372.64,373.11,396.02,433.72,464.54,377.65,316.3,273.19,287.14,Upgrade
38,Book Value Per Share,0.28,0.29,0.30,0.31,0.36,0.38,0.38,0.36,0.35,0.39,Upgrade
39,Tangible Book Value,468.67,480.25,490.77,521.03,602.28,625.56,621.9,597.21,584.52,644.51,Upgrade
40,Tangible Book Value Per Share,0.28,0.29,0.29,0.31,0.36,0.37,0.37,0.36,0.35,0.39,Upgrade
41,Buildings,-,10.73,-,10.88,-,8.6,-,8.35,-,7.85,Upgrade
42,Machinery,-,18.8,-,20.01,-,17.24,-,16.8,-,16.77,Upgrade
