,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Market Capitalization,231,126,117,171,177,205,174,144,138,123,115,151,151,143,260,252,263,319,599,795,1249,Upgrade
1,Market Cap Growth,-38.24%,-38.24%,-32.76%,18.75%,28.26%,66.02%,51.96%,-4.51%,-8.49%,-13.73%,-55.91%,-40.00%,-42.55%,-55.26%,-56.54%,-68.31%,-78.92%,-78.89%,-57.54%,-45.59%,202.17%,Upgrade
2,Enterprise Value,191,60,51,118,124,164,133,114,106,83,74,114,114,137,254,260,271,340,618,815,1269,Upgrade
3,Last Close Price,0.25,0.21,0.20,0.28,0.29,0.34,0.29,0.24,0.23,0.22,0.20,0.27,0.27,0.26,0.47,0.45,0.47,0.57,1.07,1.42,2.23,Upgrade
4,PE Ratio,6.35,5.33,6.51,8.08,7.35,-,5.16,4.46,-9.14,-5.87,-30869.47,-,4.78,4.27,43.21,-,-3.27,-,-7.55,-,-593.92,Upgrade
5,PS Ratio,0.47,0.39,0.36,0.46,0.47,0.58,0.51,0.50,0.67,0.62,0.54,0.61,0.80,0.72,1.46,-,1.14,1.37,3.03,3.87,12.18,Upgrade
6,PB Ratio,0.64,0.53,0.50,0.73,-,0.93,0.79,0.65,-,0.65,0.62,0.81,-,0.67,1.45,1.37,-,1.36,2.66,3.33,-,Upgrade
7,P/TBV Ratio,0.60,0.60,0.56,0.82,-,1.06,0.90,0.74,-,0.66,0.63,0.82,-,0.79,1.82,1.71,-,1.84,3.60,4.52,-,Upgrade
8,EV/Sales Ratio,0.59,0.19,0.15,0.32,0.33,0.46,0.39,0.39,0.52,0.41,0.35,0.46,0.61,0.69,1.42,-,1.17,1.46,3.13,3.97,12.38,Upgrade
9,EV/EBITDA Ratio,3.82,1.72,1.80,3.66,4.10,-,3.82,3.72,10.10,12.00,6.93,-,2.98,3.10,6.60,-,14.04,24.93,48.23,74.11,561.38,Upgrade
10,EV/EBIT Ratio,4.63,1.96,2.09,4.11,4.59,-,4.26,4.31,17.50,43.91,16.32,-,3.43,3.53,7.68,-,23.10,-,73.56,106.17,1318.81,Upgrade
11,Debt / Equity Ratio,0.15,0.15,0.15,0.14,-,0.21,0.29,0.29,-,0.13,0.13,0.13,-,0.11,0.29,0.29,-,0.23,0.25,0.25,-,Upgrade
12,Debt / EBITDA Ratio,0.72,1.26,1.26,0.48,-,-,1.68,1.02,-,2.15,1.06,-,-,0.93,0.44,-,-,18.05,6.47,1.72,-,Upgrade
13,Asset Turnover,0.87,0.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,6.73,6.09,6.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,2.65,2.65,2.65,2.21,-,1.85,-,1.74,-,2.67,-,2.39,-,2.65,-,1.05,-,2.01,-,1.29,-,Upgrade
16,Current Ratio,4.02,4.02,4.02,3.23,-,2.59,-,2.82,-,4.87,-,4.28,-,4.72,-,2.31,-,3.56,-,2.36,-,Upgrade
17,Return on Equity (ROE),6.10%,6.19%,21.78%,-,-3.93%,12.03%,-,-,8.45%,11.73%,-,-,53.14%,39.46%,-,-,-2.29%,8.59%,-,-,Upgrade,
18,Return on Assets (ROA),3.62%,3.58%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),4.31%,4.40%,14.72%,-,-1.39%,7.77%,-,-,2.69%,4.96%,-,-,5.23%,30.35%,-,-,-0.77%,0.26%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),15.23%,11.48%,9.17%,10.93%,-,-,-,9.28%,-,0.88%,-,-,-,16.21%,-,-,-,-,-,2.62%,-,Upgrade
21,Earnings Yield,10.26%,18.76%,15.37%,12.37%,13.60%,12.79%,19.37%,22.40%,-10.94%,-17.04%,-0.00%,-0.95%,20.93%,23.41%,2.31%,-,-30.59%,-25.40%,-13.25%,-11.49%,-0.17%,Upgrade
22,FCF Yield,-5.22%,-12.70%,-6.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-1.10%,-,-,0.05%,-4.64%,-7.42%,-7.42%,-7.48%,-2.66%,-,-,-,-,-,-,-,-7.00%,-,-11.11%,-,-3.84%,Upgrade
24,Total Shareholder Return,-1.10%,-,-,0.05%,-4.64%,-7.42%,-7.42%,-7.48%,-2.66%,-,-,-,-,-,-,-,-7.00%,-,-11.11%,-,-3.84%,Upgrade
