,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+13 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Cash & Equivalents,33.37,33.37,42.97,-,43.36,-,48.52,-,20.33,-,28.27,-,20.03,-,19.88,-,19.29,-,13.67,-,Upgrade
1,Short-Term Investments,11.9,11.9,14.98,-,15.6,-,11.27,-,11.96,-,6.09,-,12.71,-,11.33,-,6.17,-,6.46,-,Upgrade
2,Cash & Short-Term Investments,45.28,45.28,57.95,-,58.96,59.79,59.79,-,32.3,34.36,34.36,-,32.74,31.2,31.2,-,25.46,20.13,20.13,-,Upgrade
3,Cash Growth,-23.20%,-24.28%,-3.07%,-,82.53%,74.02%,74.02%,-,-1.34%,10.11%,10.11%,-,28.59%,55.01%,55.01%,-,4.73%,-37.58%,-37.58%,-,Upgrade
4,Accounts Receivable,43.77,43.77,39.47,-,49.42,-,39.51,-,22.44,-,19.47,-,22.58,-,22.67,-,25.2,-,39.19,-,Upgrade
5,Other Receivables,1.49,1.49,1.9,-,0.95,-,1.56,-,0.24,-,0.96,-,1.81,-,1.8,-,5.64,-,4.71,-,Upgrade
6,Receivables,52.24,52.24,48.72,-,53.36,-,44.46,-,26.13,-,23.92,-,31.53,-,29.37,-,34.85,-,47.33,-,Upgrade
7,Inventory,20.26,20.26,19.27,-,20.89,-,26.09,-,30.5,-,30.21,-,28.18,-,23.17,-,21.65,-,21.19,-,Upgrade
8,Prepaid Expenses,19.79,19.79,11.03,-,19.8,-,11.53,-,11.33,-,9.73,-,9.53,-,12.67,-,17.96,-,11.86,-,Upgrade
