,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+13 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Revenue,42.69,42.69,62.92,46.99,46.69,60.22,71.81,32.49,27.77,30.08,31.39,22.64,29.55,49.32,-,26.63,18.97,25.46,53.16,31.14,Upgrade
1,Revenue Growth (YoY),-8.58%,-29.12%,-12.37%,44.63%,68.12%,100.18%,128.73%,43.51%,-6.02%,-39.00%,-,-14.97%,55.79%,93.67%,-,-14.49%,-,7.78%,-,35.16%,Upgrade
2,Cost of Revenue,30.82,30.82,45.42,34.01,35.76,46.86,54.58,23.67,20.64,21.86,25.42,17.1,21.13,23.03,-,17.7,13.18,17.74,40.6,21.78,Upgrade
3,Gross Profit,11.86,11.86,17.51,12.99,10.94,13.36,17.22,8.82,7.14,8.22,5.97,5.54,8.43,26.29,-,8.93,5.79,7.73,12.56,9.36,Upgrade
4,"Selling, General & Admin",9.03,9.03,8.21,9.46,11.83,8.34,8.67,6.02,5.89,6.01,8.65,5.27,5.8,11.29,-,5.84,6.27,7.56,9.04,8.38,Upgrade
5,Operating Expenses,9.03,9.03,8.21,9.46,11.83,8.34,8.67,6.02,5.89,6.01,8.65,5.27,5.8,11.29,-,5.84,6.27,7.56,9.04,8.38,Upgrade
6,Operating Income,2.83,2.83,9.3,3.53,-0.89,5.02,8.56,2.8,1.24,2.22,-2.68,0.27,2.62,15,-,3.09,-0.49,0.17,3.52,0.98,Upgrade
7,Interest Expense,-0.28,-0.28,-1.03,-0.23,-0.27,-0.23,-0.21,-0.19,-0.14,-0.12,-0.15,-0.13,-0.31,-0.46,-,-0.57,-0.4,-0.51,-0.73,-0.54,Upgrade
8,Interest & Investment Income,0.33,0.33,0.47,0.38,0.48,0.2,0.37,0.14,0.14,0.11,0.27,0.09,0.13,0.12,-,0.14,0.26,0.06,0.14,0.11,Upgrade
