,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",511.1,963.91,968.25,1008,1009,1069,1627,1554,1192,1302,Upgrade
1,Cash & Equivalents,813.2,997.55,1246,1126,764.95,1675,475.64,1088,2057,451.57,Upgrade
2,Accounts Receivable,-,-,-,-,-,-,3.27,4.4,0.68,0.85,Upgrade
3,Other Receivables,1614,921.51,2052,666.12,1380,567.59,571.61,-,221.4,-,Upgrade
4,Investment In Debt and Equity Securities,1.76,1.76,1.98,1.98,2.4,2.4,2.27,17.43,16.7,16.06,Upgrade
5,Goodwill,251.81,257.34,252.62,264.3,274.19,286.59,281.43,279.42,224.61,-,Upgrade
6,Other Intangible Assets,11.08,11.22,9.96,10.2,9.76,10.23,9.56,9.83,133.57,8.61,Upgrade
7,Restricted Cash,-,-,-,-,-,-,400.39,-,107.45,-,Upgrade
8,Other Current Assets,13177,12616,14198,15087,14943,12296,9905,8454,1854,0.63,Upgrade
9,Deferred Long-Term Tax Assets,158.8,134.91,130.37,107.58,100.18,43.95,19.51,46.28,-,-,Upgrade
10,Other Long-Term Assets,61.14,61.39,59.03,60.25,-,0.01,25.1,24.92,0.28,0.28,Upgrade
11,Total Assets,16600,15965,18918,18331,18484,15951,13320,11479,5808,1780,Upgrade
12,Current Portion of Long-Term Debt,316.86,219.54,684.16,899.71,437.21,97.47,226.16,30.99,-,-,Upgrade
13,Current Portion of Leases,-,4,-,2.3,-,1.21,-,2.12,-,0.8,Upgrade
14,Long-Term Debt,2705,1790,1302,2155,2958,2767,2297,3781,2322,-,Upgrade
15,Long-Term Leases,7.64,9.21,2.42,1.64,0.08,0.15,-,0.35,-,1.19,Upgrade
16,Accounts Payable,702.34,458.04,332.32,531.92,125.26,195.03,170.43,659.09,94.33,-,Upgrade
17,Accrued Expenses,-,999.42,-,840.33,-,526.48,-,475.29,-,8.16,Upgrade
18,Current Income Taxes Payable,271.86,118.83,99.47,121.7,0.38,0.18,8.19,4.12,2.99,2.44,Upgrade
19,Current Unearned Revenue,8658,10176,13808,11975,11495,9847,7261,3913,1317,-,Upgrade
20,Other Current Liabilities,3076,1327,1800,781.62,1575,483.12,1268,372.49,104.47,11.79,Upgrade
21,Long-Term Deferred Tax Liabilities,49.08,46.82,140.06,143.65,404.8,396.8,395.2,459.17,309.39,10.89,Upgrade
22,Other Long-Term Liabilities,-,-,-,-,-,-,3.68,5.72,5.98,5.64,Upgrade
23,Total Liabilities,15787,15150,18168,17453,16996,14315,11630,9703,4156,40.91,Upgrade
24,Common Stock,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,Upgrade
25,Additional Paid-In Capital,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,Upgrade
26,Retained Earnings,829.97,816.75,729.71,846.84,1249,1323,1362,1444,1535,1586,Upgrade
27,Comprehensive Income & Other,18.87,31.89,22.68,25.74,62.84,171.73,166.17,142.35,-106.23,-27.25,Upgrade
28,Total Common Equity,1029,1029,932.85,1053,1492,1675,1709,1767,1609,1739,Upgrade
29,Minority Interest,-215.98,-213.54,-182.73,-174.39,-3.78,-39.21,-18.1,8.83,42.72,-,Upgrade
30,Shareholders' Equity,813.32,815.56,750.12,878.65,1488,1636,1690,1775,1652,1739,Upgrade
31,Total Liabilities & Equity,16600,15965,18918,18331,18484,15951,13320,11479,5808,1780,Upgrade
32,Total Debt,3029,2023,1988,3059,3395,2866,2523,3814,2322,2,Upgrade
33,Net Cash / Debt,-2216,-1026,-742.2,-1933,-2630,-1191,-2047,-2726,-264.33,449.57,Upgrade
34,Net Cash Growth,-,-,-,-,-,-,-,-,-,8.19%,Upgrade
35,Net Cash Per Share,-2.77,-1.28,-0.93,-2.42,-3.29,-1.49,-2.56,-3.41,-0.33,0.56,Upgrade
36,Filing Date Shares Outstanding,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,Upgrade
37,Total Common Shares Outstanding,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,799.56,Upgrade
38,Book Value Per Share,1.29,1.29,1.17,1.32,1.87,2.09,2.14,2.21,2.01,2.18,Upgrade
39,Tangible Book Value,766.41,760.55,670.27,778.55,1208,1378,1418,1477,1251,1731,Upgrade
40,Tangible Book Value Per Share,0.96,0.95,0.84,0.97,1.51,1.72,1.77,1.85,1.56,2.16,Upgrade
41,Construction In Progress,-,458.35,-,418.01,-,384.67,-,197.38,-,-,Upgrade
