,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2620,3091,2250,1162,490.47,523.46,939.32,970,741.95,921.56,Upgrade
1,Revenue Growth (YoY),16.43%,166.01%,358.71%,121.99%,-47.78%,-46.04%,26.60%,5.26%,-35.74%,-38.19%,Upgrade
2,Cost of Revenue,2510,3022,2143,1089,460.62,563.15,823.2,893.42,695.61,846.34,Upgrade
3,Gross Profit,109.87,68.71,107.16,72.54,29.85,-39.69,116.12,76.58,46.35,75.22,Upgrade
4,"Selling, General & Admin",98.36,55.14,88.29,101.01,55.24,149.33,67.19,105.21,69.38,79.96,Upgrade
5,Other Operating Expenses,15.11,45.1,9.39,7.33,5.28,10.01,6.61,8.52,7.52,11.08,Upgrade
6,Operating Expenses,101.69,103.57,99.81,130.74,60.6,245.92,78.39,350.41,90.48,96.61,Upgrade
7,Operating Income,8.18,-34.86,7.36,-58.2,-30.75,-285.61,37.74,-273.82,-44.14,-21.38,Upgrade
8,Interest Expense,-27.71,-26.35,-30.96,-34.15,-28.2,-27.49,-30.87,-24,-38.97,-39.61,Upgrade
9,Interest & Investment Income,1.5,2.34,1.42,3.3,1.34,3.56,2.95,4.78,4.42,8.08,Upgrade
10,Earnings From Equity Investments,-20.15,49.39,31.22,-17.41,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-0.01,0.09,-4.69,-5.25,1.44,2.51,28.21,-8.65,-11.81,Upgrade
12,Other Non Operating Income (Expenses),25.97,35.69,12.2,16.55,4.22,-8.49,19.16,9.68,9.26,-2.09,Upgrade
13,EBT Excluding Unusual Items,-12.22,26.2,21.33,-94.6,-58.64,-316.6,31.49,-255.16,-78.08,-66.81,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,2.28,Upgrade
15,Gain (Loss) on Sale of Assets,-1.31,1.72,0.23,13.19,7.84,-0.01,-,0.1,0,-0.84,Upgrade
16,Other Unusual Items,37.34,-4.67,3.71,5.72,15.76,-114.34,-0.2,-463.56,-,33.45,Upgrade
17,Pretax Income,23.81,23.25,25.27,-75.69,-35.04,-430.95,31.29,-718.63,-78.07,-31.92,Upgrade
18,Income Tax Expense,1.69,3.92,3.53,2.37,2.73,-6.06,-0.83,11.4,0.54,-6.84,Upgrade
19,Net Income,22.13,19.33,21.74,-78.06,-37.77,-424.89,32.12,-730.02,-78.62,-25.08,Upgrade
20,Net Income to Common,22.13,19.33,21.74,-78.06,-37.77,-424.89,32.12,-730.02,-78.62,-25.08,Upgrade
21,Net Income Growth,1.76%,-,-,-,-,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,Upgrade
23,Shares Outstanding (Diluted),1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,Upgrade
24,EPS (Basic),0.02,0.02,0.02,-0.06,-0.03,-0.33,0.03,-0.57,-0.06,-0.02,Upgrade
25,EPS (Diluted),0.02,0.02,0.02,-0.06,-0.03,-0.33,0.03,-0.57,-0.06,-0.02,Upgrade
26,EPS Growth,1.76%,-,-,-,-,-,-,-,-,-,Upgrade
27,Free Cash Flow,126.81,239.18,-43.82,-221.03,-18.27,-750.44,633.66,392.16,138.47,256.27,Upgrade
28,Free Cash Flow Per Share,0.10,0.19,-0.03,-0.17,-0.01,-0.59,0.49,0.31,0.11,0.20,Upgrade
29,Operating Margin,0.31%,-1.13%,0.33%,-5.01%,-6.27%,-54.56%,4.02%,-28.23%,-5.95%,-2.32%,Upgrade
30,Profit Margin,0.84%,0.63%,0.97%,-6.72%,-7.70%,-81.17%,3.42%,-75.26%,-10.60%,-2.72%,Upgrade
31,Free Cash Flow Margin,4.84%,7.74%,-1.95%,-19.02%,-3.73%,-143.36%,67.46%,40.43%,18.66%,27.81%,Upgrade
32,EBITDA,56.27,12.32,54.39,-51.13,78.26,-166.06,163.63,-142.5,83.87,73.69,Upgrade
33,D&A For EBITDA,48.09,47.18,47.03,7.08,109.01,119.55,125.89,131.32,128.01,95.07,Upgrade
34,EBIT,8.18,-34.86,7.36,-58.2,-30.75,-285.61,37.74,-273.82,-44.14,-21.38,Upgrade
