,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,728.13,620.24,1665,1600,1357,1214,1283,1267,1142,1072,1387,956.28,889.88,404.63,615.23,1542,1157,368.19,351.53,992.18,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,970,-,1000,Upgrade
2,Trading Asset Securities,-,-,-,-,6.1,6.1,6.1,6.1,-,-,-,512.04,508.69,1012,1004,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,728.13,620.24,1665,1600,1363,1220,1289,1273,1142,1072,1387,1468,1399,1417,1620,1542,1157,1338,351.53,1992,Upgrade
4,Cash Growth,-46.58%,-49.15%,29.17%,25.70%,19.38%,13.78%,-7.07%,-13.29%,-18.36%,-24.32%,-14.38%,-4.78%,20.91%,5.87%,360.73%,-22.60%,101.57%,-48.20%,-60.50%,-21.13%,Upgrade
5,Accounts Receivable,326.35,285.77,306.3,454.04,486.78,513.26,591.74,469.65,397.75,390.74,530.88,475.05,265.16,225.18,413.1,462.59,465.98,352.37,533.32,660.51,Upgrade
6,Other Receivables,13.49,13.3,14.32,27.1,12.6,13.2,20.54,21.2,12.61,16.4,14.61,11.8,12.48,15.67,11.55,12.08,5.45,6.09,5.69,7.6,Upgrade
7,Receivables,339.83,299.07,320.62,481.15,499.38,526.46,612.28,490.85,410.36,407.14,545.49,486.86,277.64,240.86,424.65,474.67,471.42,358.46,539.01,668.11,Upgrade
8,Inventory,95.07,134.47,142.79,303.34,347.92,316.24,266.82,216.58,270.9,239.16,273.6,190.92,162.87,156.91,154.32,152.89,150.56,145.78,165.7,127.91,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,16.63,-,-,-,3.91,-,-,-,8.67,-,15.35,Upgrade
10,Other Current Assets,27.07,31.52,26.22,99.52,86.06,122.17,164.25,137.63,159.53,91.25,76.32,40.44,170.72,16.88,20.5,18.79,272.17,37.28,1195,21.24,Upgrade
11,Total Current Assets,1190,1085,2154,2484,2296,2185,2332,2118,1983,1826,2282,2187,2010,1835,2219,2188,2051,1888,2252,2825,Upgrade
12,"Property, Plant & Equipment",618.4,633.09,649.38,728.81,755.87,763.51,775.01,774.92,771.41,720.77,665.17,651.7,615.67,580.94,584.19,586.76,564.1,574.82,589,604.52,Upgrade
13,Long-Term Investments,125.19,125.19,125.19,125.19,128.43,128.43,128.43,128.43,131.68,131.68,131.68,131.68,40.02,43.26,43.26,43.26,40.43,40.43,40.43,40.43,Upgrade
14,Goodwill,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,Upgrade
15,Other Intangible Assets,168.76,170.15,150.11,156.12,152.76,153.91,155.47,156.78,158.51,132.08,132.1,133.18,128.33,124.32,125.19,126,85.81,86.56,87.24,87.96,Upgrade
16,Long-Term Deferred Tax Assets,11.91,10.38,8.62,17.27,7.58,7.03,8.33,7.83,5.36,5.67,4.85,4.16,1.25,1.23,1.08,1.04,2.07,2.04,2.02,2.02,Upgrade
17,Long-Term Deferred Charges,18.31,19.7,21.66,24.5,26.63,27.39,31.71,31.48,36.05,36.07,37.29,39.11,46.43,24.92,26.33,27.41,12.62,13.42,13.67,19.65,Upgrade
18,Other Long-Term Assets,1947,1926,1078,1092,1093,1103,1103,1118,1089,1130,1128,1142,1141,1155,1169,1183,1179,1193,1207,1221,Upgrade
19,Total Assets,4081,3971,4188,4630,4462,4369,4536,4337,4176,3984,4383,4290,3983,3766,4169,4157,3936,3800,4192,4802,Upgrade
20,Accounts Payable,100.35,99.07,110.2,178.9,197.17,195.06,226.31,190.6,152.39,137.21,138.6,133.48,131.78,126.04,129.25,195.81,189.15,185.61,155.12,277.14,Upgrade
21,Accrued Expenses,18.53,47.89,13.8,92.67,20.36,49.01,17.78,87.98,19.09,68.47,33.8,123.3,28.9,64.91,25.47,124.96,32.07,82.76,24.07,108.24,Upgrade
22,Short-Term Debt,257.21,250.24,280.3,517.25,455.12,410.41,330.39,213.25,137.88,73.07,43.05,48.06,48.05,50.04,60.07,60.07,61.03,108.13,163.23,193.28,Upgrade
