,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,259.36,262.85,207.51,234.48,212.65,249.13,188.04,204.14,208.1,165.28,183.93,176.01,146.65,312.12,222.08,203.4,256.11,241.66,125.78,211.49,Upgrade
1,Other Revenue,-3.57,3.57,-,6.42,-0.86,0.86,-,4.43,-2.06,2.06,-,3.06,-1.08,1.08,-,0.39,-0.18,0.18,-,0.01,Upgrade
2,Revenue,255.79,266.42,207.51,240.9,211.79,249.99,188.04,208.57,206.05,167.33,183.93,179.07,145.56,313.2,222.08,203.79,255.93,241.84,125.78,211.51,Upgrade
3,Revenue Growth (YoY),20.77%,6.57%,10.35%,15.50%,2.79%,49.40%,2.23%,16.48%,41.55%,-46.57%,-17.18%,-12.13%,-43.13%,29.51%,76.56%,-3.65%,24.17%,5.60%,-27.08%,46.87%,Upgrade
4,Cost of Revenue,127.79,144.7,92.11,185.31,107.4,126.03,98.45,136.15,85.66,70.56,73.11,87.57,43.32,114.06,83.03,70.48,84.1,84.41,41.53,68.57,Upgrade
5,Gross Profit,128,121.72,115.4,55.59,104.39,123.97,89.58,72.42,120.39,96.78,110.82,91.5,102.24,199.14,139.04,133.3,171.84,157.43,84.25,142.93,Upgrade
6,"Selling, General & Admin",86.5,81.99,70.09,88.85,71.03,86.96,51.95,83.03,86.8,68.49,57.92,96.64,90.02,108.68,68.26,113.39,91.23,91.81,49.41,108.1,Upgrade
7,Research & Development,17.72,21.56,13.89,35.98,32.65,36.66,17.04,34.43,24.66,32.45,7.47,15.01,7.91,10.12,14.2,18.32,11.02,10.9,11.48,12.31,Upgrade
8,Other Operating Expenses,-4.88,5.89,0.05,3.52,-1.08,2.61,0.56,15.06,0.14,-5.29,1.25,2.17,-10.11,1.56,1.38,16.49,1.17,-6.14,0.1,15.28,Upgrade
9,Operating Expenses,98.07,109.6,83.15,130.24,102.72,128.21,69.18,133.03,111.95,94.92,65.63,113.08,82.99,123.98,84.33,145.91,104.63,100.7,58.24,136,Upgrade
10,Operating Income,29.93,12.13,32.25,-74.65,1.67,-4.25,20.4,-60.61,8.44,1.85,45.19,-21.58,19.26,75.15,54.71,-12.61,67.21,56.72,26.01,6.93,Upgrade
11,Interest Expense,-15.87,-14.4,-13.76,-13.47,-14.28,-12.87,-12.51,-12.48,-12.31,-11.78,-11.06,-11.77,-10.77,-10.98,-10.66,-3.4,-0.76,-0.6,-0.08,-,Upgrade
12,Interest & Investment Income,3.06,4.63,2.53,6.62,3.24,5.35,2.6,2.47,1.99,1.74,2.28,11.9,2.85,8.59,2.98,4.31,4.1,1.65,6.55,10.3,Upgrade
13,Currency Exchange Gain (Loss),-0.23,0.23,-,-2.76,3.82,-3.82,-,-1.14,-1.51,1.51,-,5.31,-1.91,1.91,-,0.97,-0.02,0.02,-,-0.3,Upgrade
14,Other Non Operating Income (Expenses),0.01,0.26,-0.64,4.7,-4.12,1.66,-2.23,-0.49,0.39,-1.37,-0.09,0.34,1.27,-5.13,1.68,1.86,-0.92,-2.35,-0,3.21,Upgrade
15,EBT Excluding Unusual Items,16.91,2.85,20.38,-79.56,-9.67,-13.93,8.26,-72.26,-3,-8.05,36.31,-15.79,10.69,69.54,48.71,-8.86,69.62,55.43,32.47,20.15,Upgrade
16,Gain (Loss) on Sale of Investments,-4.55,-5.22,-3.68,-23.15,2.65,3.9,2.64,2.13,9.34,4.05,5.02,4.47,3.65,1.16,4.62,5.78,4.43,10.52,-1.32,173.33,Upgrade
17,Gain (Loss) on Sale of Assets,-0.01,-,0,0.03,-,0.87,-,-,0.1,-,-,-,0.13,-,-,-,-,-,-,0.06,Upgrade
18,Asset Writedown,-3.77,0.82,-0.83,2.12,-3.68,0.55,-0.62,2.4,-2.96,1.83,-1.86,0.68,-1.37,0.98,-1.04,-4.11,-0.06,-0.11,-0.05,0.05,Upgrade
19,Other Unusual Items,-6.94,6.07,0.05,8.43,-1.4,1.4,-,12.17,-,-,-,-4.06,-,-,-,10.11,-,-,-,10.25,Upgrade
20,Pretax Income,1.64,4.53,15.91,-92.13,-12.1,-7.2,10.28,-55.55,3.48,-2.17,39.48,-14.71,13.1,71.68,52.29,2.91,73.99,65.83,31.1,203.84,Upgrade
21,Income Tax Expense,-2.16,0.95,4.29,-13.14,-2.93,-1.97,0.09,-8.85,-4.27,-1.79,4.7,-2.94,0.32,7.71,6.97,-0.28,8.2,6.2,5.72,28.56,Upgrade
22,Earnings From Continuing Operations,3.8,3.58,11.62,-78.99,-9.17,-5.23,10.18,-46.7,7.76,-0.38,34.78,-11.78,12.78,63.97,45.33,3.2,65.79,59.63,25.38,175.29,Upgrade
23,Minority Interest in Earnings,1.05,4.44,-0.1,5.29,1.51,2.25,2.39,2.77,7.41,1.16,4.49,7.55,0.49,2.06,5.13,11,3.15,5.15,1.4,-,Upgrade
24,Net Income,4.85,8.02,11.53,-73.7,-7.66,-2.97,12.58,-43.93,15.17,0.78,39.26,-4.23,13.26,66.02,50.45,14.2,68.94,64.78,26.78,175.29,Upgrade
25,Net Income to Common,4.85,8.02,11.53,-73.7,-7.66,-2.97,12.58,-43.93,15.17,0.78,39.26,-4.23,13.26,66.02,50.45,14.2,68.94,64.78,26.78,175.29,Upgrade
26,Net Income Growth,-,-,-8.35%,-,-,-,-67.97%,-,14.33%,-98.81%,-22.18%,-,-80.76%,1.92%,88.36%,-91.90%,25.05%,-9.34%,-33.97%,718.01%,Upgrade
27,Shares Outstanding (Basic),495,487,490,457,496,469,491,784,471,510,491,464,496,482,489,474,503,468,496,490,Upgrade
28,Shares Outstanding (Diluted),495,487,490,457,496,469,491,784,471,510,491,464,496,482,489,474,503,468,496,490,Upgrade
29,Shares Change (YoY),-0.14%,3.77%,-0.16%,-41.71%,5.30%,-8.13%,0.09%,69.11%,-5.10%,5.94%,0.39%,-2.13%,-1.36%,2.98%,-1.44%,-3.20%,2.89%,-3.61%,1.49%,-2.73%,Upgrade
30,EPS (Basic),0.01,0.02,0.02,-0.16,-0.02,-0.01,0.03,-0.06,0.03,0.00,0.08,-0.01,0.03,0.14,0.10,0.03,0.14,0.14,0.05,0.36,Upgrade
31,EPS (Diluted),0.01,0.02,0.02,-0.16,-0.02,-0.01,0.03,-0.06,0.03,0.00,0.08,-0.01,0.03,0.14,0.10,0.03,0.14,0.14,0.05,0.36,Upgrade
32,EPS Growth,-,-,-8.20%,-,-,-,-68.00%,-,20.47%,-98.88%,-22.48%,-,-80.49%,-1.03%,91.11%,-91.63%,21.54%,-5.95%,-34.94%,740.99%,Upgrade
33,Free Cash Flow,-12.51,58.33,17.22,-42.75,-38.83,-10.79,6.22,4.98,2.7,18.13,-0.77,-67.63,5.13,17.36,6.12,1.45,14.42,-37.39,25.42,36.67,Upgrade
34,Free Cash Flow Per Share,-0.03,0.12,0.04,-0.09,-0.08,-0.02,0.01,0.01,0.01,0.04,-0.00,-0.15,0.01,0.04,0.01,0.00,0.03,-0.08,0.05,0.07,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,-,0.070,-,-,-,0.070,-,-,-,0.060,-,-,-,0.070,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,0%,-,-,-,16.67%,-,-,-,-14.29%,-,-,-,-30.00%,Upgrade
37,Gross Margin,50.04%,45.69%,55.61%,23.07%,49.29%,49.59%,47.64%,34.72%,58.43%,57.83%,60.25%,51.10%,70.24%,63.58%,62.61%,65.41%,67.14%,65.10%,66.98%,67.58%,Upgrade
38,Operating Margin,11.70%,4.55%,15.54%,-30.99%,0.79%,-1.70%,10.85%,-29.06%,4.10%,1.11%,24.57%,-12.05%,13.23%,23.99%,24.64%,-6.19%,26.26%,23.46%,20.68%,3.28%,Upgrade
39,Profit Margin,1.90%,3.01%,5.55%,-30.59%,-3.62%,-1.19%,6.69%,-21.06%,7.36%,0.47%,21.35%,-2.36%,9.11%,21.08%,22.72%,6.97%,26.94%,26.79%,21.29%,82.87%,Upgrade
40,Free Cash Flow Margin,-4.89%,21.89%,8.30%,-17.75%,-18.33%,-4.31%,3.31%,2.39%,1.31%,10.83%,-0.42%,-37.77%,3.52%,5.54%,2.75%,0.71%,5.64%,-15.46%,20.21%,17.34%,Upgrade
41,EBITDA,50.03,33.03,52.35,-54.54,20.4,16.1,39.14,-41.87,24.11,20.42,60.86,-5.9,29.93,90.2,65.39,-1.93,72.36,66.33,31.16,12.09,Upgrade
42,EBITDA Margin,19.56%,12.40%,25.23%,-22.64%,9.63%,6.44%,20.81%,-20.08%,11.70%,12.21%,33.09%,-3.30%,20.56%,28.80%,29.45%,-0.95%,28.27%,27.43%,24.78%,5.72%,Upgrade
43,D&A For EBITDA,20.11,20.9,20.11,20.11,18.73,20.35,18.73,18.73,15.67,18.57,15.67,15.67,10.68,15.05,10.68,10.68,5.16,9.6,5.16,5.16,Upgrade
44,EBIT,29.93,12.13,32.25,-74.65,1.67,-4.25,20.4,-60.61,8.44,1.85,45.19,-21.58,19.26,75.15,54.71,-12.61,67.21,56.72,26.01,6.93,Upgrade
45,EBIT Margin,11.70%,4.55%,15.54%,-30.99%,0.79%,-1.70%,10.85%,-29.06%,4.10%,1.11%,24.57%,-12.05%,13.23%,23.99%,24.64%,-6.19%,26.26%,23.46%,20.68%,3.28%,Upgrade
46,Effective Tax Rate,-,20.96%,26.95%,-,-,-,0.89%,-,-,-,11.90%,-,2.46%,10.76%,13.33%,-,11.09%,9.42%,18.39%,14.01%,Upgrade
47,Revenue as Reported,255.79,266.42,207.51,240.9,211.79,249.99,188.04,208.57,206.05,167.33,183.93,179.07,145.56,313.2,222.08,203.79,255.93,241.84,125.78,211.51,Upgrade
