,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,11437,11991,11422,11826,11556,13415,13985,14434,11976,12201,13445,13955,13565,13595,14929,13985,14899,16488,17237,15948,20835,Upgrade
1,Market Cap Growth,-10.61%,-10.61%,-18.33%,-18.07%,-3.50%,9.95%,4.01%,3.44%,-11.71%,-10.25%,-9.94%,-0.21%,-8.95%,-17.55%,-13.39%,-12.31%,-28.49%,-,-,-,-,Upgrade
2,Enterprise Value,22676,24039,21916,21382,21112,24172,23755,23616,21158,22136,21912,20452,20062,20405,20336,18140,19054,21036,20417,19594,24480,Upgrade
3,Last Close Price,7.63,8.00,7.35,7.61,7.43,8.63,8.69,8.97,7.45,7.59,8.36,8.39,8.16,8.18,8.98,8.20,8.73,9.67,10.10,9.18,11.99,Upgrade
4,PE Ratio,11.38,11.95,9.91,8.35,8.49,8.36,9.10,10.10,7.45,8.46,9.29,9.55,8.91,9.29,10.50,11.25,11.40,16.77,18.99,13.32,19.23,Upgrade
5,Forward PE,12.93,10.60,8.71,6.34,6.43,7.55,7.97,7.63,6.56,6.63,7.60,7.76,7.87,8.25,9.49,10.66,11.69,13.33,14.38,13.38,-,Upgrade
6,PS Ratio,3.77,3.96,3.51,3.15,3.16,3.14,3.31,3.45,2.53,2.78,3.14,3.48,3.46,3.87,4.07,4.06,4.36,5.02,4.89,3.97,3.92,Upgrade
7,PB Ratio,0.79,0.62,0.59,0.61,0.60,0.71,0.76,0.78,0.66,0.71,0.79,0.81,0.83,0.86,0.95,0.89,0.99,1.12,1.19,1.09,1.51,Upgrade
8,P/TBV Ratio,0.84,0.84,0.81,0.82,0.83,0.99,1.05,1.07,0.92,0.98,1.10,1.12,1.15,1.19,1.33,1.23,1.38,1.57,1.67,1.52,2.09,Upgrade
