,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Cash & Equivalents,2882,3449,3410,3858,4211,4413,3206,3620,3615,3411,3477,3119,3596,4153,4159,3917,4629,4698,4420,5595,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.61,Upgrade
2,Trading Asset Securities,10.92,10.92,10.92,10.92,-,-,-,-,10.44,10.44,12.97,12.97,25.29,25.29,36.2,36.2,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2893,3460,3421,3869,4211,4413,3206,3620,3626,3421,3490,3132,3621,4178,4195,3953,4629,4698,4420,5611,Upgrade
4,Cash Growth,-31.30%,-21.60%,6.70%,6.89%,16.13%,29.00%,-8.14%,15.58%,0.12%,-18.12%,-16.81%,-20.77%,-21.77%,-11.06%,-5.09%,-29.56%,-1.64%,-6.14%,35.24%,71.68%,Upgrade
5,Accounts Receivable,2205,2192,2675,2414,2276,2845,2894,2689,2024,2339,2329,1586,977.24,957.65,1244,1363,1044,959.51,1795,389.96,Upgrade
6,Other Receivables,485.94,669.12,95.59,262.04,163.96,252.67,150.9,293.21,177.01,300.88,232.21,338.01,111.22,242.02,205.47,299.63,266.15,325.14,314.82,70.23,Upgrade
7,Receivables,2691,2861,2770,2676,2440,3097,3045,2983,2201,2640,2561,1924,1088,1200,1449,1663,1311,1509,2109,682.21,Upgrade
8,Inventory,10698,10596,11683,11583,11186,11242,11220,11009,10961,10682,10698,10669,10149,9797,9229,8722,8249,7683,6907,6877,Upgrade
9,Prepaid Expenses,-,-,-,-,-,3.44,-,21.28,-,15.51,-,-,-,14.9,-,-,-,74.92,-,68.28,Upgrade
10,Other Current Assets,283.08,25.87,236.13,25.49,187.33,34.93,171.8,35.15,157.04,27.2,164.58,31.46,183.3,28.85,142.85,59.98,385.61,41.8,335.57,116.78,Upgrade
11,Total Current Assets,16565,16942,18111,18153,18024,18790,17643,17668,16945,16786,16914,15756,15043,15219,15016,14398,14574,14006,13773,13356,Upgrade
12,"Property, Plant & Equipment",2713,2848,2374,2533,2136,2186,2349,2430,2827,2717,2639,2495,2467,2503,2355,2134,2241,2174,2296,2079,Upgrade
13,Long-Term Investments,8378,8194,7963,7723,7512,7071,6769,6385,6115,5671,5251,4901,4472,4017,3737,3559,3243,2928,3053,3026,Upgrade
14,Goodwill,90.87,90.87,90.87,90.87,142.64,141.25,134.7,134.7,163.43,163.43,163.43,163.43,166.15,166.15,176.35,52.92,77.26,77.26,141.99,13.7,Upgrade
15,Other Intangible Assets,169.94,171.37,173.03,174,173.98,175.25,188.75,190.61,192.39,193.76,194.67,195.63,194.44,195.3,197.56,173.27,172.48,173.4,181.57,160.37,Upgrade
16,Long-Term Accounts Receivable,-,195.85,-,192.67,-,189.8,-,188.74,-,193.92,-,180.78,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,192.16,196.89,157.09,158.8,149.76,158.85,166.73,169.42,222.4,290.18,289.99,322.78,350.79,382.72,398.97,397.54,367.47,368.99,384.16,365.8,Upgrade
18,Long-Term Deferred Charges,21.53,19.93,12.94,12.09,12.31,12.7,12.84,13.62,14.19,15.64,12.58,17.91,1.75,1.74,2.06,1.99,2.22,2.27,1.99,1.74,Upgrade
19,Other Long-Term Assets,6944,6795,6235,5999,5991,5611,5553,5274,5028,4926,5388,5397,5110,4822,4961,5029,4589,4436,4064,4127,Upgrade
20,Total Assets,35075,35455,35117,35036,34142,34336,32816,32455,31507,30957,30852,29430,27805,27306,26843,25746,25267,24166,23896,23130,Upgrade
21,Accounts Payable,1459,1524,1502,1785,1486,1578,1406,1816,1558,1633,1392,1922,1603,1724,1448,1763,1568,1541,1511,1765,Upgrade
22,Accrued Expenses,118.6,262.46,162.28,412.34,122.11,387.36,175.32,403.93,165.82,538.4,153.37,656.46,147.26,549.59,180.72,627.64,139.23,622.55,166.07,736.39,Upgrade
23,Short-Term Debt,1467,2921,1317,2699,1478,2883,1633,2747,2040,3614,1987,2557,1105,2193,1004,2141,973.53,2109,928.34,2081,Upgrade
24,Current Portion of Long-Term Debt,344.73,424.32,374.04,339.43,97.59,390.7,378.45,393.56,127.06,187.03,203.89,210.38,172.22,153.07,225.45,240.47,303.94,304.34,148.47,510.45,Upgrade
25,Current Portion of Leases,-,23.69,-,12.67,-,5.27,-,5,-,3.25,-,1.01,-,-,-,-,-,2.67,-,-,Upgrade
26,Current Income Taxes Payable,125.04,24.68,270.07,125.26,298.34,94.19,291.74,199.17,332.31,106.8,607.3,172.31,426.2,57.49,664.86,164.54,498.17,30.86,651.96,15.3,Upgrade
27,Current Unearned Revenue,1873,1965,1721,1958,1945,1702,1700,1706,1672,1654,1656,1504,1427,1434,1084,1075,957.09,1213,957.19,862.9,Upgrade
28,Other Current Liabilities,2431,1364,2443,970.71,2248,1336,2186,775.22,1954,832.89,2096,769.73,2052,728.5,1893,780.62,2337,711,1982,677.95,Upgrade
29,Total Current Liabilities,7818,8509,7790,8302,7675,8377,7771,8046,7849,8570,8095,7793,6932,6839,6499,6793,6777,6534,6345,6649,Upgrade
30,Long-Term Debt,7412,7104,7308,7151,7262,7079,6169,6074,6232,5120,5319,5028,4782,4556,4289,3714,3542,2968,2684,2515,Upgrade
31,Long-Term Leases,31.51,149.56,74.07,69.39,19.3,16.12,19.51,18.54,23.19,17.52,22.82,21.73,-,-,-,-,3.58,1.22,-,-,Upgrade
32,Long-Term Unearned Revenue,176.66,178.59,183.64,177.7,199.68,171.33,193.46,149.87,154.27,143.49,105.54,109.84,107.79,111.64,106.94,105.55,184.73,90.11,172.55,165.54,Upgrade
33,Long-Term Deferred Tax Liabilities,158.71,141.65,109.85,107.79,99.65,69.83,42.43,42.93,39.97,56.83,45.43,49.28,64.33,63.27,65.6,51.07,70.46,67.69,29.86,32.22,Upgrade
34,Other Long-Term Liabilities,119.5,118.1,120.94,121.19,94.02,205.1,93.57,93.34,72.75,77.22,72.25,72,89.55,76.06,90.53,78.69,-,73.16,4.59,-,Upgrade
35,Total Liabilities,15716,16201,15586,15929,15350,15919,14288,14424,14372,13985,13660,13073,11976,11646,11052,10742,10578,9734,9236,9362,Upgrade
36,Common Stock,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,Upgrade
37,Additional Paid-In Capital,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,Upgrade
38,Retained Earnings,11743,11632,11951,11479,11148,10888,11017,10600,10025,9834,10046,9449,9041,8845,8977,8320,7992,7837,8085,7402,Upgrade
39,Comprehensive Income & Other,5.61,4.06,5.6,7,1.74,1.26,1.83,0.93,-7.49,-9.38,-10.58,-9.92,-3.99,-3.81,-1.76,-1.32,2.26,1.07,2.29,2.37,Upgrade
40,Total Common Equity,14481,14369,14689,14219,13883,13622,13752,13334,12751,12558,12768,12172,11770,11574,11708,11052,10728,10571,10820,10137,Upgrade
41,Minority Interest,4877,4885,4842,4887,4909,4795,4776,4697,4385,4414,4424,4185,4059,4086,4084,3952,3962,3861,3839,3631,Upgrade
42,Shareholders' Equity,19358,19253,19531,19106,18792,18418,18528,18031,17135,16972,17192,16357,15829,15660,15792,15003,14689,14432,14660,13768,Upgrade
43,Total Liabilities & Equity,35075,35455,35117,35036,34142,34336,32816,32455,31507,30957,30852,29430,27805,27306,26843,25746,25267,24166,23896,23130,Upgrade
44,Total Debt,9255,10623,9074,10271,8857,10375,8200,9237,8423,8942,7532,7818,6059,6902,5518,6096,4823,5385,3761,5106,Upgrade
45,Net Cash (Debt),-6362,-7163,-5653,-6402,-4646,-5961,-4994,-5618,-4797,-5521,-4043,-4686,-2438,-2724,-1323,-2143,-193.8,-687.15,659.67,505.19,Upgrade
46,Net Cash Per Share,-4.36,-4.73,-3.72,-4.30,-3.15,-3.89,-3.35,-3.71,-3.22,-3.64,-2.71,-3.18,-1.64,-1.80,-0.89,-1.41,-0.13,-0.47,0.44,0.37,Upgrade
47,Filing Date Shares Outstanding,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,Upgrade
48,Total Common Shares Outstanding,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,Upgrade
49,Working Capital,8748,8433,10321,9851,10349,10413,9872,9622,9095,8216,8819,7964,8110,8380,8517,7605,7797,7473,7428,6707,Upgrade
50,Book Value Per Share,9.66,9.59,9.80,9.49,9.26,9.09,9.17,8.90,8.51,8.38,8.52,8.12,7.85,7.72,7.81,7.37,7.16,7.05,7.22,6.76,Upgrade
51,Tangible Book Value,14220,14106,14425,13954,13566,13306,13428,13009,12395,12201,12410,11813,11409,11212,11334,10826,10478,10321,10497,9963,Upgrade
52,Tangible Book Value Per Share,9.49,9.41,9.62,9.31,9.05,8.88,8.96,8.68,8.27,8.14,8.28,7.88,7.61,7.48,7.56,7.22,6.99,6.89,7.00,6.65,Upgrade
53,Buildings,-,1138,-,1138,-,1022,-,1261,-,1261,-,1261,-,1264,-,1209,-,1224,-,1029,Upgrade
54,Machinery,-,2330,-,1768,-,1289,-,1441,-,1410,-,1409,-,1353,-,1240,-,1235,-,1057,Upgrade
55,Construction In Progress,-,338.66,-,594.5,-,843.53,-,976.94,-,1233,-,954.17,-,973.04,-,700.14,-,675.56,-,891.1,Upgrade
