,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,79.65,52.16,133.74,58.45,215.97,353.34,458.47,845.39,174.23,282.25
1,Short-Term Investments,-,-,110.85,-,-,-,100.58,-,-,-
2,Trading Asset Securities,65.67,124.81,22.29,21.01,-,-,-,-,-,-
3,Cash & Short-Term Investments,145.31,176.97,266.88,79.46,215.97,353.34,559.05,845.39,174.23,282.25
4,Cash Growth,-45.55%,122.73%,23.57%,-77.51%,-61.37%,-58.20%,220.87%,199.52%,-,-
5,Other Receivables,-,-,-,-,-,-,-,-,-,0.75
6,Receivables,-,-,-,-,-,-,-,-,-,0.75
7,Inventory,6.85,4.92,6.2,7.21,10.21,10.87,8.34,3.98,3.56,4.81
8,Other Current Assets,28.67,32,43.15,31.44,36.77,47.99,53.31,34.36,30.13,20.34
9,Total Current Assets,180.83,213.89,316.22,118.11,262.95,412.2,620.69,883.72,207.93,308.15
10,"Property, Plant & Equipment",474.25,500.76,505.6,527.25,461.4,426.59,201.32,154.49,131.64,85.35
11,Long-Term Investments,-,46.36,128.77,140.18,166.67,163.18,181.97,131.97,-,-
12,Other Intangible Assets,21.41,41.88,42.86,42.49,35.45,14.25,8.22,7.37,7.82,7.77
13,Long-Term Deferred Charges,0.34,0.46,0.59,0.72,0.85,0.98,1.1,1.23,1.36,1.49
14,Other Long-Term Assets,42.89,42.92,43.75,50.69,50.23,80.5,83.99,31.44,15.72,14.22
15,Total Assets,719.72,846.28,1038,879.44,977.55,1098,1097,1210,364.47,416.97
16,Accounts Payable,55.06,46.76,34.34,37.39,38.32,32.15,17.64,5.84,3.7,4.63
17,Accrued Expenses,16.56,21.65,16.25,27.17,13.46,22.24,9.96,5.76,3,3.01
18,Current Portion of Long-Term Debt,285.79,-,-,-,-,-,-,-,-,-
19,Current Portion of Leases,26.29,24.68,25.2,26.06,21.78,20.21,8.98,7.2,3.72,3.79
20,Current Unearned Revenue,3.74,1.85,3.88,4.36,3.07,5.19,4.27,4.25,6.71,7.14
21,Other Current Liabilities,90.78,108.5,94.88,113.49,93.07,100.31,3.06,8.57,46.31,15.5
22,Total Current Liabilities,478.21,203.44,174.54,208.47,169.7,180.1,43.91,31.62,63.43,34.06
23,Long-Term Debt,-,326.84,321.22,1,1,-,-,-,-,-
24,Long-Term Leases,97.22,105.66,114.77,122.75,78.58,90.85,43.67,43.86,33.31,35.21
25,Long-Term Unearned Revenue,65.96,39.46,39.5,40.84,44.7,3.56,3.85,5.91,4.83,5.25
26,Total Liabilities,641.39,675.39,650.02,373.07,293.98,274.51,91.43,81.38,101.57,74.53
27,Common Stock,3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58,0.68,0.68
28,Additional Paid-In Capital,1402,1402,1402,1402,1402,1402,1402,1402,-,159.46
29,Retained Earnings,-1711,-1618,-1401,-1283,-1106,-965.22,-758.29,-610.99,-,-171.95
30,Comprehensive Income & Other,385.69,385.69,385.69,385.69,383.99,381.4,357.08,332.46,69.36,180.75
31,Total Common Equity,81.1,173.62,390.32,508.44,684.51,822.26,1005,1128,70.04,168.94
32,Minority Interest,-2.77,-2.73,-2.55,-2.07,-0.95,0.92,1,1.31,1.35,1.39
33,Shareholders' Equity,78.33,170.89,387.77,506.37,683.56,823.18,1006,1129,262.9,342.44
34,Total Liabilities & Equity,719.72,846.28,1038,879.44,977.55,1098,1097,1210,364.47,416.97
35,Total Debt,409.3,457.17,461.18,149.81,101.36,111.05,52.65,51.06,37.02,39
36,Net Cash (Debt),-263.99,-280.2,-194.31,-70.35,114.6,242.29,506.39,794.33,137.21,243.25
37,Net Cash Growth,-,-,-,-,-77.37%,-69.50%,269.07%,226.55%,-,-
38,Net Cash Per Share,-0.51,-0.54,-0.38,-0.14,0.22,0.47,0.98,1.57,0.36,0.64
39,Filing Date Shares Outstanding,514.58,514.58,514.58,514.58,514.58,514.58,514.58,514.58,514.58,500
40,Total Common Shares Outstanding,514.58,514.58,514.58,514.58,514.58,514.58,514.58,514.58,380.95,380.95
41,Working Capital,-297.38,10.46,141.69,-90.36,93.25,232.1,576.78,852.11,144.49,274.09
42,Book Value Per Share,0.16,0.34,0.76,0.99,1.33,1.60,1.95,2.19,0.18,0.44
43,Tangible Book Value,59.69,131.73,347.47,465.95,649.06,808.01,996.64,1120,62.22,161.18
44,Tangible Book Value Per Share,0.12,0.26,0.68,0.91,1.26,1.57,1.94,2.18,0.16,0.42
45,Land,-,83.92,-,83.92,-,63.05,-,50.15,-,-
46,Machinery,-,149.53,-,86.1,-,76.5,-,41.34,-,36.65
47,Construction In Progress,-,107.65,-,208.53,-,151.85,-,2.5,-,-
48,Leasehold Improvements,-,121.83,-,56.69,-,56.25,-,28.99,-,21.4
