,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,18859,10635,10496,6889,8109,7188,6763,8199,6467,7175,8480,9419,7530,7275,3855,4613,6034,5984,4089,4139,4802,Upgrade
1,Market Cap Growth,47.96%,47.96%,55.20%,-15.98%,25.40%,0.17%,-20.25%,-12.95%,-14.12%,-1.37%,120.00%,104.16%,24.78%,21.57%,-5.73%,11.46%,25.67%,26.71%,-33.66%,-27.26%,7.92%,Upgrade
2,Enterprise Value,19948,11758,11639,8295,9515,8501,7936,9444,7712,8646,9710,10667,8779,8690,5206,5933,7354,7737,5833,5986,6649,Upgrade
3,Last Close Price,23.00,12.97,12.77,8.73,10.28,9.11,8.57,10.39,8.19,9.09,10.75,12.09,9.66,9.35,4.96,5.92,7.75,7.68,5.56,5.61,6.51,Upgrade
4,PE Ratio,189.22,104.15,104.32,71.33,-,54.80,37.25,49.13,43.83,51.59,66.44,-,-,44.17,31.62,47.49,83.37,54.07,37.83,38.01,38.37,Upgrade
5,Forward PE,65.71,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,Upgrade
6,PS Ratio,17.67,9.73,10.34,7.14,9.31,10.05,8.89,13.04,11.46,8.04,7.88,7.70,5.35,4.44,2.44,2.36,2.54,2.24,1.53,1.93,3.16,Upgrade
7,PB Ratio,5.77,2.71,2.69,1.95,2.31,1.95,1.89,2.34,1.86,1.94,2.45,2.86,2.26,2.18,1.19,1.43,1.90,1.88,1.41,1.47,1.70,Upgrade
8,P/TBV Ratio,9.16,9.16,9.30,7.69,10.83,7.76,7.99,10.58,8.73,8.87,12.94,17.69,14.03,13.62,8.73,12.14,17.23,20.21,696.73,32.45,38.41,Upgrade
