,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Market Capitalization,4723,4748,4007,4883,5010,7038,5706,7100,6020,5184,3213,4005,4259,5858,4187,4725,3781,4035,4814,-,-,Upgrade
1,Market Cap Growth,-32.54%,-32.54%,-29.78%,-31.22%,-16.77%,35.76%,77.58%,77.29%,41.33%,-11.50%,-23.26%,-15.24%,12.65%,45.19%,-13.02%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4453,4478,3696,4437,4574,6602,5266,6563,5318,4482,2573,3117,3345,4944,3199,3675,2613,2867,4731,-,-,Upgrade
3,Last Close Price,22.69,22.81,19.25,23.46,23.50,33.02,26.77,34.45,28.74,24.75,15.34,19.12,19.86,27.31,19.52,22.02,17.37,18.53,22.11,-,-,Upgrade
4,PE Ratio,52.77,-,31.86,-,40.91,57.57,57.71,52.23,49.44,45.86,31.80,-,25.05,-,22.85,36.16,47.87,56.11,-,-,-,Upgrade
5,Forward PE,33.37,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.10,16.56,16.98,24.04,23.95,29.55,26.65,28.81,-,-,-,Upgrade
6,PS Ratio,8.93,8.91,7.07,9.18,9.38,13.61,11.88,13.34,12.17,11.30,7.71,9.78,8.84,14.43,8.52,12.35,12.83,14.23,16.39,-,-,Upgrade
7,PB Ratio,2.68,2.70,2.28,2.79,2.68,3.96,3.24,4.25,3.41,3.10,1.92,2.45,2.44,3.54,2.52,2.93,2.31,2.55,3.11,-,-,Upgrade
8,P/TBV Ratio,2.95,2.95,2.49,3.06,2.92,4.35,3.40,4.47,3.57,3.27,2.01,2.58,2.56,3.71,2.64,3.07,2.42,2.68,3.27,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,54.12,-,-,-64.04,-,-,-89.27,-,-,-53.34,-,-92.71,-,-97.76,352.52,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,16.47,286.24,-,117.13,-,-,19.35,-,20.10,41.58,31.89,33.67,-,33.50,26.54,-,-,Upgrade
11,EV/Sales Ratio,8.36,8.40,6.52,8.35,8.56,12.76,10.97,12.33,10.75,9.77,6.17,7.61,6.94,12.18,6.51,9.61,8.87,10.11,16.11,-,-,Upgrade
12,EV/EBITDA Ratio,31.32,30.90,34.79,-,38.38,54.44,66.07,52.19,53.13,-,39.65,-,24.58,-,17.61,28.78,33.25,37.82,-,-,-,Upgrade
13,EV/EBIT Ratio,48.08,48.35,68.57,-,62.40,-,-,-,75.84,-,69.95,-,30.36,-,20.24,35.08,46.48,52.94,-,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,49.41,-,-,-59.19,-,-,-71.47,-,-,-45.02,-,-72.11,-,-69.46,346.44,-,-,Upgrade
15,Debt / Equity Ratio,0.03,0.03,0.03,0.04,0.04,0.04,0.01,0.03,0.03,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.10,0.10,Upgrade
16,Debt / EBITDA Ratio,0.42,0.36,0.87,-,0.16,3.53,2.25,1.93,0.12,-,0.15,-,0.06,-,0.11,0.11,0.09,0.23,-,-,0.19,Upgrade
17,Debt / FCF Ratio,-,-,-,-,0.73,-,-,-0.46,-,-,-0.78,-,-,-0.22,-,-0.41,-,-0.51,3.01,-0.86,-,Upgrade
18,Asset Turnover,-,0.22,0.15,0.46,0.19,0.17,0.17,0.46,0.12,0.27,0.10,0.38,0.04,0.26,0.24,0.26,0.22,0.06,-,-,Upgrade,
19,Inventory Turnover,-,-,0.96,0.97,2.33,1.17,0.86,0.91,1.78,0.88,1.13,0.87,1.64,0.48,1.18,1.00,1.23,1.04,0.31,-,-,Upgrade
20,Quick Ratio,-,-,2.36,2.38,3.42,2.54,3.64,3.44,4.92,2.54,3.18,4.36,4.65,3.10,4.84,4.72,6.60,4.70,5.01,1.18,-,Upgrade
21,Current Ratio,-,-,3.46,3.38,4.29,3.49,4.93,4.60,6.29,3.33,4.06,5.60,5.59,3.81,5.79,5.64,7.80,5.49,5.84,2.23,-,Upgrade
22,Return on Equity (ROE),-2.52%,2.15%,-0.71%,20.84%,5.54%,0.06%,0.62%,22.07%,0.27%,8.98%,-2.81%,20.24%,-2.62%,11.32%,11.92%,12.95%,9.29%,-2.44%,-2.75%,39.93%,Upgrade,
23,Return on Assets (ROA),-,0.54%,-4.20%,10.69%,-1.08%,-0.73%,-0.91%,12.15%,-5.43%,5.01%,-3.30%,10.84%,-8.33%,5.43%,5.31%,6.73%,2.11%,-1.57%,-,-,Upgrade,
24,Return on Capital (ROIC),4.04%,0.65%,-5.00%,12.69%,-1.28%,-0.85%,-1.05%,14.46%,-6.74%,6.11%,-3.98%,13.62%,-10.54%,6.71%,6.48%,8.28%,2.64%,-2.06%,-2.84%,26.27%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,2.79%,-,3.58%,-,-,-,3.65%,-,2.00%,-,5.74%,-,8.56%,5.85%,3.10%,3.07%,-,-,-,Upgrade
26,Earnings Yield,1.91%,1.90%,3.14%,2.39%,2.44%,1.74%,1.73%,1.91%,2.02%,2.18%,3.14%,2.75%,3.99%,2.32%,4.38%,2.77%,2.09%,1.78%,1.71%,-,-,Upgrade
27,FCF Yield,-,-3.79%,-4.08%,1.85%,-2.57%,-4.61%,-1.56%,-6.28%,-3.30%,-1.12%,-3.93%,-1.29%,-1.87%,-3.00%,-1.08%,-1.39%,-1.02%,0.28%,-,-,Upgrade,
28,Dividend Yield,2.44%,-,-,-,-,1.73%,-,-,-,2.06%,-,-,-,2.00%,-,-,-,1.97%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,21.62%,-,0.38%,1.39%,171.15%,3850.73%,0.37%,16.06%,-,-,-,-,-,151.05%,-,-,-,-,1.34%,Upgrade
30,Buyback Yield / Dilution,-2.90%,-3.52%,-0.14%,-4.52%,-3.42%,-5.07%,-0.53%,0.53%,-0.28%,-0.05%,-0.44%,-0.24%,-0.02%,1.59%,-22.48%,-33.34%,-33.31%,-34.78%,-6.25%,-22.32%,-22.29%,Upgrade
