,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Operating Revenue,69.03,121.95,83.61,258.23,102.21,87.01,86.12,241.36,65.22,138.9,48.87,205.39,23.59,131.4,121.54,129.38,108.37,23.12,32.89,118.24,Upgrade
1,Other Revenue,-,-0.26,0.26,-,0.57,-0.24,0.24,-,0.47,-0.19,0.19,-,0.05,-,-,-,0.92,-0.9,0.9,-,Upgrade
2,Revenue,69.03,121.69,83.86,258.23,102.78,86.77,86.36,241.36,65.7,138.71,49.06,205.39,23.64,131.4,121.54,129.38,109.28,22.22,33.79,118.24,Upgrade
3,Revenue Growth (YoY),-32.84%,40.25%,-2.90%,6.99%,56.45%,-37.44%,76.05%,17.51%,177.94%,5.56%,-59.64%,58.75%,-78.37%,491.26%,259.72%,9.42%,-8.53%,-10.84%,-56.76%,51.33%,Upgrade
4,Cost of Revenue,-226.25,55.64,49.5,121.11,63.68,41.82,42.12,89.85,45.43,54.91,40.15,78.32,23.19,55.65,48.59,57.87,49.52,13.51,22.75,43.62,Upgrade
5,Gross Profit,295.27,66.06,34.36,137.12,39.11,44.95,44.24,151.51,20.27,83.8,8.91,127.07,0.45,75.75,72.95,71.51,59.77,8.71,11.03,74.62,Upgrade
6,"Selling, General & Admin",-83.58,29.86,26.43,27.28,19.44,32.99,29.1,25.61,25.4,23.17,18.04,16.54,25.45,16.99,19.34,11.94,14.08,11.05,8.2,11.77,Upgrade
7,Research & Development,-90.36,34.36,30.82,25.19,24.26,27.02,25.77,24.54,26.34,22.64,23.06,17.42,30.54,14.44,14.68,11.2,20.3,8.91,10.92,11.36,Upgrade
8,Other Operating Expenses,437.23,1.4,16.74,-15.17,2.56,-8.82,-2.68,-3.14,13.93,-3.98,-5.02,-2,17.85,-1.08,-5.37,-6.86,7.58,-2.23,-1.9,-1.42,Upgrade
9,Operating Expenses,265.85,61.31,71.94,41.11,48.39,50.91,51.7,48.85,66.58,42.77,36.16,33.12,71.39,31.21,30.3,17.52,42.88,17.48,16.91,22.7,Upgrade
10,Operating Income,29.42,4.75,-37.58,96.01,-9.29,-5.96,-7.46,102.66,-46.31,41.03,-27.26,93.95,-70.94,44.54,42.65,53.98,16.88,-8.77,-5.88,51.92,Upgrade
11,Interest Expense,-17.99,-0.46,-0.43,-0.42,-0.3,-0.26,-0.29,-0.37,-0.24,-0.02,-0.03,-0.03,-0.29,-,-0.13,-,-0.08,-0.31,-0.64,-0.6,Upgrade
12,Interest & Investment Income,1.31,1.82,1.29,14.88,4.95,2.53,3.53,4.14,6.79,5.51,6.05,6.6,3.91,5.03,3.71,2.91,2.56,2.25,0.7,-,Upgrade
13,Currency Exchange Gain (Loss),-,0.39,-0.39,-,-0.9,0.51,-0.51,-,-1.31,0.64,-0.64,-,0.19,-0.07,0.07,-,0.1,0.01,-0.01,-,Upgrade
14,Other Non Operating Income (Expenses),-2.85,-4.79,4.24,-0.2,-0.31,-1.81,0.46,-0.21,0.02,-1.79,0.42,-0.1,-3.37,2.45,0.09,-0.18,-1.45,-0.23,0.63,0.28,Upgrade
15,EBT Excluding Unusual Items,9.89,1.72,-32.88,110.27,-5.85,-5,-4.26,106.22,-41.05,45.36,-21.45,100.42,-70.5,51.95,46.39,56.72,18.01,-7.04,-5.21,51.59,Upgrade
16,Gain (Loss) on Sale of Investments,-0.66,0.32,0.3,0.03,0.03,0.14,0.37,0.13,0.05,0.09,0.48,1.03,4.28,1.13,5.31,3.5,3.73,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,6.46,-0,0,-,-0.33,-,-,0.01,-0.02,0.09,-0.02,-,-,-,-,-,Upgrade
18,Asset Writedown,3.39,-3.39,-,-,1.66,-1.66,-,-,5.31,-5.31,3.55,-3.55,1.82,-1.82,0.4,-0.4,1.5,-1.5,-,-,Upgrade
19,Other Unusual Items,-27.74,6.85,23.87,-2.98,24,-,-,-,31.46,-,-,-,48.52,-,-,-,16.96,-,-,-,Upgrade
20,Pretax Income,-15.11,5.5,-8.71,107.33,26.3,-6.51,-3.89,106.35,-4.55,40.14,-17.42,97.91,-15.89,51.34,52.08,59.82,40.2,-8.53,-5.21,51.59,Upgrade
21,Income Tax Expense,-4.03,-3.94,-5.51,12.31,1.77,-6.77,-6.56,11.54,-5.7,3.02,-5.54,11.91,-5.04,4.95,3.66,7.72,3.84,-2.3,-1.97,6.56,Upgrade
22,Earnings From Continuing Operations,-11.08,9.44,-3.2,95.01,24.53,0.26,2.67,94.81,1.15,37.12,-11.88,86,-10.86,46.39,48.42,52.11,36.36,-6.23,-3.25,45.03,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,0.2,0.36,0.09,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,-11.08,9.44,-3.2,95.01,24.53,0.26,2.67,94.81,1.15,37.32,-11.52,86.1,-10.86,46.39,48.42,52.11,36.36,-6.23,-3.25,45.03,Upgrade
25,Net Income to Common,-11.08,9.44,-3.2,95.01,24.53,0.26,2.67,94.81,1.15,37.32,-11.52,86.1,-10.86,46.39,48.42,52.11,36.36,-6.23,-3.25,45.03,Upgrade
26,Net Income Growth,-,3579.77%,-,0.22%,2034.23%,-99.31%,-,10.12%,-,-19.56%,-,65.23%,-,-,-,15.71%,-22.41%,-,-,26.22%,Upgrade
27,Shares Outstanding (Basic),219,203,209,208,211,202,200,201,201,201,201,201,201,200,201,201,204,164,151,151,Upgrade
28,Shares Outstanding (Diluted),219,203,209,208,211,202,200,201,201,201,201,201,201,200,201,201,204,164,151,151,Upgrade
29,Shares Change (YoY),3.52%,0.14%,4.52%,3.42%,5.07%,0.53%,-0.53%,0.28%,0.05%,0.44%,0.24%,0.02%,-1.59%,22.48%,33.34%,33.31%,34.78%,6.25%,22.32%,22.29%,Upgrade
30,EPS (Basic),-0.05,0.05,-0.02,0.46,0.12,0.00,0.01,0.47,0.01,0.19,-0.06,0.43,-0.05,0.23,0.24,0.26,0.18,-0.04,-0.02,0.30,Upgrade
31,EPS (Diluted),-0.05,0.05,-0.02,0.46,0.12,0.00,0.01,0.47,0.01,0.19,-0.06,0.43,-0.05,0.23,0.24,0.26,0.18,-0.04,-0.02,0.30,Upgrade
32,EPS Growth,-,3577.19%,-,-3.10%,1931.54%,-99.32%,-,9.81%,-,-19.92%,-,65.19%,-,-,-,-13.20%,-42.44%,-,-,3.23%,Upgrade
33,Free Cash Flow,-,-43.23,-105.48,11.92,-15.26,-90.41,186.34,-261.64,-97.21,61.65,-80.97,-54.33,37.66,-59.88,21.66,-109.26,21.67,14.97,20.22,-98.14,Upgrade
34,Free Cash Flow Per Share,-,-0.21,-0.50,0.06,-0.07,-0.45,0.93,-1.30,-0.48,0.31,-0.40,-0.27,0.19,-0.30,0.11,-0.54,0.11,0.09,0.13,-0.65,Upgrade
35,Dividend Per Share,-,-,-,-,0.571,-,-,-,0.510,-,-,-,0.545,-,-,-,0.364,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,12.00%,-,-,-,-6.42%,-,-,-,49.62%,-,-,-,-,-,-,-,Upgrade
37,Gross Margin,427.77%,54.28%,40.98%,53.10%,38.05%,51.80%,51.23%,62.77%,30.85%,60.41%,18.16%,61.87%,1.88%,57.65%,60.02%,55.27%,54.69%,39.20%,32.65%,63.11%,Upgrade
38,Operating Margin,42.62%,3.91%,-44.81%,37.18%,-9.04%,-6.87%,-8.64%,42.53%,-70.49%,29.58%,-55.56%,45.74%,-300.14%,33.90%,35.09%,41.73%,15.45%,-39.44%,-17.41%,43.91%,Upgrade
39,Profit Margin,-16.06%,7.76%,-3.82%,36.79%,23.87%,0.30%,3.10%,39.28%,1.75%,26.90%,-23.48%,41.92%,-45.93%,35.31%,39.84%,40.28%,33.27%,-28.03%,-9.60%,38.08%,Upgrade
40,Free Cash Flow Margin,-,-35.52%,-125.78%,4.61%,-14.85%,-104.19%,215.76%,-108.40%,-147.97%,44.44%,-165.04%,-26.45%,159.31%,-45.57%,17.82%,-84.45%,19.83%,67.37%,59.86%,-83.00%,Upgrade
41,EBITDA,41.82,17.15,-22.44,108.41,3.11,1.89,5.77,110.51,-38.46,47.94,-19.9,100.87,-64.03,50.32,48.93,59.77,22.66,-3.69,-0.15,56.99,Upgrade
42,EBITDA Margin,60.58%,14.09%,-26.76%,41.98%,3.02%,2.17%,6.68%,45.78%,-58.55%,34.57%,-40.56%,49.11%,-270.88%,38.30%,40.26%,46.20%,20.74%,-16.61%,-0.44%,48.20%,Upgrade
43,D&A For EBITDA,12.39,12.39,15.14,12.39,12.39,7.85,13.23,7.85,7.85,6.92,7.36,6.92,6.92,5.78,6.28,5.78,5.78,5.07,5.73,5.07,Upgrade
44,EBIT,29.42,4.75,-37.58,96.01,-9.29,-5.96,-7.46,102.66,-46.31,41.03,-27.26,93.95,-70.94,44.54,42.65,53.98,16.88,-8.77,-5.88,51.92,Upgrade
45,EBIT Margin,42.62%,3.91%,-44.81%,37.18%,-9.04%,-6.87%,-8.64%,42.53%,-70.49%,29.58%,-55.56%,45.74%,-,33.90%,35.09%,41.73%,15.45%,-39.44%,-17.41%,43.91%,Upgrade
46,Effective Tax Rate,-,-,-,11.47%,6.74%,-,-,10.85%,-,7.53%,-,12.17%,-,9.65%,7.02%,12.90%,9.55%,-,-,12.72%,Upgrade
47,Revenue as Reported,-,121.69,83.86,258.23,102.78,86.77,86.36,241.36,65.7,138.71,49.06,205.39,23.64,131.4,121.54,129.38,109.28,22.22,33.79,118.24,Upgrade
