,Fiscal Quarter,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+20 Quarters
,Period Ending,"Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+20 Quarters
0,Cash & Equivalents,73.85,72.67,66.63,83.63,60.75,107.23,70.88,66.35,117.03,160.57,375.38,311.31,306.37,359.54,367.31,389.91,417.7,545.37,685.66,462.85,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,12.29,-,-,80,31,-,-,Upgrade
2,Cash & Short-Term Investments,73.85,72.67,66.63,83.63,60.75,107.23,70.88,66.35,117.03,160.57,375.38,311.31,306.37,371.82,367.31,389.91,497.7,576.37,685.66,462.85,Upgrade
3,Cash Growth,21.56%,-32.23%,-5.99%,26.05%,-48.09%,-33.22%,-81.12%,-78.69%,-61.80%,-56.81%,2.19%,-20.16%,-38.44%,-35.49%,-46.43%,-15.76%,57.01%,31.62%,87.09%,-0.95%,Upgrade
4,Accounts Receivable,529.41,547.77,632.89,596.75,591.94,596.87,544.83,572.35,572.72,1392,1921,1834,1984,1170,1821,1767,1613,1382,1360,1591,Upgrade
5,Other Receivables,261.87,270.87,312.37,310.2,312.3,306.37,346.76,349.88,372.08,522.04,778.01,444.76,337.99,558.1,194.35,185.63,201.84,194.95,90.77,66.86,Upgrade
6,Receivables,791.29,818.64,945.26,906.94,904.24,903.24,891.59,922.23,944.8,1914,2699,2279,2322,1728,2016,1953,1815,1577,1451,1658,Upgrade
7,Inventory,18.83,20.85,33.99,39.9,35.32,35.88,57.26,61.49,64.76,52.96,59.47,58.12,39.33,40.63,43.77,42.02,43.39,130.67,388.52,340.12,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.31,-,-,-,-,-,0.27,-,-,-,-,-,-,Upgrade
9,Other Current Assets,14.3,9.79,33.31,28.32,29.52,28.33,69.25,76.17,84.27,82.86,80.98,95.16,223.77,105.34,392.77,403.62,389.1,256.64,162.67,187.82,Upgrade
10,Total Current Assets,898.26,921.96,1079,1059,1030,1075,1089,1127,1211,2210,3214,2744,2892,2246,2820,2789,2745,2541,2688,2649,Upgrade
11,"Property, Plant & Equipment",20.49,23.02,23.25,241.58,335.18,342.2,352.13,356.29,375.67,380.8,361.96,1075,1185,1147,1141,1097,1086,751.74,690.28,650.43,Upgrade
12,Long-Term Investments,1,1,8.5,8.5,8.5,8.5,12.7,16.36,16.36,16.36,17.56,17.56,17.19,9.69,9.28,9.55,9.51,65.78,147.76,147.76,Upgrade
13,Goodwill,-,-,-,-,-,-,15.15,15.15,15.15,15.15,389.9,389.9,389.85,389.9,431.03,431.03,431.03,431.03,987.9,987.9,Upgrade
