,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,38527,33939,28861,26244,28820,34982,33209,33981,34836,36316,43636,35175,55589,46458,46697,36776,40381,34028,29880,20563,25657,Upgrade
1,Market Cap Growth,-2.98%,-2.98%,-13.09%,-22.77%,-17.27%,-3.67%,-23.89%,-3.40%,-37.33%,-21.83%,-6.55%,-4.35%,37.66%,36.53%,56.28%,78.85%,57.39%,80.66%,65.10%,0.73%,52.70%,Upgrade
2,Enterprise Value,41819,36941,32240,28989,31885,38126,36380,36922,37409,38749,45963,37328,57742,48782,48939,38717,42135,35520,31580,22089,27183,Upgrade
3,Last Close Price,36.95,32.55,27.68,24.79,27.22,33.04,31.36,31.70,32.50,33.88,40.71,32.56,51.46,43.01,43.23,33.83,37.14,31.30,27.29,18.78,23.43,Upgrade
4,PE Ratio,24.64,21.29,18.74,18.06,20.18,25.26,24.39,26.11,27.86,30.01,37.52,31.67,52.32,44.01,46.93,39.94,48.53,45.65,42.28,29.83,36.44,Upgrade
5,Forward PE,22.22,18.98,17.52,15.38,17.67,19.47,19.26,21.33,21.35,24.02,27.45,25.37,40.67,38.19,42.33,35.35,40.91,37.12,36.35,25.49,30.22,Upgrade
6,PS Ratio,2.76,2.45,2.14,2.01,2.24,2.78,2.67,2.82,2.99,3.18,3.99,3.34,5.55,4.67,5.01,4.20,5.16,4.62,4.20,2.98,3.62,Upgrade
7,PB Ratio,4.38,2.78,2.48,2.28,2.61,3.18,3.15,3.29,3.47,3.75,4.73,3.86,6.36,5.67,5.99,4.94,5.46,4.77,4.38,3.05,3.89,Upgrade
8,P/TBV Ratio,3.93,3.93,3.50,3.20,3.67,4.54,4.52,4.64,4.98,5.35,6.78,5.50,9.08,8.22,8.73,7.25,7.92,6.99,6.45,4.45,5.73,Upgrade
