,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1447,2456,1610,2883,3201,4241,2835,3388,2302,3239,Upgrade
1,Short-Term Investments,37,1750,2299,3013,895,371,495,2042,1061,1639,Upgrade
2,Other Receivables,29,129,40,132,130,128,497,406,128,137,Upgrade
3,Other Current Assets,45,24,33,852,778,223,53,226,374,-,Upgrade
4,Total Current Assets,1558,4359,3982,6880,5004,4963,3880,6062,3865,5015,Upgrade
5,"Property, Plant & Equipment",17,19,21,18,19,20,16,17,18,19,Upgrade
6,Long-Term Investments,89809,89797,89585,85736,87958,88235,89990,86652,84862,87242,Upgrade
7,Long-Term Deferred Tax Assets,-,-,-,-,-,45,80,111,105,77,Upgrade
8,Other Long-Term Assets,1732,1527,1890,1893,1797,1041,603,710,2724,1218,Upgrade
9,Total Assets,93116,95702,95478,94527,94778,94304,94569,93552,91574,93571,Upgrade
10,Accounts Payable,3157,2896,3225,3915,4154,3384,3344,3397,4872,4165,Upgrade
11,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,3640,3313,-,Upgrade
12,Current Portion of Leases,2,3,3,2,2,2,-,2,3,3,Upgrade
13,Current Income Taxes Payable,18,231,123,104,99,137,129,161,50,45,Upgrade
14,Other Current Liabilities,22,119,92,17,22,31,262,206,19,111,Upgrade
15,Total Current Liabilities,3199,3249,3443,4038,4277,3554,3735,7406,8257,4324,Upgrade
16,Long-Term Debt,2863,3097,3269,3236,3356,3433,3602,-,-,3319,Upgrade
17,Long-Term Leases,1,1,2,1,3,3,-,-,-,2,Upgrade
18,Pension & Post-Retirement Benefits,104,103,95,93,147,146,143,142,137,136,Upgrade
19,Long-Term Deferred Tax Liabilities,323,301,337,275,225,134,104,57,24,-,Upgrade
20,Other Long-Term Liabilities,63,199,39,27,10,267,698,1181,366,298,Upgrade
21,Total Liabilities,6553,6950,7185,7670,8018,7537,8282,8786,8784,8079,Upgrade
22,Common Stock,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,Upgrade
23,Retained Earnings,84443,86432,84931,86263,85989,87143,84843,85769,85116,87114,Upgrade
24,Comprehensive Income & Other,-4490,-4290,-3248,-6016,-5839,-6986,-5166,-7613,-8936,-8232,Upgrade
25,Shareholders' Equity,86563,88752,88293,86857,86760,86767,86287,84766,82790,85492,Upgrade
26,Total Liabilities & Equity,93116,95702,95478,94527,94778,94304,94569,93552,91574,93571,Upgrade
27,Total Debt,2866,3101,3274,3239,3361,3438,3602,3642,3316,3324,Upgrade
28,Net Cash (Debt),-1382,1105,635,2657,735,1174,-272,1788,47,1554,Upgrade
29,Net Cash Growth,-,-58.41%,-13.61%,126.32%,-,-34.34%,-,15.06%,-77.40%,-13.62%,Upgrade
30,Net Cash Per Share,-0.65,0.52,0.30,1.25,0.34,0.55,-0.13,0.84,0.02,0.73,Upgrade
31,Filing Date Shares Outstanding,2131,2131,2131,2131,2134,2134,2134,2134,2134,2134,Upgrade
32,Total Common Shares Outstanding,2131,2131,2131,2131,2134,2134,2134,2134,2134,2134,Upgrade
33,Working Capital,-1641,1110,539,2842,727,1409,145,-1344,-4392,691,Upgrade
34,Book Value Per Share,40.62,41.65,41.43,40.76,40.65,40.65,40.43,39.72,38.79,40.06,Upgrade
35,Tangible Book Value,86563,88752,88293,86857,86760,86767,86287,84766,82790,85492,Upgrade
36,Tangible Book Value Per Share,40.62,41.65,41.43,40.76,40.65,40.65,40.43,39.72,38.79,40.06,Upgrade
37,Buildings,1,1,1,1,1,1,1,1,1,1,Upgrade
38,Machinery,9,9,8,7,6,6,6,6,5,4,Upgrade
