,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,2332,2024,1701,2253,3246,2887,2935,2745,2801,2505,2805,3241,3485,3205,3825,3633,3945,4505,5081,5123,5264,Upgrade
1,Market Cap Growth,-29.88%,-29.88%,-42.03%,-17.92%,15.91%,15.25%,4.63%,-15.31%,-19.63%,-21.85%,-26.67%,-10.79%,-11.66%,-28.86%,-24.72%,-29.09%,-25.06%,-19.81%,2.20%,-1.92%,21.69%,Upgrade
2,Enterprise Value,2083,1708,1330,1924,2918,2600,2589,2459,2515,2169,2364,3245,3489,3206,3721,3691,4003,4709,5152,4160,4301,Upgrade
3,Last Close Price,5.99,5.20,4.37,5.62,8.09,7.20,7.33,6.25,6.38,5.71,6.39,6.92,7.44,6.84,8.16,7.51,8.15,9.04,10.19,9.95,10.23,Upgrade
4,PE Ratio,-,-,253.19,-,69.41,-7.80,-8.48,-7.87,-,-710.24,-,265.00,-,17.44,20.32,18.26,19.97,28.59,25.41,18.40,17.39,Upgrade
5,Forward PE,-,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.20,11.60,13.90,16.49,12.94,13.79,Upgrade
6,PS Ratio,1.17,1.09,0.99,1.19,1.63,1.32,1.17,1.20,1.24,0.98,1.08,1.14,1.13,0.88,0.99,0.94,1.10,1.61,1.98,2.09,2.16,Upgrade
7,PB Ratio,1.19,1.02,0.85,1.10,1.57,1.44,1.46,1.17,1.21,-,1.03,1.11,1.20,1.08,1.30,1.18,1.30,1.48,1.66,1.66,1.81,Upgrade
8,P/TBV Ratio,1.13,1.13,0.94,1.21,1.72,1.59,1.62,1.41,1.47,-,1.46,1.52,1.65,1.49,1.80,1.62,1.80,2.00,2.21,2.00,2.16,Upgrade
9,P/FCF Ratio,-,-,-,-,26.22,13.58,-,21.51,12.93,-,-,5.23,7.00,4.93,5.14,5.28,13.39,-17.91,-13.54,-,-,Upgrade
10,P/OCF Ratio,-,-,-,17.13,16.84,10.26,-,15.94,10.84,-,-,4.93,6.45,4.61,4.80,4.87,10.70,-26.25,-17.12,-,-,Upgrade
11,PEG Ratio,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,Upgrade
12,EV/Sales Ratio,1.02,0.92,0.77,1.01,1.47,1.19,1.03,1.07,1.11,0.85,0.91,1.15,1.13,0.88,0.96,0.96,1.11,1.69,2.00,1.70,1.76,Upgrade
13,EV/EBITDA Ratio,-,-40.17,-,-110.30,-,-78.07,-,-91.39,-,43.93,-,33.67,-,11.27,11.64,10.90,12.06,18.07,20.66,12.94,-,Upgrade
14,EV/EBIT Ratio,-,-20.63,-,-33.13,-,-34.80,-,-35.16,-,411.79,-,62.43,-,13.33,-,12.33,13.56,20.83,24.00,14.51,-,Upgrade
15,EV/FCF Ratio,-31.14,-,-,-,23.57,12.23,-,19.27,11.61,-,-,5.23,7.01,4.93,5.00,5.36,13.59,-18.72,-13.73,-,-,Upgrade
16,Debt / Equity Ratio,0.11,0.11,0.09,0.12,0.05,0.04,0.03,0.02,0.03,-,0.03,0.03,0.06,0.11,0.17,0.20,0.25,0.28,0.34,0.30,0.10,Upgrade
17,Debt / EBITDA Ratio,-,1.01,-,2.62,-,0.26,2.25,0.20,-,-,-,0.43,-,0.73,4.03,1.33,3.21,1.51,11.08,2.14,-,Upgrade
18,Debt / FCF Ratio,-,-,-,-,0.81,0.33,-,0.36,0.29,-,-,0.14,0.35,0.48,0.67,0.88,2.61,-3.40,-2.74,-,-,Upgrade
19,Asset Turnover,0.67,0.76,0.74,0.57,0.48,0.99,0.80,-,-,0.52,0.60,0.86,0.63,0.64,0.70,1.23,0.74,0.57,0.52,0.67,Upgrade,
20,Inventory Turnover,1.70,1.22,2.20,1.77,1.35,0.16,2.60,1.59,-,-,1.42,1.30,2.33,0.92,1.44,1.22,2.38,1.36,1.31,0.92,1.40,Upgrade
21,Quick Ratio,1.09,1.09,1.38,1.40,1.44,1.34,1.55,1.55,1.61,-,1.44,1.56,1.36,0.95,0.98,1.04,1.00,0.82,0.86,0.92,1.02,Upgrade
22,Current Ratio,2.34,2.34,2.58,2.42,2.57,2.64,3.00,3.13,2.83,-,2.76,3.04,2.46,2.25,2.07,2.02,1.83,1.88,1.83,2.05,2.56,Upgrade
23,Return on Equity (ROE),-4.18%,-0.12%,-2.73%,0.24%,-0.26%,0.39%,4.80%,-,-,-0.72%,3.30%,-7.19%,5.07%,1.07%,10.61%,11.06%,4.70%,2.89%,13.04%,3.95%,Upgrade,
24,Return on Assets (ROA),3.99%,-2.77%,1.19%,-10.11%,5.57%,-1.84%,3.70%,-,-,-2.52%,2.57%,-4.71%,5.66%,-0.38%,5.48%,2.59%,6.97%,0.76%,5.66%,-1.29%,Upgrade,
25,Return on Capital (ROIC),4.86%,-3.34%,1.47%,-12.80%,6.99%,-2.29%,4.72%,-,-,-3.12%,3.22%,-5.99%,7.11%,-0.47%,6.85%,3.18%,8.34%,0.90%,6.84%,-1.64%,Upgrade,
26,Return on Capital Employed (ROCE),-,-4.02%,-,-2.74%,-,-3.57%,-,-2.90%,-,-,-,1.73%,-,7.77%,-,9.26%,9.55%,7.27%,6.87%,8.74%,-,Upgrade
27,Earnings Yield,-0.63%,-0.73%,0.39%,0.25%,1.44%,-12.83%,-11.80%,-12.71%,-12.67%,-0.14%,0.31%,0.38%,2.00%,5.73%,4.92%,5.48%,5.01%,3.50%,3.94%,5.44%,5.75%,Upgrade
28,FCF Yield,-2.87%,-3.30%,2.59%,2.74%,3.81%,7.36%,3.74%,4.65%,7.73%,15.95%,17.31%,19.14%,14.29%,20.29%,19.44%,18.95%,7.47%,-5.58%,-7.39%,-9.30%,-0.99%,Upgrade
29,Dividend Yield,1.92%,-,-,-,1.42%,-,-,-,7.83%,-,-,-,6.72%,-,-,-,8.58%,-,6.87%,-,3.42%,Upgrade
30,Payout Ratio,0.00%,-,2788.48%,-,3.50%,7.85%,36610.71%,-,-,0.26%,-,3.52%,-,2.76%,9134.67%,32.30%,230.90%,12.60%,1266.33%,4.59%,1.00%,Upgrade
31,Buyback Yield / Dilution,-3.73%,-7.76%,-14.17%,12.43%,-5.50%,8.45%,-17.11%,8.03%,-11.21%,13.09%,6.23%,-8.06%,11.94%,-8.29%,5.46%,-1.82%,-1.63%,1.08%,0.77%,4.81%,2.33%,Upgrade
32,Total Shareholder Return,-1.81%,-7.76%,-14.17%,12.43%,-4.08%,8.45%,-17.11%,8.03%,-3.38%,13.09%,6.23%,-8.06%,18.67%,-8.29%,5.46%,-1.82%,6.95%,1.08%,7.64%,4.81%,5.75%,Upgrade
