,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,12.03,46.65,43.69,78.18,40.18,14.54,11.43,32.91,7.42,17.99,Upgrade
1,Trading Asset Securities,-,-,-,5.34,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,12.03,46.65,43.69,83.53,40.18,14.54,11.43,32.91,7.42,17.99,Upgrade
3,Cash Growth,-72.47%,-44.15%,8.73%,474.67%,251.65%,-55.83%,53.91%,82.97%,-59.01%,61.08%,Upgrade
4,Accounts Receivable,507.87,499.1,761.53,1338,1116,453.78,200.47,194.13,198.65,280.54,Upgrade
5,Other Receivables,1161,321.03,1260,237.33,1187,177.78,824.2,123.54,731.41,106.85,Upgrade
6,Receivables,1669,850.14,2021,1605,2303,631.55,1025,317.67,930.06,387.39,Upgrade
7,Inventory,413.19,470.86,314.71,274.61,283.8,310.03,161.57,145.09,65.63,45.55,Upgrade
8,Other Current Assets,0.82,779.81,0.82,892.57,0.82,604.05,0.84,627.46,0.84,541.82,Upgrade
9,Total Current Assets,2095,2147,2381,2856,2628,1560,1199,1123,1004,992.75,Upgrade
10,"Property, Plant & Equipment",8792,9136,9077,8998,9006,9108,8849,8672,8527,8462,Upgrade
11,Long-Term Investments,1149,1167,1329,1348,1369,1384,1411,1441,1461,1488,Upgrade
12,Goodwill,1.51,1.6,1.73,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,7.7,62.3,-,-,-,-,Upgrade
14,Other Long-Term Assets,43.46,43.46,539.95,14.26,14.26,14.26,4.98,17.04,43.02,15.9,Upgrade
15,Total Assets,12081,12495,13328,13216,13025,12129,11464,11253,11035,10958,Upgrade
16,Accounts Payable,803.3,748.68,713.44,774.24,956.76,897.37,825.95,751.27,512.9,483.62,Upgrade
17,Accrued Expenses,2305,2098,1854,3045,2837,2680,2650,2090,2394,1755,Upgrade
18,Short-Term Debt,-,12.46,161.09,346.56,247.33,-,8.08,67.95,48,97.65,Upgrade
19,Current Portion of Long-Term Debt,4256,4256,3684,7085,7068,7107,7148,7167,7280,7308,Upgrade
20,Current Portion of Leases,6.24,3.88,24.38,28.14,28.44,30.48,30.73,31.73,48.76,38.48,Upgrade
21,Current Income Taxes Payable,45.52,29.91,35.98,33.73,48.08,19.71,29.42,29.42,29.42,29.42,Upgrade
22,Current Unearned Revenue,265.6,331.81,172.3,111.9,133.18,135.32,161.71,278.41,262.84,248.39,Upgrade
23,Other Current Liabilities,-,-,-,-,-,-,-,510.74,-,402.37,Upgrade
24,Total Current Liabilities,7682,7481,6645,11424,11319,10869,10854,10927,10576,10362,Upgrade
25,Long-Term Debt,2941,2933,2500,-,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,18.22,15.81,20.62,19.5,22.94,26.77,31.44,28.2,27.01,29.39,Upgrade
27,Long-Term Deferred Tax Liabilities,12.25,12.77,13.29,8.03,8.03,8.03,8.03,8.03,8.03,8.03,Upgrade
28,Other Long-Term Liabilities,31.07,305.43,304.83,304.02,303.19,302.58,12.05,11.44,10.77,10.27,Upgrade
29,Total Liabilities,10685,10748,9484,11756,11653,11206,10906,10975,10622,10410,Upgrade
30,Common Stock,421.3,421.3,421.58,197.51,197.51,197.51,197.51,197.51,197.51,197.51,Upgrade
31,Additional Paid-In Capital,3753,3753,4119,2936,2936,2936,2936,2936,2936,2936,Upgrade
32,Retained Earnings,-3380,-3027,-2292,-2281,-2367,-2817,-3183,-3462,-3328,-3192,Upgrade
33,Comprehensive Income & Other,578.42,578.42,578.42,578.42,578.42,578.42,578.42,578.42,578.42,578.42,Upgrade
34,Total Common Equity,1372,1726,2827,1431,1345,894.45,528.7,249.3,383.91,519.49,Upgrade
35,Minority Interest,24.26,21.77,26.23,29,27.67,28.36,29.47,29.06,29.47,28.45,Upgrade
36,Shareholders' Equity,1396,1747,3844,1460,1372,922.8,558.17,278.37,413.38,547.94,Upgrade
37,Total Liabilities & Equity,12081,12495,13328,13216,13025,12129,11464,11253,11035,10958,Upgrade
