,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,129.57,209.52,304.29,158.27,301.78,380.77,398.29,621.19,308.76,442.44,Upgrade
1,Revenue Growth (YoY),-57.42%,32.38%,0.83%,-58.43%,-24.23%,-38.70%,29.00%,40.40%,-34.77%,38.36%,Upgrade
2,Cost of Revenue,23.1,31.92,124.38,25.13,120.58,48.5,54.1,273.73,152.86,157.61,Upgrade
3,Gross Profit,106.47,177.6,179.91,133.14,181.2,332.27,344.19,347.45,155.9,284.83,Upgrade
4,"Selling, General & Admin",104.78,103.44,126.51,104.81,94.04,129.83,120.16,188.7,99.71,154.03,Upgrade
5,Operating Expenses,104.78,103.44,126.51,104.81,94.04,129.83,120.16,188.7,99.71,154.03,Upgrade
6,Operating Income,1.69,74.16,53.4,28.33,87.16,202.44,224.03,158.76,56.19,130.79,Upgrade
7,Interest Expense,-7.73,-11.08,-7.12,-6.82,-8.01,-8.14,-14.13,-16.24,-24.48,-27.39,Upgrade
8,Interest & Investment Income,37.74,39.42,51.68,56.54,35.73,35.4,64.68,151.1,40.21,55.51,Upgrade
9,Earnings From Equity Investments,7.49,12.68,7.92,-3.37,-12.15,-0.19,0.98,8.35,-8.3,8.65,Upgrade
10,Currency Exchange Gain (Loss),-3.27,4.07,-9.98,-15.05,-13.53,5.97,4.3,30.62,-8.12,-6.16,Upgrade
11,Other Non Operating Income (Expenses),8.55,13.2,13.78,35.2,9.58,53.24,10.11,22.9,20.02,32.64,Upgrade
12,EBT Excluding Unusual Items,44.47,132.46,109.68,94.83,98.77,288.72,289.97,355.49,75.52,194.04,Upgrade
13,Gain (Loss) on Sale of Investments,-12.59,1.46,0.83,-0.75,8.94,0.69,12.15,-1.14,-5.93,0.71,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-0.02,-,0.55,-0.04,-4.82,-0.04,-0.06,Upgrade
15,Asset Writedown,31.56,-92.21,-17.04,-75.2,-,-0.07,-3.47,29.28,-41.61,8.89,Upgrade
16,Other Unusual Items,84.79,-,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,148.22,41.7,93.46,18.85,107.71,289.89,298.61,378.81,27.95,203.57,Upgrade
18,Income Tax Expense,45.59,17.2,73,31.5,76.31,133.45,163.58,208.27,18.37,39.94,Upgrade
19,Earnings From Continuing Operations,102.63,24.5,20.46,-12.65,31.4,156.45,135.03,170.55,9.57,163.63,Upgrade
20,Minority Interest in Earnings,1.04,-1.2,-1.08,-1.53,-0.06,-4.83,-3.2,-1.27,-3.86,-51.09,Upgrade
21,Net Income,103.67,23.3,19.39,-14.18,31.35,151.62,131.83,169.28,5.72,112.54,Upgrade
22,Net Income to Common,103.67,23.3,19.39,-14.18,31.35,151.62,131.83,169.28,5.72,112.54,Upgrade
23,Net Income Growth,434.73%,-,-38.15%,-,-76.22%,-10.43%,2205.56%,50.41%,-90.47%,-37.63%,Upgrade
24,Shares Outstanding (Basic),2063,2053,1978,1971,1971,1971,1971,1971,1971,1970,Upgrade
25,Shares Outstanding (Diluted),2063,2053,1978,1971,1971,1971,1971,1971,1971,1970,Upgrade
26,Shares Change (YoY),4.30%,4.15%,0.34%,-,-,-,-,0.03%,-3.73%,-5.42%,Upgrade
27,EPS (Basic),0.05,0.01,0.01,-0.01,0.02,0.08,0.07,0.09,0.00,0.06,Upgrade
28,EPS (Diluted),0.05,0.01,0.01,-0.01,0.02,0.08,0.07,0.09,0.00,0.06,Upgrade
29,EPS Growth,412.70%,-,-38.36%,-,-76.22%,-10.43%,2205.55%,50.36%,-90.10%,-34.06%,Upgrade
30,Free Cash Flow,-357.41,-93.37,-207.79,-39.86,-51.94,341.31,-263.96,392.99,-141.92,-596.26,Upgrade
31,Free Cash Flow Per Share,-0.17,-0.05,-0.11,-0.02,-0.03,0.17,-0.13,0.20,-0.07,-0.30,Upgrade
32,Dividend Per Share,-,-,-,-,-,-,0.055,-,0.055,-,Upgrade
33,Dividend Growth,-,-,-,-,-,-,0%,-,-50.00%,-,Upgrade
34,Operating Margin,1.30%,35.39%,17.55%,17.90%,28.88%,53.17%,56.25%,25.56%,18.20%,29.56%,Upgrade
35,Profit Margin,80.01%,11.12%,6.37%,-8.96%,10.39%,39.82%,33.10%,27.25%,1.85%,25.44%,Upgrade
36,Free Cash Flow Margin,-275.85%,-44.56%,-68.29%,-25.19%,-17.21%,89.64%,-66.27%,63.26%,-45.97%,-134.77%,Upgrade
37,EBITDA,17.33,89.56,65.59,42.08,100.06,217.38,237.36,178.22,68,142.72,Upgrade
38,D&A For EBITDA,15.64,15.4,12.19,13.75,12.91,14.93,13.32,19.46,11.81,11.93,Upgrade
39,EBIT,1.69,74.16,53.4,28.33,87.16,202.44,224.03,158.76,56.19,130.79,Upgrade
