,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1869,2009,2310,2049,2247,2206,2509,2263,3077,2546,2631,2945,2740,2214,2516,2414,2336,2322,1786,1635,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,206,-,-,-,7,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,Upgrade
3,Cash & Short-Term Investments,1869,2009,2310,2049,2247,2206,2509,2263,3077,2546,2631,2945,2740,2214,2516,2620,2336,2322,1786,1672,Upgrade
4,Cash Growth,-16.84%,-8.95%,-7.95%,-9.48%,-26.97%,-13.35%,-4.62%,-23.15%,12.29%,15.00%,4.57%,12.40%,17.31%,-4.65%,40.85%,56.70%,61.14%,16.56%,-3.61%,11.66%,Upgrade
5,Accounts Receivable,1952,2223,2168,2248,2644,2420,2390,2423,2317,3225,3045,2654,2979,3335,2882,1825,1875,1520,1687,1802,Upgrade
6,Other Receivables,190.21,186.56,594.83,738.42,10.58,12.42,9.92,12.31,11.95,16.49,15.92,15.99,11.69,11.59,10.46,10.47,9.76,9.09,11.96,10.07,Upgrade
7,Receivables,2143,2409,2763,2986,2655,2432,2400,2435,2329,3241,3061,2670,2990,3346,2893,1836,1885,1529,1699,1812,Upgrade
8,Inventory,2031,2076,1605,1661,1460,1798,1695,1729,1900,1665,1571,1725,1931,1755,1358,1298,1203,1433,1560,1240,Upgrade
9,Prepaid Expenses,-,-,-,0.38,-,-,-,9.29,-,-,-,2.15,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,526.52,364.01,334.56,317.38,335.19,337.92,305.91,339.5,302.82,249.73,364.1,294.15,276.32,314.82,581.91,251.14,178.21,318.9,374.29,287.39,Upgrade
11,Total Current Assets,6569,6858,7012,7013,6697,6774,6911,6776,7608,7702,7627,7636,7938,7630,7348,6005,5602,5603,5419,5012,Upgrade
12,"Property, Plant & Equipment",7551,7147,7189,6879,7423,7262,7164,7169,7168,7055,7256,7240,7347,7475,7555,7640,7579,7777,7685,7779,Upgrade
13,Long-Term Investments,516.3,509.12,506.9,516.66,524.91,508.85,514.02,510.8,502.84,496.19,502.13,499.05,486.25,480.34,483.99,476.57,463.01,455.44,476.08,75.72,Upgrade
14,Other Intangible Assets,609.3,614.48,598.16,533.2,617.54,623.06,615.84,622.18,629.87,632.38,578.61,584.29,586.94,592.54,580.97,609.66,606.58,608.47,614.18,613.56,Upgrade
15,Long-Term Deferred Tax Assets,68.9,68.63,72.72,68.35,57.09,59.65,60.42,60.72,21.95,23.33,18.15,17.72,29.23,30.06,24.15,24.3,28.15,26.95,29.79,28.34,Upgrade
