,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5085,5625,4722,5324,5248,5612,5643,5667,5493,6025,6667,6608,7227,8547,6445,7110,6048,5803,5371,4927,5359,Upgrade
1,Market Cap Growth,0.22%,0.22%,-16.32%,-6.04%,-4.46%,-6.84%,-15.36%,-14.25%,-23.99%,-29.51%,3.44%,-7.06%,19.50%,47.28%,20.00%,44.31%,12.85%,19.47%,3.14%,-28.35%,5.52%,Upgrade
2,Enterprise Value,6449,6547,5087,5727,5651,6156,5723,4980,4807,5990,6276,6001,7279,9087,6829,7904,6841,6689,6939,6894,7326,Upgrade
3,Last Close Price,3.41,3.77,3.14,3.46,3.41,3.65,3.67,3.68,3.57,3.63,4.02,3.84,4.20,4.97,3.75,4.00,3.40,3.27,2.92,2.68,2.92,Upgrade
4,PE Ratio,28.42,-,18.63,21.81,22.06,25.31,21.20,16.56,-,12.60,12.10,9.82,8.94,8.89,6.43,8.19,8.68,8.39,7.82,6.71,7.88,Upgrade
5,Forward PE,-,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,Upgrade
6,PS Ratio,0.40,0.44,0.36,0.40,0.39,0.41,0.40,0.38,0.36,0.39,0.43,0.44,0.48,0.59,0.45,0.52,0.49,0.47,0.43,0.38,0.40,Upgrade
7,PB Ratio,0.55,0.60,0.51,0.57,0.56,0.61,0.61,0.62,0.60,0.63,0.70,0.69,0.77,0.91,0.70,0.77,0.68,0.67,0.63,0.58,0.64,Upgrade
8,P/TBV Ratio,0.65,0.65,0.54,0.61,0.60,0.65,0.66,0.66,0.65,0.68,0.76,0.74,0.83,0.98,0.76,0.84,0.75,0.73,0.70,0.64,0.71,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-8.47,-,24.39,-,6.83,-,-,6.66,7.40,-,4.24,3.56,2.96,3.04,3.17,3.63,Upgrade
10,P/OCF Ratio,24.88,24.76,-,7.76,8.93,12.36,-,5.65,-,3.72,4.61,4.40,4.15,4.72,3.84,2.83,2.43,2.10,2.16,2.11,2.27,Upgrade
