,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,16408,13275,12861,13578,19355,21876,26203,29266,32949,27885,45060,49745,61621,51049,44080,28864,34560,20320,-,-,-,Upgrade
1,Market Cap Growth,-39.32%,-39.32%,-50.92%,-53.60%,-41.26%,-21.55%,-41.85%,-41.17%,-46.53%,-45.38%,2.22%,72.34%,78.30%,151.22%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,12292,9086,8596,9263,16781,19190,23422,26510,30192,25218,42293,47094,59207,48618,41718,26477,32173,20099,-,-,-,Upgrade
3,Last Close Price,124.86,100.96,97.81,102.40,146.30,182.00,218.00,243.28,275.17,233.05,376.57,415.20,514.33,427.35,368.87,241.54,289.21,170.04,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,3546.82,571.83,165.36,-,68.22,86.02,98.73,138.93,153.44,203.62,167.95,188.04,106.09,-,-,-,Upgrade
5,Forward PE,91.01,55.17,60.61,54.47,95.62,49.59,54.64,61.76,64.96,45.56,81.98,85.99,112.90,113.75,142.31,107.81,163.09,-,-,-,-,Upgrade
6,PS Ratio,14.98,11.76,13.01,13.77,17.70,19.39,18.75,17.76,18.48,14.65,24.50,31.07,46.47,50.92,58.83,47.63,61.01,35.46,-,-,-,Upgrade
7,PB Ratio,3.05,2.47,2.37,2.47,3.47,5.77,6.86,7.67,8.70,7.63,12.78,14.85,19.40,17.25,15.91,10.96,13.43,7.97,-,-,-,Upgrade
8,P/TBV Ratio,2.50,2.50,2.40,2.49,3.51,5.88,6.98,7.81,8.87,7.74,12.83,14.91,19.50,17.30,15.95,10.99,13.45,7.99,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,95.31,54.43,99.20,121.53,326.50,1045.98,1005.92,-,171.39,144.10,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-365.73,-252.84,-,-,203.26,-,62.16,42.92,78.90,102.48,254.91,559.44,562.87,-,152.65,122.64,-,-,-,Upgrade
11,EV/Sales Ratio,10.89,8.05,8.70,9.39,15.35,17.01,16.76,16.08,16.93,13.25,22.99,29.41,44.65,48.50,55.67,43.69,56.79,35.08,-,-,-,Upgrade
12,EV/EBITDA Ratio,-,-49.89,-,-,-,-,-,-,-,74.29,92.58,108.59,156.22,175.01,233.61,187.16,192.26,107.40,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-39.70,-,-,-,-,-,-,-,78.99,96.33,112.26,161.22,181.09,244.20,194.47,196.65,108.64,-,-,-,Upgrade
14,EV/FCF Ratio,-58.49,-,-,-,-,-,-,-,87.34,49.23,93.11,115.05,313.71,996.17,952.02,-,159.55,142.54,-,-,-,Upgrade
