,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9.02,18.29,12.14,22.54,42.61,6.77,5.53,5.13,6.21,3.29,Upgrade
1,Short-Term Investments,69.38,-,54.14,0.12,57.89,0.15,-,69.81,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,7.31,Upgrade
3,Cash & Short-Term Investments,78.4,18.29,66.28,22.66,100.5,6.92,5.53,74.94,6.21,10.59,Upgrade
4,Cash Growth,18.27%,-19.30%,-34.05%,227.39%,1718.71%,-90.76%,-11.01%,607.47%,-51.89%,32.07%,Upgrade
5,Accounts Receivable,20.22,47.49,7.35,5.97,1.1,7.49,23.34,30.7,25.1,18.56,Upgrade
6,Other Receivables,-,33.92,-,32.55,-,29.91,65.44,-,35.69,36.33,Upgrade
7,Receivables,20.22,89.91,7.35,38.52,1.1,37.39,88.78,30.7,60.79,54.89,Upgrade
8,Inventory,1.73,1.59,4.03,3.08,1.51,3.16,18.98,17.22,15.67,18.31,Upgrade
9,Other Current Assets,-,21.88,0.12,161.75,0.38,9.86,27.79,21.21,52.22,53.34,Upgrade
10,Total Current Assets,100.34,131.66,77.77,226.01,103.49,57.33,141.08,144.06,134.88,137.14,Upgrade
11,"Property, Plant & Equipment",24.13,26.18,29.41,31.84,91.71,99.02,139.04,147.8,153.34,163.28,Upgrade
12,Long-Term Investments,2.41,2.87,-,-,-,-,-,0.16,11.44,11.47,Upgrade
13,Goodwill,-,-,-,-,6.57,6.57,6.57,6.57,3.81,3.81,Upgrade
14,Other Intangible Assets,-,-,-,-,0.31,0.92,1.53,2.14,2.89,3.8,Upgrade
15,Long-Term Deferred Tax Assets,6.21,3.67,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,32.5,42.66,45.09,45.09,120.74,128.05,83.44,83.61,86.67,86.48,Upgrade
17,Total Assets,165.59,207.04,152.28,302.95,322.82,291.89,371.66,384.34,393.03,405.96,Upgrade
