,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,86.72,129.22,15.43,20.17,16.97,4.48,50.35,26.53,28.49,26.19,Upgrade
1,Revenue Growth (YoY),462.00%,540.66%,-9.08%,350.00%,-66.29%,-83.10%,76.72%,1.27%,-57.38%,-63.81%,Upgrade
2,Cost of Revenue,83.1,113.49,10.58,18.12,11.21,5.62,42.45,21.75,29.4,27.32,Upgrade
3,Gross Profit,3.62,15.73,4.85,2.05,5.76,-1.14,7.9,4.78,-0.91,-1.12,Upgrade
4,"Selling, General & Admin",16.93,17.57,15.23,27.13,13.23,20.29,17.87,15.2,21.49,36.73,Upgrade
5,Research & Development,0.41,0.54,0.62,1.57,1.83,1.73,1.71,0.54,0.58,1.74,Upgrade
6,Other Operating Expenses,-1.99,-5.26,5.26,16.38,-16.38,-,-,10.47,-,-,Upgrade
7,Operating Expenses,15.35,18.51,21.11,21.86,-1.32,42.44,19.58,26.21,22.07,38.47,Upgrade
8,Operating Income,-11.73,-2.78,-16.25,-19.8,7.07,-43.58,-11.68,-21.43,-22.98,-39.6,Upgrade
9,Interest Expense,-12.49,-6.8,-7.24,-6.17,-7.85,-22.9,-7.13,-12.7,-11.07,-11.87,Upgrade
10,Interest & Investment Income,0.53,0.32,0.24,0.11,0.02,-,0.1,0.02,0.12,0.2,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,0.16,-0.02,0.9,Upgrade
12,Currency Exchange Gain (Loss),2.61,-1.59,0.44,-6.58,-2.51,4.35,-2.47,9.78,-1.46,-1.35,Upgrade
13,Other Non Operating Income (Expenses),3.1,3,3.38,10.05,3.99,11.4,5.02,-7.49,2.78,7.93,Upgrade
14,EBT Excluding Unusual Items,-17.99,-7.85,-19.42,-22.39,0.72,-50.73,-16.16,-31.66,-32.64,-43.78,Upgrade
15,Impairment of Goodwill,-,-,-,-6.57,-,-,-,-,-,-63.09,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-0.16,-3.78,-0.86,-2.56,Upgrade
17,Gain (Loss) on Sale of Assets,-,-0.01,68.14,0.02,-,4.24,-3.34,0.18,0.96,5.32,Upgrade
18,Asset Writedown,-10.16,-3.12,-,-11.9,-6.62,9.19,-2.96,-3.11,-,1.13,Upgrade
19,Other Unusual Items,-,0.09,-,-1.44,-,-3.87,3.87,-,-,0.19,Upgrade
20,Pretax Income,-28.15,-10.89,48.71,-42.29,-5.9,-41.17,-18.75,-38.38,-32.54,-102.8,Upgrade
21,Income Tax Expense,-2.55,-5.15,0.01,4.16,-1.66,1.32,0.02,-4.08,-0.01,-0.79,Upgrade
22,Earnings From Continuing Operations,-25.6,-5.74,48.7,-46.45,-4.24,-42.49,-18.76,-34.3,-32.53,-102.01,Upgrade
23,Minority Interest in Earnings,0.35,0.89,0.61,2.88,-7.99,8.79,-0.74,-0.24,1.37,3.9,Upgrade
24,Net Income,-25.25,-4.85,49.31,-43.57,-12.23,-33.7,-19.5,-34.54,-31.16,-98.1,Upgrade
25,Net Income to Common,-25.25,-4.85,49.31,-43.57,-12.23,-33.7,-19.5,-34.54,-31.16,-98.1,Upgrade
26,Shares Outstanding (Basic),1009,902,792,792,792,793,761,732,700,608,Upgrade
27,Shares Outstanding (Diluted),1009,902,847,792,792,793,761,732,700,608,Upgrade
28,Shares Change (YoY),19.01%,13.92%,7.04%,-0.19%,4.04%,8.42%,8.75%,20.37%,33.43%,15.90%,Upgrade
29,EPS (Basic),-0.03,-0.01,0.06,-0.06,-0.02,-0.04,-0.03,-0.05,-0.04,-0.16,Upgrade
30,EPS (Diluted),-0.03,-0.01,0.06,-0.06,-0.02,-0.04,-0.03,-0.05,-0.04,-0.16,Upgrade
31,Free Cash Flow,-8.99,-29.93,7.91,-29.62,167.1,-7.01,7.94,2.3,-13.12,-7.91,Upgrade
32,Free Cash Flow Per Share,-0.01,-0.03,0.01,-0.04,0.21,-0.01,0.01,0.00,-0.02,-0.01,Upgrade
33,Operating Margin,-13.53%,-2.15%,-105.32%,-98.18%,41.68%,-972.24%,-23.20%,-80.80%,-80.66%,-151.17%,Upgrade
34,Profit Margin,-29.12%,-3.75%,319.54%,-216.03%,-72.08%,-751.78%,-38.73%,-130.23%,-109.38%,-374.55%,Upgrade
35,Free Cash Flow Margin,-10.37%,-23.16%,51.28%,-146.86%,984.60%,-156.34%,15.77%,8.68%,-46.04%,-30.22%,Upgrade
36,EBITDA,-7.74,-0.88,-12.5,-16.1,13.86,-32.98,-6.19,-19.62,-12.7,-30.6,Upgrade
37,D&A For EBITDA,4,1.91,3.75,3.7,6.78,10.6,5.49,1.82,10.28,8.99,Upgrade
38,EBIT,-11.73,-2.78,-16.25,-19.8,7.07,-43.58,-11.68,-21.43,-22.98,-39.6,Upgrade
