,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,302.5,284.31,215.48,197.94,152.5,138.62,123.14,208.76,220.74,159.47,Upgrade
1,Cash & Short-Term Investments,302.5,284.31,215.48,197.94,152.5,138.62,123.14,208.76,220.74,159.47,Upgrade
2,Cash Growth,40.39%,43.63%,41.30%,42.79%,23.84%,-33.60%,-44.21%,30.91%,-31.15%,-42.40%,Upgrade
3,Accounts Receivable,139.97,92,91.68,161.43,194.79,120.15,144.37,86.58,124.25,114.6,Upgrade
4,Other Receivables,-,25.08,-,19.96,-,34.71,-,11.44,-,12.31,Upgrade
5,Receivables,139.97,117.09,91.68,181.39,194.79,154.87,144.37,98.02,124.25,126.9,Upgrade
6,Inventory,157.37,134.8,203.01,189.61,152.26,134.34,179.3,141.81,162.35,169.61,Upgrade
7,Other Current Assets,342.7,370.7,409.35,119.28,129.63,65.39,215.69,195.05,83.35,89.36,Upgrade
8,Total Current Assets,942.53,906.89,919.51,688.22,629.17,493.22,662.5,643.64,590.7,545.35,Upgrade
9,"Property, Plant & Equipment",479.06,461.45,389.56,439.88,458.02,496.27,508.57,546.67,810.13,838.08,Upgrade
10,Long-Term Investments,-,-,-,-,-,-,-,-,1.54,1.74,Upgrade
11,Goodwill,56.63,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,56.36,Upgrade
12,Long-Term Deferred Tax Assets,0.6,0.04,0.11,0.15,0.24,0.35,0.46,0.58,0.71,0.87,Upgrade
13,Other Long-Term Assets,152.74,139.88,131.8,149.3,211.74,211.57,223.73,221,52.37,54.14,Upgrade
14,Total Assets,1632,1582,1497,1334,1356,1258,1452,1468,1512,1497,Upgrade
15,Accounts Payable,469.13,414.02,276.55,167.26,151.6,227.64,178.36,148.51,242.62,205.55,Upgrade
16,Accrued Expenses,92.8,44.6,108.96,46.23,118.72,42.91,106.29,39.6,110.64,42.74,Upgrade
17,Short-Term Debt,127.72,154.31,131.56,90.38,119.9,118,79.32,85.75,51.36,37.55,Upgrade
18,Current Portion of Long-Term Debt,248,188,307.28,295.46,190.6,109.68,254.39,284.21,337.65,356.15,Upgrade
19,Current Portion of Leases,3.56,9.94,4.32,4.55,4.56,4.45,4.46,4.57,7.74,8.35,Upgrade
20,Current Income Taxes Payable,1.16,1.42,4.28,3.31,2.3,2.18,2.22,2.35,2.23,2.49,Upgrade
21,Current Unearned Revenue,18.73,13.74,25.03,25.32,24.88,21.38,36.87,18.06,30.08,16.81,Upgrade
22,Other Current Liabilities,-,81.08,31.03,80.66,-,73.11,117.56,187.47,-,89.67,Upgrade
23,Total Current Liabilities,961.11,907.12,889.02,713.17,612.57,599.35,779.47,770.53,782.31,759.3,Upgrade
24,Long-Term Debt,9.25,-,-,9.7,117.2,19.4,19.6,-,-,-,Upgrade
25,Long-Term Leases,104.72,104.72,31.27,28.16,31.04,32.98,35.26,37.43,43.16,46.89,Upgrade
26,Long-Term Unearned Revenue,21.74,15.47,20.41,19.56,19.68,21.09,19.57,21.46,13.76,15.21,Upgrade
27,Long-Term Deferred Tax Liabilities,1.18,1.22,1.26,1.6,2.26,2.7,3.14,3.58,4.01,4.45,Upgrade
28,Total Liabilities,1098,1029,941.97,772.19,782.75,675.52,857.03,832.99,843.24,825.85,Upgrade
29,Common Stock,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,Upgrade
30,Additional Paid-In Capital,257.07,257.07,257.07,257.07,257.07,257.07,257.07,257.07,-,257.07,Upgrade
31,Retained Earnings,192.47,212.76,214.58,221.11,230.03,236.53,237.3,277.14,-,313.2,Upgrade
32,Comprehensive Income & Other,-39.54,-39.53,-39.55,-39.46,-39.2,-38.87,-38.52,-38.44,529.49,-38.79,Upgrade
