,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,768.71,866.71,790.6,936.78,809.01,796.32,723.29,818.31,702.54,735.25,Upgrade
1,Revenue Growth (YoY),-2.77%,-7.48%,-2.28%,17.64%,11.85%,-2.69%,2.95%,11.30%,4.03%,1.05%,Upgrade
2,Cost of Revenue,747.69,819.02,743.16,845.73,778.52,758.59,688.92,762.81,642.48,681.63,Upgrade
3,Gross Profit,21.02,47.69,47.45,91.05,30.49,37.74,34.37,55.51,60.05,53.62,Upgrade
4,"Selling, General & Admin",41.09,43.12,57.4,58.01,48.41,47.37,57.51,63.15,55.47,54.99,Upgrade
5,Other Operating Expenses,-1.66,16.62,-3.87,19.34,-3.48,5.1,6.67,-14.23,1.67,-19.04,Upgrade
6,Operating Expenses,40.29,58.88,54.39,81.05,45.72,50.72,64.99,49.73,57.14,37.46,Upgrade
7,Operating Income,-19.26,-11.2,-6.95,10,-15.23,-12.98,-30.62,5.78,2.91,16.16,Upgrade
8,Interest Expense,-2.95,-11.09,-6.94,-8.8,-6.38,-5.54,-6.84,-8.27,-10.48,-10.7,Upgrade
9,Interest & Investment Income,2.79,3.29,1.12,9.06,0.54,5.93,0.61,2.59,1.43,0.71,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,0,-0.21,-0.23,Upgrade
11,Other Non Operating Income (Expenses),0.06,18.37,-,18.97,-,16.89,-,-0.06,-,0.45,Upgrade
12,EBT Excluding Unusual Items,-19.36,-0.63,-12.77,29.24,-21.06,4.3,-36.85,0.04,-6.35,6.39,Upgrade
13,Gain (Loss) on Sale of Assets,-,-1.77,-,-4.35,12.69,14.12,-4.6,-6.69,-,-13.06,Upgrade
14,Asset Writedown,-0.69,-3.39,4.56,-35.17,1.65,-19.49,0.54,-35.98,4.29,9.44,Upgrade
15,Other Unusual Items,-,4.03,1.65,0.07,-,-,-,1.95,-,-,Upgrade
16,Pretax Income,-20.06,-1.76,-6.56,-7.96,-6.73,-1.08,-40.91,-33.45,-2.06,4.25,Upgrade
17,Income Tax Expense,-0.03,0.03,-0.3,0.74,-0.33,-0.11,-0.31,0.59,-0.32,4.13,Upgrade
18,Earnings From Continuing Operations,-20.03,-1.79,-6.26,-8.7,-6.4,-0.97,-40.6,-34.04,-1.75,0.12,Upgrade
19,Minority Interest in Earnings,-0.26,-0.04,-0.27,-0.22,-0.1,0.2,0.75,-0.4,0.12,-0.55,Upgrade
20,Net Income,-20.29,-1.83,-6.53,-8.92,-6.49,-0.78,-39.84,-34.43,-1.62,-0.43,Upgrade
21,Net Income to Common,-20.29,-1.83,-6.53,-8.92,-6.49,-0.78,-39.84,-34.43,-1.62,-0.43,Upgrade
22,Shares Outstanding (Basic),433,433,433,433,433,433,433,433,433,433,Upgrade
23,Shares Outstanding (Diluted),433,433,433,433,433,433,433,433,433,433,Upgrade
24,EPS (Basic),-0.05,-0.00,-0.02,-0.02,-0.01,-0.00,-0.09,-0.08,-0.00,-0.00,Upgrade
25,EPS (Diluted),-0.05,-0.00,-0.02,-0.02,-0.01,-0.00,-0.09,-0.08,-0.00,-0.00,Upgrade
26,Free Cash Flow,137.4,199.05,172.92,35.47,-141.18,101.91,-54.3,-67.97,70.96,-280.16,Upgrade
27,Free Cash Flow Per Share,0.32,0.46,0.40,0.08,-0.33,0.24,-0.13,-0.16,0.16,-0.65,Upgrade
28,Operating Margin,-2.51%,-1.29%,-0.88%,1.07%,-1.88%,-1.63%,-4.23%,0.71%,0.41%,2.20%,Upgrade
29,Profit Margin,-2.64%,-0.21%,-0.83%,-0.95%,-0.80%,-0.10%,-5.51%,-4.21%,-0.23%,-0.06%,Upgrade
30,Free Cash Flow Margin,17.87%,22.97%,21.87%,3.79%,-17.45%,12.80%,-7.51%,-8.31%,10.10%,-38.10%,Upgrade
31,EBITDA,10.73,9.23,24.67,37.57,20,10.07,9.52,46.41,34.27,45.3,Upgrade
32,D&A For EBITDA,29.99,20.42,31.61,27.57,35.23,23.05,40.14,40.64,31.37,29.14,Upgrade
33,EBIT,-19.26,-11.2,-6.95,10,-15.23,-12.98,-30.62,5.78,2.91,16.16,Upgrade
