,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,24011,24112,17481,17481,17180,18687,19691,20093,18286,24022,24427,30712,30905,29470,29564,31267,30064,30264,30364,39484,40172,Upgrade
1,Market Cap Growth,29.03%,29.03%,-11.22%,-13.00%,-6.05%,-22.21%,-19.39%,-34.57%,-40.83%,-18.49%,-17.37%,-1.78%,2.80%,-2.62%,-2.64%,-20.81%,-25.16%,-34.88%,-37.46%,5.13%,2.35%,Upgrade
2,Enterprise Value,119827,120069,113348,113132,112831,113670,114520,114893,113085,113117,113443,114814,115008,107058,107077,101222,100018,95570,95596,101810,102498,Upgrade
3,PE Ratio,14.42,15.09,9.92,8.99,8.79,9.16,11.11,14.66,9.14,8.47,6.02,6.03,6.07,5.71,5.90,6.34,6.15,6.24,5.94,7.17,7.47,Upgrade
4,PS Ratio,0.94,0.97,0.68,0.66,0.67,0.72,0.74,0.79,0.70,0.83,0.75,0.90,0.94,0.92,0.96,1.04,0.99,0.99,0.99,1.25,1.32,Upgrade
5,PB Ratio,0.79,0.40,0.29,0.29,0.30,0.33,0.34,0.34,0.32,0.33,0.31,0.39,0.40,0.40,0.40,0.46,0.46,0.58,0.58,0.76,0.79,Upgrade
6,P/FCF Ratio,10.75,-,-,12.66,14.56,-,-,9.16,21.24,-54.15,-16.17,-,-,-,-,-,-,-,-,-7.59,-5.08,Upgrade
7,P/OCF Ratio,6.88,6.84,5.45,6.01,8.13,-,-,7.37,12.81,111.08,-23.27,-,-,-,-,-7.19,-7.95,-,-,-8.48,-5.41,Upgrade
8,EV/Sales Ratio,4.70,4.82,4.43,4.28,4.38,4.38,4.30,4.50,4.33,3.88,3.48,3.35,3.50,3.35,3.48,3.36,3.30,3.13,3.12,3.23,3.36,Upgrade
9,EV/EBITDA Ratio,14.13,15.84,14.74,14.40,15.18,15.64,14.82,14.96,13.95,12.16,11.24,11.14,11.71,11.32,11.63,11.13,10.90,10.34,10.18,10.41,10.79,Upgrade
10,EV/EBIT Ratio,18.31,20.82,18.99,18.18,19.06,19.52,18.12,17.91,16.19,13.75,12.56,12.31,12.81,12.26,12.59,12.04,11.72,11.05,10.85,11.08,11.49,Upgrade
11,EV/FCF Ratio,53.63,-,-,81.92,95.60,-,-,52.40,131.36,-254.97,-75.09,-,-,-,-,-,-,-,-,-19.58,-12.97,Upgrade
12,Debt / Equity Ratio,1.33,1.33,1.33,1.38,1.38,1.48,1.48,1.39,1.39,1.32,1.32,1.20,1.20,1.23,1.23,1.27,1.27,1.36,1.36,1.32,1.32,Upgrade
13,Debt / EBITDA Ratio,10.20,9.53,9.53,11.28,11.66,9.87,9.33,12.53,12.92,10.37,10.37,9.65,9.65,8.46,8.46,10.45,10.45,7.63,7.63,7.31,7.31,Upgrade
14,Debt / FCF Ratio,35.61,-,-,59.48,67.81,-,-,37.40,92.97,-219.60,-68.01,-,-,-,-,-,-,-,-,-13.23,-8.53,Upgrade
15,Quick Ratio,0.70,0.70,0.70,0.75,0.75,0.81,0.81,0.72,0.72,0.64,0.64,0.58,0.58,0.65,0.65,0.59,0.59,0.49,0.49,0.52,0.52,Upgrade
16,Current Ratio,0.89,0.89,0.89,0.95,0.95,1.03,1.03,0.92,0.92,0.83,0.83,0.80,0.80,0.89,0.89,0.80,0.80,0.71,0.71,0.72,0.72,Upgrade
17,Asset Turnover,0.14,0.14,0.15,0.14,0.15,0.15,0.15,0.14,0.11,0.11,0.15,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.20,0.21,Upgrade,
18,Return on Equity (ROE),6.34%,6.43%,3.86%,3.71%,7.61%,7.66%,4.17%,3.88%,4.47%,4.45%,7.50%,7.59%,9.96%,10.37%,8.64%,9.41%,11.58%,11.74%,10.96%,11.30%,Upgrade,
19,Return on Assets (ROA),2.27%,2.27%,1.82%,1.74%,2.51%,2.56%,1.66%,1.55%,2.35%,2.39%,2.35%,2.36%,2.84%,2.90%,2.23%,2.38%,3.24%,3.26%,3.24%,3.37%,Upgrade,
20,Return on Capital (ROIC),2.89%,2.90%,2.34%,2.24%,3.22%,3.30%,2.15%,2.01%,3.05%,3.12%,3.09%,3.11%,3.75%,3.87%,3.00%,3.21%,4.38%,4.48%,4.53%,4.66%,Upgrade,
21,Return on Capital Employed (ROCE),4.53%,4.46%,4.57%,4.59%,4.48%,4.23%,4.59%,4.84%,5.40%,5.20%,5.41%,5.67%,5.55%,5.39%,5.33%,5.78%,6.11%,7.39%,7.55%,8.04%,7.96%,Upgrade
22,Earnings Yield,6.92%,7.57%,11.23%,12.13%,12.28%,11.67%,9.78%,7.61%,11.93%,12.73%,17.74%,17.62%,17.56%,18.69%,18.05%,16.77%,17.21%,16.87%,17.69%,14.62%,14.03%,Upgrade
