,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,5654,5654,6028,5863,6042,6042,6034,5918,5323,5323,7105,7105,6835,6835,6453,6453,6227,6227,7682,7682,Upgrade
1,Revenue Growth (YoY),-6.41%,-6.41%,-0.10%,-0.94%,13.50%,13.50%,-15.08%,-16.71%,-22.12%,-22.12%,10.10%,10.10%,9.76%,9.76%,-15.99%,-15.99%,-2.93%,-2.93%,5.31%,5.31%,Upgrade
2,Operations & Maintenance,57.75,57.75,72.93,70.98,-,-,-,-,-,-,137.49,137.49,-,-,104.51,104.51,-,-,-,-,Upgrade
3,"Selling, General & Admin",625.85,625.85,994.25,976.63,644.16,644.16,900.11,885.7,663.07,663.07,969,969,610.21,610.21,778.94,778.94,484.16,484.16,770.99,770.99,Upgrade
4,Other Operating Expenses,3471,3471,3755,3654,3756,3756,4061,3999,2877,2877,4270,4270,4153,4153,4012,4012,3760,3760,4953,4953,Upgrade
5,Total Operating Expenses,4154,4154,4823,4701,4401,4401,4961,4884,3540,3540,5377,5377,4763,4763,4895,4895,4244,4244,5724,5724,Upgrade
6,Operating Income,1500,1500,1205,1161,1641,1641,1073,1034,1783,1783,1729,1729,2071,2071,1558,1558,1983,1983,1958,1958,Upgrade
7,Interest Expense,-769.83,-769.83,-828.21,-807.44,-759.44,-759.44,-735.52,-720.29,-701.17,-701.17,-672.84,-672.84,-669.9,-669.9,-617.6,-617.6,-644.83,-644.83,-614.86,-614.86,Upgrade
8,Interest Income,225.79,225.79,221.13,215.22,216.18,216.18,246.16,240.03,282.12,282.12,285.47,285.47,277.24,277.24,228.07,228.07,139.8,139.8,205.91,205.91,Upgrade
9,Net Interest Expense,-544.04,-544.04,-607.08,-592.22,-543.26,-543.26,-489.36,-480.26,-419.05,-419.05,-387.37,-387.37,-392.65,-392.65,-389.53,-389.53,-505.03,-505.03,-408.95,-408.95,Upgrade
10,Income (Loss) on Equity Investments,162.4,162.4,148.34,143.73,168.85,168.85,111.49,106.05,250.12,250.12,248.7,248.7,211.2,211.2,261.11,261.11,269.12,269.12,144.96,144.96,Upgrade
11,Currency Exchange Gain (Loss),-,-,-27.1,-27.81,-,-,18.39,18.39,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Non-Operating Income (Expenses),-12.99,-12.99,-6.63,-6.31,-11.86,-11.86,-7.79,-7.57,-10.51,-10.51,-8.24,-8.24,-8.39,-8.39,-6.15,-6.15,-5.98,-5.98,-4.97,-4.97,Upgrade
13,EBT Excluding Unusual Items,1105,1105,712.88,678.56,1255,1255,705.4,670.56,1604,1604,1582,1582,1881,1881,1423,1423,1741,1741,1689,1689,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,0.06,0.06,-,-,-13.82,-0.09,-632,-632,-,-,-,-,64.96,64.96,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,6.22,6.22,-,-,-,-,-,-,2.89,2.89,-,-,3.69,3.69,-,-,16.56,16.56,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37,0.37,-,-,1.39,1.39,Upgrade
17,Other Unusual Items,-,-,0.79,0.79,-,-,81.59,81.59,-,-,-,-,-,-,11.59,11.59,-,-,39.14,39.14,Upgrade
18,Pretax Income,1105,1105,719.95,685.63,1255,1255,773.16,752.05,971.74,971.74,1585,1585,1881,1881,1504,1504,1741,1741,1746,1746,Upgrade
19,Income Tax Expense,221.52,221.52,197.43,189.89,275.93,275.93,228.34,222.53,267.7,267.7,393.96,393.96,338.15,338.15,269.49,269.49,354.84,354.84,471.18,471.18,Upgrade
20,Earnings From Continuing Ops.,883.89,883.89,522.52,495.75,978.82,978.82,544.82,529.52,704.04,704.04,1191,1191,1543,1543,1234,1234,1386,1386,1275,1275,Upgrade
21,Minority Interest in Earnings,-288.77,-288.77,-258.49,-251.08,-270.97,-270.97,-239.22,-232.06,-329.35,-329.35,-260.42,-260.42,-269.84,-269.84,-218.24,-218.24,-194.21,-194.21,-139.27,-139.27,Upgrade
22,Net Income,595.12,595.12,264.03,244.67,707.85,707.85,305.6,297.46,374.69,374.69,930.37,930.37,1273,1273,1016,1016,1192,1192,1135,1135,Upgrade
23,Preferred Dividends & Other Adjustments,60.55,60.55,46.05,45.11,34.33,34.33,30.99,30.14,39.42,39.42,55.13,55.13,74.89,74.89,70.57,70.57,60.32,60.32,57.34,57.34,Upgrade
24,Net Income to Common,534.57,534.57,217.98,199.56,673.52,673.52,274.61,267.33,335.28,335.28,875.24,875.24,1198,1198,945.63,945.63,1131,1131,1078,1078,Upgrade
25,Net Income Growth,-15.93%,-15.93%,-13.60%,-17.75%,88.92%,88.92%,-67.15%,-68.03%,-70.57%,-70.57%,-8.45%,-8.45%,6.86%,6.86%,-10.49%,-10.49%,-17.54%,-17.54%,2.06%,2.06%,Upgrade
26,Shares Outstanding (Basic),10028,10028,10020,10020,9998,9998,10062,10062,10102,10102,10042,10042,9983,9983,9991,9991,9995,9995,10134,10134,Upgrade
27,Shares Outstanding (Diluted),10028,10028,10027,10027,10015,10015,10062,10062,10128,10128,10094,10094,10053,10053,10075,10075,10093,10093,10283,10283,Upgrade
28,Shares Change (YoY),0.13%,0.13%,-0.35%,-0.35%,-1.12%,-1.12%,-0.32%,-0.32%,0.75%,0.75%,0.19%,0.19%,-0.40%,-0.40%,-2.03%,-2.03%,3.06%,3.06%,7.80%,7.80%,Upgrade
29,EPS (Basic),0.05,0.05,0.02,0.02,0.07,0.07,0.03,0.03,0.03,0.03,0.09,0.09,0.12,0.12,0.09,0.09,0.11,0.11,0.11,0.11,Upgrade
30,EPS (Diluted),0.05,0.05,0.02,0.02,0.07,0.07,0.03,0.03,0.03,0.03,0.09,0.09,0.12,0.12,0.09,0.09,0.11,0.11,0.10,0.10,Upgrade
31,EPS Growth,-20.73%,-20.73%,-20.36%,-25.10%,103.34%,103.34%,-68.55%,-69.38%,-72.25%,-72.25%,-7.49%,-7.49%,6.38%,6.38%,-10.53%,-10.53%,-20.69%,-20.69%,-4.60%,-4.60%,Upgrade
32,Free Cash Flow,-47.39,-47.39,1102,1115,-482.14,-482.14,948.49,948.02,21.57,21.57,-210.93,-210.93,-822.64,-822.64,-63.81,-63.81,-2147,-2147,418.06,418.06,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.00,0.11,0.11,-0.05,-0.05,0.09,0.09,0.00,0.00,-0.02,-0.02,-0.08,-0.08,-0.01,-0.01,-0.21,-0.21,0.04,0.04,Upgrade
34,Dividend Per Share,0.033,0.033,0.039,0.039,0.032,0.032,0.038,0.038,0.035,0.035,0.034,0.034,0.045,0.045,0.039,0.039,0.042,0.042,0.039,0.039,Upgrade
35,Dividend Growth,0.56%,0.56%,2.62%,2.46%,-7.45%,-7.45%,14.86%,12.59%,-22.22%,-22.22%,-14.10%,-14.10%,7.14%,7.14%,0%,0%,-21.50%,-21.50%,-6.02%,-6.02%,Upgrade
36,Profit Margin,9.45%,9.45%,3.62%,3.40%,11.15%,11.15%,4.55%,4.52%,6.30%,6.30%,12.32%,12.32%,17.54%,17.54%,14.65%,14.65%,18.17%,18.17%,14.03%,14.03%,Upgrade
37,Free Cash Flow Margin,-0.84%,-0.84%,18.29%,19.03%,-7.98%,-7.98%,15.72%,16.02%,0.41%,0.41%,-2.97%,-2.97%,-12.04%,-12.04%,-0.99%,-0.99%,-34.48%,-34.48%,5.44%,5.44%,Upgrade
38,EBITDA,1923,1923,1631,1578,1961,1961,1424,1381,1994,1994,1976,1976,2224,2224,1707,1707,2121,2121,2090,2090,Upgrade
39,EBITDA Margin,34.01%,34.01%,27.06%,26.92%,32.46%,32.46%,23.60%,23.33%,37.47%,37.47%,27.81%,27.81%,32.54%,32.54%,26.45%,26.45%,34.07%,34.07%,27.20%,27.20%,Upgrade
40,D&A For EBITDA,423.19,423.19,425.73,416.97,320.15,320.15,351.22,346.64,211.21,211.21,247.09,247.09,153.04,153.04,149.24,149.24,138.82,138.82,132.21,132.21,Upgrade
41,EBIT,1500,1500,1205,1161,1641,1641,1073,1034,1783,1783,1729,1729,2071,2071,1558,1558,1983,1983,1958,1958,Upgrade
42,EBIT Margin,26.53%,26.53%,20.00%,19.81%,27.16%,27.16%,17.78%,17.47%,33.50%,33.50%,24.33%,24.33%,30.30%,30.30%,24.14%,24.14%,31.84%,31.84%,25.48%,25.48%,Upgrade
43,Effective Tax Rate,20.04%,20.04%,27.42%,27.70%,21.99%,21.99%,29.53%,29.59%,27.55%,27.55%,24.86%,24.86%,17.97%,17.97%,17.92%,17.92%,20.39%,20.39%,26.99%,26.99%,Upgrade
