,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1723,1574,1922,1559,1569,1452,2023,1382,1413,1701,1667,1538,1544,1394,1394,2113,1407,2147,890.43,1940,Upgrade
1,Other Revenue,-76.95,76.95,-,156.24,-73.08,73.08,-,132.59,-65.98,65.98,-,153.55,-67.27,67.27,-,117.42,-41.73,41.73,-,157.1,Upgrade
2,Revenue,1646,1651,1922,1716,1495,1525,2023,1515,1347,1767,1667,1691,1477,1461,1394,2230,1366,2189,890.43,2097,Upgrade
3,Revenue Growth (YoY),10.06%,8.26%,-4.99%,13.24%,11.04%,-13.66%,21.35%,-10.42%,-8.80%,20.90%,19.56%,-24.16%,8.13%,-33.25%,56.57%,6.36%,-35.60%,18.45%,-44.58%,-21.71%,Upgrade
4,Cost of Revenue,1116,1008,1241,1258,948.15,946.26,1246,1039,866.45,1138,1073,1267,920.81,950.15,863.46,1804,871.21,1735,540.51,1618,Upgrade
5,Gross Profit,530.2,643.39,680.49,457.06,547.32,578.9,776.82,475.49,480.28,628.48,593.5,424.02,555.83,510.99,530.67,425.51,494.46,454.21,349.92,479.12,Upgrade
6,"Selling, General & Admin",350.81,374,356.37,393.98,362.45,383.44,409.26,425.48,299.48,394.38,297.64,379.48,330.88,334.93,290.21,363.91,306.92,298.17,193.94,396.89,Upgrade
7,Research & Development,6.21,4.11,2.22,8.82,6.16,4.28,2.67,9.5,6.54,3.95,2.26,11.99,5.91,4.64,2.94,17.34,5.35,2.57,6.41,59.69,Upgrade
8,Other Operating Expenses,-10.22,-18.09,2.31,20,1.18,-20.6,0.87,20.9,-1.25,-18.98,3.36,27.93,0.23,-20.21,-5.35,15.22,0.19,-19.89,1.69,25.04,Upgrade
9,Operating Expenses,356.45,363.46,382.45,478.54,379.92,375.13,430.31,562.75,361.37,376,316.23,559.87,344.92,320.88,302.9,363.34,303.59,285.96,243.16,439.88,Upgrade
10,Operating Income,173.75,279.93,298.04,-21.47,167.4,203.77,346.51,-87.27,118.91,252.48,277.28,-135.85,210.92,190.11,227.77,62.17,190.87,168.24,106.76,39.24,Upgrade
11,Interest Expense,-0.5,-0.88,-0.86,-1.5,-0.24,-,-1.5,-1.91,-0.55,-,-2.07,-5.13,-0.11,-,-0.12,-0.21,-0.12,-0.19,-0.38,-0.61,Upgrade
12,Interest & Investment Income,59.01,60.09,60.82,55.56,59.74,54.36,49.29,76.23,56.38,57.94,37.68,42.79,62.03,37.87,48.71,48.19,66.04,166.88,35.59,37.28,Upgrade
13,Currency Exchange Gain (Loss),-0,0,-,0,-0,0,-,0,-0,0,-,-0,0,-0,-,-0.01,0.01,-0.01,-,-0.08,Upgrade
14,Other Non Operating Income (Expenses),-8.23,0.8,-3.5,3.85,-3.93,-6.11,0.09,30.93,-22.52,-6.92,-4.37,22.16,-4.03,-19.24,-0.18,-61.21,-1.94,-5.18,-2.11,-12.12,Upgrade
15,EBT Excluding Unusual Items,224.03,339.94,354.5,36.43,222.96,252.03,394.39,17.98,152.21,303.49,308.51,-76.03,268.81,208.74,276.17,48.93,254.86,329.74,139.87,63.71,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,Upgrade
17,Gain (Loss) on Sale of Investments,11.88,3.67,1.39,-3.65,2.23,1.98,2.87,0.05,-5.27,-2.11,-4.46,47.44,-0.1,1.1,-4.74,24.78,3.9,1.62,-5.89,1.12,Upgrade
18,Gain (Loss) on Sale of Assets,0.49,0.47,0.03,21.27,0.03,0.13,0.82,0.21,0.46,-0.28,0.03,30.36,-11.89,-0.01,-0.13,18.14,0.22,0.1,-,13.43,Upgrade
19,Asset Writedown,-10.92,1.66,-1.66,29.91,-34.73,12.4,-12.4,44.72,-44.72,10.97,-10.97,50.3,-52.56,13.12,-13.12,64.46,-64.54,17.59,-17.59,50.12,Upgrade
20,Other Unusual Items,-12.39,12.39,-,-21.98,0.06,-0.06,-,-38.49,-,-,-,-24.17,-0.12,0.12,-,25.41,-1.12,1.12,-,38.92,Upgrade
21,Pretax Income,213.09,358.12,354.27,61.98,190.56,266.48,385.68,24.48,102.67,312.08,293.11,27.9,204.14,223.07,258.18,181.73,193.32,350.17,116.39,167.31,Upgrade
22,Income Tax Expense,55.79,85.39,94.14,-113.26,-0.06,-0.02,1.96,-4.36,0.78,1.73,2.12,9.11,3.7,-0.53,0.85,29.27,-0.15,1.39,0.27,12.23,Upgrade
23,Earnings From Continuing Operations,157.3,272.73,260.13,175.24,190.61,266.51,383.72,28.83,101.9,310.34,290.98,18.79,200.44,223.6,257.33,152.46,193.47,348.78,116.12,155.09,Upgrade
24,Minority Interest in Earnings,-0.16,-2.72,1.88,-0.19,0.56,-2.78,2.09,-3.59,2.71,-4.26,2.41,-3.12,1,-3.45,2.9,-5.4,2.09,2.93,6.07,-15.24,Upgrade
25,Net Income,157.14,270.01,262.01,175.05,191.17,263.73,385.81,25.24,104.61,306.08,293.4,15.67,201.44,220.15,260.23,147.05,195.56,351.71,122.19,139.85,Upgrade
26,Net Income to Common,157.14,270.01,262.01,175.05,191.17,263.73,385.81,25.24,104.61,306.08,293.4,15.67,201.44,220.15,260.23,147.05,195.56,351.71,122.19,139.85,Upgrade
27,Net Income Growth,-17.80%,2.38%,-32.09%,593.49%,82.74%,-13.84%,31.50%,61.05%,-48.07%,39.03%,12.75%,-89.34%,3.01%,-37.40%,112.96%,5.15%,27.16%,40.68%,-48.71%,42.09%,Upgrade
28,Shares Outstanding (Basic),1209,1227,1191,1182,1250,1200,1206,1220,1195,1224,1222,1242,1251,1163,1239,1223,1221,1208,1222,1253,Upgrade
29,Shares Outstanding (Diluted),1209,1227,1191,1182,1250,1200,1206,1220,1195,1224,1222,1242,1251,1163,1239,1223,1221,1208,1222,1253,Upgrade
30,Shares Change (YoY),-3.26%,2.27%,-1.22%,-3.17%,4.57%,-1.99%,-1.38%,-1.75%,-4.45%,5.30%,-1.35%,1.55%,2.40%,-3.78%,1.41%,-2.36%,3.24%,-3.34%,2.57%,2.22%,Upgrade
31,EPS (Basic),0.13,0.22,0.22,0.15,0.15,0.22,0.32,0.02,0.09,0.25,0.24,0.01,0.16,0.19,0.21,0.12,0.16,0.29,0.10,0.11,Upgrade
32,EPS (Diluted),0.13,0.22,0.22,0.15,0.15,0.22,0.32,0.02,0.09,0.25,0.24,0.01,0.16,0.19,0.21,0.12,0.16,0.29,0.10,0.11,Upgrade
33,EPS Growth,-15.04%,0.11%,-31.25%,616.22%,74.76%,-12.09%,33.33%,63.92%,-45.65%,32.03%,14.29%,-89.51%,0.59%,-34.95%,110.00%,7.69%,23.17%,45.53%,-50.00%,39.00%,Upgrade
34,Free Cash Flow,21.96,45.22,-215.16,427.5,225.01,261.53,190.03,1038,-55.14,245.49,-244.42,991.84,-317.74,404.6,-279.56,671.43,439.44,-382.99,-232.98,806,Upgrade
35,Free Cash Flow Per Share,0.02,0.04,-0.18,0.36,0.18,0.22,0.16,0.85,-0.05,0.20,-0.20,0.80,-0.25,0.35,-0.23,0.55,0.36,-0.32,-0.19,0.64,Upgrade
36,Dividend Per Share,-,-,-,0.400,-,-,-,0.320,-,-,-,0.370,-,-,-,0.350,-,-,-,0.200,Upgrade
