,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,0.63,0.63,13.8,-,13.87,-,14.62,-,13.48,-,13.05,-,10.49,-,17.85,-,14.36,-,22.19,-,Upgrade
1,Short-Term Investments,51.73,51.73,58.15,-,0.07,-,57.12,-,0.16,-,0.19,-,0.19,-,0.92,-,0.02,-,0.71,-,Upgrade
2,Trading Asset Securities,21,21,3.67,-,23.24,-,4.65,-,20.7,-,0.15,-,18.17,-,0.38,-,18.56,-,1.39,-,Upgrade
3,Cash & Short-Term Investments,73.36,73.36,75.62,37.18,37.18,19.33,76.38,-,34.33,13.38,13.38,-,28.86,19.15,19.15,-,32.94,24.3,24.3,-,Upgrade
4,Cash Growth,97.29%,279.43%,-1.00%,-,8.30%,44.49%,470.83%,-,18.98%,-30.13%,-30.13%,-,-12.41%,-21.18%,-21.18%,-,-40.59%,-45.24%,-45.24%,-,Upgrade
5,Accounts Receivable,30.5,30.5,17.6,-,37.35,-,22.28,-,42.71,-,21.3,-,37.15,-,16.19,-,36.47,-,44.67,-,Upgrade
6,Other Receivables,0.73,0.73,0.88,-,0.38,-,0.59,-,0.34,-,0.41,-,0.85,-,0.49,-,5.89,-,1.06,-,Upgrade
7,Receivables,31.23,31.23,18.48,-,37.73,-,22.87,-,43.06,-,21.71,-,38.01,-,16.68,-,42.36,-,45.73,-,Upgrade
8,Inventory,19.67,19.67,18.8,-,25.69,-,47.93,-,37.72,-,35.49,-,22.54,-,24.04,-,30.79,-,24.04,-,Upgrade
9,Prepaid Expenses,3.11,3.11,2.34,-,8.39,-,4.12,-,9.99,-,2,-,2.78,-,2.93,-,7.41,-,28.52,-,Upgrade
10,Other Current Assets,-,-,18.83,-,57.36,-,18.41,-,46.89,-,64.98,-,46.64,-,64.4,-,46.73,-,24.07,-,Upgrade
11,Total Current Assets,127.37,127.37,134.07,-,166.34,-,169.71,-,171.98,-,137.57,-,138.82,-,127.2,-,160.22,-,146.64,-,Upgrade
