,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,88,41,55,57,45,86,59,72,84,74,65,29,47,66,68,70,80,119,160,190,200,Upgrade
1,Market Cap Growth,-52.69%,-52.69%,-6.94%,-20.69%,-47.06%,15.56%,-8.97%,151.84%,79.04%,12.50%,-4.04%,-59.29%,-41.25%,-44.54%,-57.50%,-63.16%,-60.00%,19.00%,11.89%,2.70%,-32.20%,Upgrade
2,Enterprise Value,142,87,83,153,141,172,146,149,161,175,148,112,131,154,156,131,141,143,167,171,181,Upgrade
3,Last Close Price,0.35,0.20,0.27,0.28,0.22,0.42,0.29,0.35,0.41,0.40,0.35,0.20,0.33,0.47,0.48,0.50,0.57,0.85,1.14,1.35,1.42,Upgrade
4,PE Ratio,-,-,-,-,-,-6.50,-5.55,-,-,29.07,41.91,-,-4.58,-4.38,-,-,-,-,-,-,-120.34,Upgrade
5,PS Ratio,0.53,0.37,0.40,0.31,0.21,0.32,0.21,0.26,0.32,0.31,0.29,0.14,0.24,0.35,0.43,0.50,0.53,0.75,0.88,0.96,0.97,Upgrade
6,PB Ratio,4.05,2.99,4.07,3.20,1.20,2.31,1.54,1.86,-,1.60,1.67,0.73,-,1.63,1.71,1.76,-,2.33,2.54,3.02,-,Upgrade
7,P/TBV Ratio,2.81,2.81,3.82,3.05,1.18,2.26,1.51,1.82,-,1.58,1.66,0.73,-,1.63,1.71,1.76,-,2.33,2.54,3.02,-,Upgrade
8,EV/Sales Ratio,1.29,0.79,0.60,0.83,0.68,0.65,0.51,0.55,0.61,0.72,0.67,0.55,0.66,0.81,0.98,0.94,0.94,0.90,0.92,0.87,0.88,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-415.17,50.53,-,-,15.45,18.90,-,78.03,-43.72,-,-,-8.13,-,-,-,21.32,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-28.62,-52.56,-,-,29.17,46.93,-,-44.82,-19.36,-,-,-6.49,-,-,-,48.49,Upgrade
11,Debt / Equity Ratio,9.47,9.47,9.47,6.90,3.63,3.63,2.76,2.76,-,2.41,2.93,2.93,-,2.79,2.69,2.69,-,1.84,0.77,0.77,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,12.25,4.96,-,-,4.64,11.00,-,-,11.01,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.54,0.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,3.73,3.51,3.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.83,0.83,0.83,0.72,-,0.51,-,0.66,-,0.42,-,0.22,-,0.50,-,0.30,-,0.54,-,0.52,-,Upgrade
16,Current Ratio,1.01,1.01,1.01,1.02,-,1.14,-,1.12,-,0.94,-,0.87,-,1.04,-,1.07,-,1.15,-,1.09,-,Upgrade
17,Return on Equity (ROE),-132.27%,-114.42%,-200.66%,-79.71%,3.95%,8.91%,-,-,25.76%,8.49%,-,-,19.06%,-31.57%,-,-,-32.82%,-48.92%,-,-,Upgrade,
18,Return on Assets (ROA),-2.97%,-2.89%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-4.02%,-4.04%,-16.58%,-6.29%,2.24%,6.70%,-,-,7.49%,2.07%,-,-,3.04%,-3.57%,-,-,-9.33%,-14.77%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-6.53%,-,-,-,8.80%,-,-,-,-8.95%,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-34.20%,-74.04%,-45.50%,-34.72%,-43.37%,-15.38%,-18.03%,-14.83%,-2.59%,3.44%,2.39%,-8.94%,-21.82%,-22.81%,-31.84%,-37.44%,-32.66%,-16.90%,-11.74%,-7.66%,-0.83%,Upgrade
22,FCF Yield,-14.67%,-69.59%,-25.55%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-5.37%,0.59%,-0.77%,-62.40%,-0.60%,-10.65%,-8.75%,46.69%,-63.54%,-49.03%,-48.41%,-91.06%,-0.90%,-0.94%,-1.39%,-,1.43%,-0.73%,-,-112.21%,-1.72%,Upgrade
24,Total Shareholder Return,-5.37%,0.59%,-0.77%,-62.40%,-0.60%,-10.65%,-8.75%,46.69%,-63.54%,-49.03%,-48.41%,-91.06%,-0.90%,-0.94%,-1.39%,-,1.43%,-0.73%,-,-112.21%,-1.72%,Upgrade
