,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,25.91,25.91,42.06,16.48,53.09,74.03,64.84,73.04,76.72,57.95,55.08,52.54,55.74,41.13,49.89,43.59,25.26,20.6,60.21,53.24,Upgrade
1,Revenue Growth (YoY),-51.21%,-65.01%,-35.13%,-77.43%,-30.80%,27.75%,17.72%,39.03%,37.63%,40.88%,10.42%,20.53%,120.69%,99.65%,-17.15%,-18.13%,-47.52%,-43.50%,-11.12%,41.07%,Upgrade
2,Cost of Revenue,17.26,17.26,38.9,11.14,37.21,55.1,58.95,58.48,56.83,42.07,41.88,34.81,41.51,29.45,39.79,32.52,19.47,14.42,52.93,32.53,Upgrade
3,Gross Profit,8.65,8.65,3.16,5.34,15.88,18.93,5.89,14.56,19.89,15.88,13.2,17.73,14.23,11.68,10.09,11.07,5.79,6.19,7.29,20.71,Upgrade
4,"Selling, General & Admin",10.94,10.94,13.52,9.66,14.46,15.04,15.26,16.52,15.22,14.61,18.36,12.52,12.41,13.78,17.95,10.9,10.58,12.76,17.88,14.57,Upgrade
5,Operating Expenses,10.94,10.94,13.52,9.66,14.46,15.04,15.26,16.52,15.22,14.61,18.36,12.52,12.41,13.78,17.95,10.9,10.58,12.76,17.88,14.57,Upgrade
6,Operating Income,-2.29,-2.29,-10.36,-4.32,1.42,3.89,-9.37,-1.96,4.67,1.27,-5.16,5.21,1.83,-2.1,-7.86,0.17,-4.79,-6.57,-10.59,6.15,Upgrade
7,Interest Expense,-1.96,-1.96,-3.04,-1.7,-2.21,-2.17,-2.23,-1.74,-1.47,-1.31,-1.4,-1.28,-1.26,-1.21,-1.36,-1.39,-1.18,-1.07,-1.1,-0.88,Upgrade
8,Interest & Investment Income,0.16,0.16,1.32,-,0.58,-,0.46,-,0.08,-,0.59,-,0.1,-,0.15,-,0.19,-,0.96,-,Upgrade
9,Currency Exchange Gain (Loss),0.1,0.1,-0.85,-,-0.41,-,1.78,-,0.12,-,-0.3,-,0.38,-,-0.22,-,0.22,-,0.33,-,Upgrade
10,Other Non Operating Income (Expenses),0.36,0.36,0.77,-0.8,1.17,-0.77,-3.84,2.18,0.34,0.87,-1.39,0.26,0.83,0.17,-0.67,-0.07,0.84,-0.06,0.17,0.27,Upgrade
11,EBT Excluding Unusual Items,-3.63,-3.63,-12.15,-6.82,0.55,0.95,-13.2,-1.52,3.72,0.83,-7.66,4.19,1.87,-3.14,-9.96,-1.29,-4.72,-7.7,-10.23,5.54,Upgrade
12,Gain (Loss) on Sale of Investments,-0.79,-0.79,-0.97,-,-0.09,-,-1.1,-,-0.46,-,0.08,-,0.04,-,-0.84,-,0.03,-,-1.83,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.24,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-0.2,-,-,-,0.35,-,-,-,0.48,-,-,-,-3.45,-,-,-,-0.6,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,0.87,-,-,-,1.25,-,-,-,1.97,-,-,-,-,-,Upgrade
