,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,533308,2302601,861316,2269084,739938,1533058,751298,1902642,847928,1310988,594911,1830770,600011,1867830,886266,1449138,850809,1169048,879132,873645,Upgrade
1,Investment Securities,8758844,7811055,8202154,7596063,7883764,6974405,7640945,6774905,7006560,6535363,6912818,6411933,6976081,6119182,6734996,5892353,6264167,5712612,6424853,5728561,Upgrade
2,Trading Asset Securities,736924,688428,755644,657701,758294,739685,770701,717125,847396,670616,707318,627525,630587,604423,661107,650066,638318,513415,677732,562797,Upgrade
3,Total Investments,9495768,8499483,8957798,8253764,8642058,7714090,8411646,7492030,7853956,7205979,7620136,7039458,7606668,6723605,7396103,6542419,6902485,6226027,7102585,6291358,Upgrade
4,Gross Loans,21435928,21088978,20882959,19907987,19747492,19212707,18581729,17505793,17406699,16911606,16509713,15674994,15553179,15381488,14977941,14183385,14307435,14000757,13804106,13034189,Upgrade
5,Allowance for Loan Losses,-536608,-526690,-516787,-484908,-487966,-464745,-442057,-436756,-429151,-415732,-404072,-390090,-385488,-368686,-369655,-368173,-374692,-369345,-351726,-325360,Upgrade
6,Net Loans,20899320,20562288,20366172,19423079,19259526,18747962,18139672,17069037,16977548,16495874,16105641,15284904,15167691,15012802,14608286,13815212,13932743,13631412,13452380,12708829,Upgrade
7,"Property, Plant & Equipment",235698,258545,243647,266439,250777,271840,241465,266098,248465,262580,241888,266412,247181,267297,248243,271444,245561,275046,249168,267362,Upgrade
8,Goodwill,-,2756,-,2685,-,2728,-,2651,-,2580,-,2481,-,2507,-,2525,-,2719,-,2686,Upgrade
9,Other Intangible Assets,-,27320,-,26415,-,25236,-,24806,-,22663,-,23052,-,21425,-,22140,-,19542,-,20255,Upgrade
10,Investments in Real Estate,22505,22774,22762,22704,23802,24149,23267,23311,20990,20229,19553,19554,20888,20885,23792,22065,21939,23116,23009,23108,Upgrade
11,Accrued Interest Receivable,-,56930,-,56378,-,55922,-,48797,-,46401,-,38536,-,36554,-,35086,-,41124,-,37322,Upgrade
12,Other Receivables,-,264500,-,182787,-,813600,-,226238,-,769053,-,377134,-,533668,-,490926,-,1091018,-,771915,Upgrade
13,Restricted Cash,2422681,1619655,2778800,1668454,2456378,1650143,2444243,1551359,2208603,1510575,2303564,1478465,2087634,1540335,2209064,1442384,2267798,1408500,1881088,1498666,Upgrade
14,Other Current Assets,130974,138619,101718,96968,95556,86322,92268,130215,222291,304124,299795,276258,236045,207914,188924,223313,218662,171501,183206,206210,Upgrade
15,Long-Term Deferred Tax Assets,72881,70038,73547,75156,71867,68348,66487,71139,61278,58203,55183,51172,49187,48650,51113,58916,58283,50295,43740,44029,Upgrade
16,Other Real Estate Owned & Foreclosed,-,2893,-,3152,-,2005,-,2153,-,2183,-,2043,-,2048,-,2120,-,2341,-,2400,Upgrade
17,Other Long-Term Assets,255853,75426,253286,81545,224918,86502,215347,79647,198228,38080,218367,28840,214615,28605,222495,21756,205609,38086,210337,18737,Upgrade
18,Total Assets,34068988,33907267,33659046,32432166,31764820,31085240,30385693,28893548,28639287,28052758,27459038,26722408,26229920,26317327,25834286,24402659,24703889,24152855,24024645,22769744,Upgrade
19,Accrued Expenses,-,42982,-,52117,-,39686,-,46657,-,36164,-,39655,-,27304,-,34143,-,26944,-,33334,Upgrade
20,Interest Bearing Deposits,23710630,13998671,24105988,22602835,22689045,22173727,21918116,19940140,19959134,19314410,19178123,17920168,17940807,18022515,17910574,16944904,17384991,16919377,16783492,15867737,Upgrade
21,Non-Interest Bearing Deposits,-,9325773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Total Deposits,23710630,23324444,24105988,22602835,22689045,22173727,21918116,19940140,19959134,19314410,19178123,17920168,17940807,18022515,17910574,16944904,17384991,16919377,16783492,15867737,Upgrade
23,Short-Term Borrowings,134861,2349810,140734,2202024,165760,1942431,111354,2307387,223352,2455289,103312,2563959,89205,2174602,149417,2118394,151709,1467048,156223,1550528,Upgrade
24,Current Portion of Long-Term Debt,-,3205888,-,2821059,-,2369365,-,2309108,-,2103498,-,2368049,-,2402002,-,1126064,-,2264690,-,1424241,Upgrade
25,Current Portion of Leases,-,-,-,6585,-,-,-,6257,-,-,-,5927,-,-,-,6369,-,-,-,6307,Upgrade
26,Current Income Taxes Payable,39590,30316,25563,59303,47496,37633,45072,58957,49233,37010,57055,45006,38198,28322,57478,55665,50925,37981,68034,59102,Upgrade
27,Accrued Interest Payable,-,306262,-,304215,-,275587,-,261685,-,233817,-,222719,-,205256,-,191986,-,170840,-,176790,Upgrade
28,Other Current Liabilities,40828,228233,42855,117811,43332,213972,46261,121743,50120,190635,18073,80687,13357,100804,10539,96852,13027,168851,16441,86103,Upgrade
29,Long-Term Debt,6432092,1016265,5789233,907171,5375410,764822,4958047,707699,5152475,687866,5073846,618238,5264058,626955,4920546,1197075,4403970,547737,4396461,1166408,Upgrade
30,Long-Term Leases,-,18392,-,12212,-,19692,-,13364,-,19563,-,13692,-,20981,-,15524,-,21513,-,15283,Upgrade
31,Long-Term Unearned Revenue,-,6946,-,6865,-,6498,-,6579,-,6110,-,6362,-,12214,-,11532,-,11586,-,10476,Upgrade
32,Pension & Post-Retirement Benefits,1594,1623,1677,1676,1667,1697,1770,1842,1922,1945,2025,2095,2147,2131,2105,2199,2339,2487,2587,2533,Upgrade
33,Long-Term Deferred Tax Liabilities,8852,7922,7605,7397,7445,7367,7340,6804,6629,6163,6456,7003,6870,6834,6333,6499,5984,6240,5714,5452,Upgrade
34,Other Long-Term Liabilities,826558,589208,761199,574081,744558,571000,680109,542025,677464,515536,625377,478295,588962,457059,590583,432616,585051,418948,537179,388754,Upgrade
35,Total Liabilities,31195005,31128291,30874854,29675351,29074713,28423477,27768069,26330247,26120329,25608006,25064267,24371855,23943604,24086979,23647575,22239822,22597996,22064242,21966131,20793048,Upgrade
36,"Preferred Stock, Convertible",119550,119550,119550,119550,119550,119550,119550,119550,-,119550,-,119550,-,119550,-,147519,-,179482,-,159901,Upgrade
37,Common Stock,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,294388,Upgrade
