,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11208,9454,7746,8988,9743,10609,12251,12273,11208,12051,11430,10320,15269,13227,10719,8167,8855,8722,8877,9388,10875,Upgrade
1,Market Cap Growth,-10.88%,-10.88%,-36.78%,-26.76%,-13.07%,-11.97%,7.18%,18.92%,-26.60%,-8.89%,6.63%,26.36%,72.43%,51.65%,20.75%,-13.00%,-18.57%,-20.61%,-11.50%,-22.10%,1.03%,Upgrade
2,Enterprise Value,15601,13853,11437,12037,12792,13786,14527,14263,13198,14480,13335,13306,18256,16489,13542,11638,12326,12688,12931,13791,15278,Upgrade
3,Last Close Price,5.05,4.26,3.42,3.97,4.30,4.69,5.41,5.42,4.95,5.32,5.05,4.56,6.74,5.84,4.73,3.61,3.91,3.85,3.92,4.13,4.79,Upgrade
4,PE Ratio,-,-57.55,-,40.10,-,23.69,23.42,20.95,20.30,20.18,19.81,20.73,28.76,-9.17,-7.05,-5.43,-,-85.14,-427.82,-,-,Upgrade
5,Forward PE,25.25,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,Upgrade
6,PS Ratio,0.44,0.37,0.30,0.36,0.40,0.46,0.55,0.56,0.52,0.55,0.52,0.48,0.73,0.64,0.51,0.39,0.45,0.45,0.50,0.56,0.63,Upgrade
7,PB Ratio,2.51,2.11,1.74,1.88,2.05,2.19,2.57,2.69,2.53,2.78,2.73,2.63,3.99,3.52,2.96,2.40,2.70,1.69,1.73,1.90,2.17,Upgrade
8,P/TBV Ratio,3.03,3.03,2.52,2.69,2.96,3.15,3.65,3.91,3.64,3.96,3.94,3.92,6.00,5.59,4.80,4.03,4.66,3.02,3.12,3.52,3.99,Upgrade
9,P/FCF Ratio,-,-7.44,-,-,-,-22.43,-,-,-,32.08,-,11.56,18.77,11.91,-,6.54,7.94,8.75,10.52,8.66,6.25,Upgrade
10,P/OCF Ratio,-,-385.21,-,-,19.59,18.43,-,42.31,34.71,19.80,-,9.06,13.85,8.10,-,4.79,5.78,7.35,8.70,7.58,5.64,Upgrade
11,EV/Sales Ratio,0.62,0.55,0.45,0.48,0.52,0.60,0.66,0.65,0.61,0.66,0.61,0.62,0.87,0.80,0.65,0.55,0.62,0.65,0.72,0.82,0.89,Upgrade
12,EV/EBITDA Ratio,29.82,27.39,-,13.89,-,11.50,12.14,11.77,11.93,13.20,11.54,10.95,14.14,28.08,27.91,23.10,-,11.50,11.75,13.39,13.51,Upgrade
13,EV/EBIT Ratio,104.69,92.97,-,23.39,-,16.14,17.31,16.59,17.79,20.11,17.42,16.41,20.92,105.97,200.74,147.10,-,17.97,17.91,20.83,19.55,Upgrade
14,EV/FCF Ratio,-12.28,-10.91,-,-,-,-29.15,-,-,-,38.55,-,14.90,22.44,14.84,-,9.32,11.05,12.73,15.33,12.73,8.78,Upgrade
15,Debt / Equity Ratio,1.61,1.61,1.69,1.47,1.43,1.41,1.57,1.44,1.55,1.46,1.68,1.52,1.51,1.60,1.87,1.96,1.88,1.18,1.25,1.36,1.35,Upgrade
16,Debt / EBITDA Ratio,13.75,4.76,-,7.69,-,4.68,5.42,4.62,12.12,4.38,4.84,5.95,10.87,3.57,4.01,5.12,-,4.80,3.65,11.22,8.55,Upgrade
17,Debt / FCF Ratio,-,-5.66,-,-,-,-14.44,-,-,-,16.91,-,6.68,7.10,5.42,-,5.34,5.52,6.14,7.58,6.21,3.88,Upgrade
18,Asset Turnover,1.30,1.24,0.94,1.38,1.34,1.19,0.88,1.19,1.23,1.24,0.94,1.33,1.30,1.17,0.87,1.30,1.32,1.20,0.57,1.22,Upgrade,
19,Inventory Turnover,7.13,7.66,7.66,5.61,8.63,7.88,6.99,5.34,7.34,7.31,7.25,5.45,7.57,7.39,7.55,6.49,8.60,6.95,6.50,3.30,7.10,Upgrade
20,Quick Ratio,0.74,0.74,0.76,0.71,0.74,0.74,0.76,0.79,0.83,0.83,0.83,0.74,0.74,0.66,0.69,0.70,0.69,0.67,0.67,0.69,0.72,Upgrade
21,Current Ratio,1.02,1.02,1.03,1.01,1.00,1.01,1.02,1.07,1.09,1.10,1.10,1.02,1.00,0.95,0.95,0.94,0.92,1.00,1.01,1.01,1.04,Upgrade
22,Return on Equity (ROE),1.27%,-15.47%,1.29%,-8.45%,5.48%,17.54%,11.62%,6.11%,14.29%,26.25%,9.71%,11.97%,13.86%,22.13%,14.89%,-177.68%,3.55%,16.68%,-5.10%,-21.86%,Upgrade,
23,Return on Assets (ROA),3.42%,-1.44%,1.69%,-1.92%,3.34%,3.11%,3.48%,0.64%,3.40%,3.66%,2.16%,0.39%,4.28%,4.42%,3.09%,-9.67%,3.00%,4.60%,0.75%,1.42%,Upgrade,
24,Return on Capital (ROIC),6.10%,-2.55%,2.98%,-3.39%,5.84%,5.40%,6.04%,1.12%,6.05%,6.49%,3.94%,0.72%,7.70%,7.79%,5.51%,-16.61%,4.87%,7.13%,1.13%,2.13%,Upgrade,
25,Return on Capital Employed (ROCE),2.20%,2.20%,-,8.03%,-,14.41%,14.28%,13.51%,11.75%,12.31%,13.46%,17.09%,19.36%,3.29%,1.41%,1.74%,-,11.33%,11.18%,10.32%,11.46%,Upgrade
26,Earnings Yield,-1.47%,-1.74%,-1.67%,2.49%,3.28%,4.22%,4.27%,4.77%,4.93%,4.96%,5.05%,4.82%,3.48%,-10.91%,-14.19%,-18.42%,-19.10%,-1.17%,-0.23%,-1.09%,0.41%,Upgrade
27,FCF Yield,-11.33%,-13.44%,-16.56%,-13.58%,-6.82%,-4.46%,-2.83%,-4.58%,-2.62%,3.12%,5.04%,8.65%,5.33%,8.40%,8.56%,15.29%,12.60%,11.43%,9.50%,11.54%,16.00%,Upgrade
28,Dividend Yield,1.39%,-,-,-,1.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25%,Upgrade
29,Payout Ratio,0.00%,817.69%,-,262.69%,-,57.20%,23.95%,60.76%,125.56%,29.57%,27.81%,93.29%,70.20%,39.49%,28.38%,74.97%,-,151.76%,46.57%,-,-,Upgrade
30,Buyback Yield / Dilution,-0.06%,-0.36%,0.12%,0.01%,-0.01%,-0.03%,0.00%,-0.02%,0.01%,-0.07%,0.05%,-0.02%,-0.23%,0.13%,0.01%,0.07%,0.70%,-0.02%,0.15%,-0.22%,-0.67%,Upgrade
