,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,22.99,25.97,19.6,27.46,33.41,37.36,40.71,36.86,35.85,43.89,40.31,31.95,51.81,44.08,39.01,72.35,50.23,43.13,37.74,52.31,Upgrade
1,Other Revenue,-0.17,0.17,-,0.24,-0.19,0.19,-,0.38,-0.19,0.19,-,0.38,-0.2,0.2,-,0.48,-0.18,0.18,-,0.32,Upgrade
2,Revenue,22.81,26.14,19.6,27.7,33.23,37.54,40.71,37.24,35.66,44.08,40.31,32.33,51.61,44.28,39.01,72.83,50.05,43.31,37.74,52.63,Upgrade
3,Revenue Growth (YoY),-31.34%,-30.38%,-51.86%,-25.63%,-6.82%,-14.83%,0.99%,15.20%,-30.90%,-0.45%,3.32%,-55.61%,3.10%,2.25%,3.38%,38.38%,28.89%,-15.93%,-29.55%,-52.04%,Upgrade
4,Cost of Revenue,11.03,12.41,8.71,12.64,17.27,19.61,23.9,20.99,15.96,20.21,18.33,16.08,27.72,23.63,17.56,51.03,24.81,20.46,17.55,24.35,Upgrade
5,Gross Profit,11.79,13.72,10.89,15.06,15.96,17.94,16.81,16.25,19.7,23.87,21.98,16.25,23.89,20.65,21.46,21.8,25.24,22.84,20.18,28.28,Upgrade
6,"Selling, General & Admin",10.48,11.12,9.85,11.98,10.78,12.64,10.75,16.63,14.05,14.36,13.36,18.81,16.09,13.02,11.89,20.74,19.08,15.89,13.06,24.71,Upgrade
7,Research & Development,4.27,3.78,4.28,5.7,4.58,4.38,4.69,6.99,5.21,5.22,4.64,6.45,5.56,5.15,5.13,7.95,6.17,6.06,5.77,9.7,Upgrade
8,Other Operating Expenses,-0.76,-0.58,-0.72,3.51,-1.19,-0.95,-1.67,1.86,-1.25,-0.85,-1.91,3.08,-1.76,-3.97,-1.24,2.61,-6.15,-0.92,-5.94,0.94,Upgrade
9,Operating Expenses,13.21,17.45,13.28,22.29,15.36,17.38,15.66,26.19,18.26,18.62,16.31,25.61,19.93,14.58,16.12,27.95,18.36,22.44,14.55,35.4,Upgrade
10,Operating Income,-1.43,-3.72,-2.39,-7.24,0.59,0.55,1.15,-9.94,1.44,5.25,5.67,-9.36,3.96,6.07,5.33,-6.15,6.89,0.41,5.64,-7.12,Upgrade
11,Interest Expense,-,-,-0.02,-0.02,-0,-0.01,-0.01,-0.01,-0.03,-0.03,-0.04,-0.06,-0.02,-0.05,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,0.22,0.7,0.87,0.67,0.67,0.68,0.87,0.69,0.9,0.99,0.54,1.26,0.77,1.57,1.46,1.15,1.28,1.6,1.64,1.42,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,0,-0,-,0,Upgrade
14,Other Non Operating Income (Expenses),-0.36,-0.03,-0.02,0.85,0.04,-0.05,-0.02,0.92,-0.11,-0.01,-0.01,-0.45,-0.05,0.05,-0.05,0.1,-0.06,-0.07,-0.04,0.65,Upgrade
15,EBT Excluding Unusual Items,-1.57,-3.05,-1.55,-5.73,1.29,1.17,1.99,-8.34,2.21,6.2,6.17,-8.62,4.66,7.64,6.75,-4.9,8.11,1.94,7.25,-5.05,Upgrade
16,Gain (Loss) on Sale of Investments,-0.32,-0.02,-0.05,3.15,0.01,0,-0.06,-0.19,-0.01,-0.03,0.11,-0.05,0.2,-0.26,0.04,-0.06,-0.21,0.51,-,0.26,Upgrade
17,Gain (Loss) on Sale of Assets,-,-0.01,-,1.19,-,-,-,-0.01,-0,-,-,0,0.01,0.02,-,-,0.05,-0.05,-,-,Upgrade
18,Asset Writedown,-0,0,-,-0.01,-,-,-,-0.29,-,-,-,-0.03,-,-,-,-0.1,-,-,-,-0.05,Upgrade
19,Other Unusual Items,0.35,-0.03,-0.16,1.55,-0.02,0.02,-,0.79,0.02,-0.02,-,3.13,-,-,-,5.78,-,-,-,4.56,Upgrade
20,Pretax Income,-1.54,-3.09,-1.75,0.14,1.28,1.2,1.93,-8.04,2.22,6.15,6.28,-5.57,4.87,7.41,6.79,0.72,7.94,2.41,7.25,-0.28,Upgrade
21,Income Tax Expense,-0.66,-0.78,-0.77,-0.61,-0.25,-0.13,-0.16,-1.8,-0.16,0.2,0.4,-1.65,-0.12,0.8,0.58,-0.51,0.93,-0.58,1.22,-1.87,Upgrade
22,Earnings From Continuing Operations,-0.88,-2.31,-0.99,0.75,1.52,1.33,2.09,-6.24,2.38,5.95,5.88,-3.92,4.99,6.61,6.21,1.23,7.01,2.99,6.03,1.59,Upgrade
23,Minority Interest in Earnings,0.09,0,0,-0.47,0,0,0,-0.46,0,-0.05,-0,0.28,0,0,0,-0.08,0.01,0.06,0.04,1.02,Upgrade
24,Net Income,-0.78,-2.31,-0.99,0.28,1.52,1.33,2.09,-6.7,2.38,5.9,5.88,-3.64,5,6.61,6.21,1.15,7.02,3.04,6.07,2.61,Upgrade
25,Net Income to Common,-0.78,-2.31,-0.99,0.28,1.52,1.33,2.09,-6.7,2.38,5.9,5.88,-3.64,5,6.61,6.21,1.15,7.02,3.04,6.07,2.61,Upgrade
26,Net Income Growth,-,-,-,-,-35.91%,-77.40%,-64.41%,-,-52.41%,-10.71%,-5.43%,-,-28.83%,117.11%,2.34%,-55.98%,429.60%,-51.68%,-38.57%,-74.37%,Upgrade
27,Shares Outstanding (Basic),327,331,329,325,325,310,349,311,329,362,294,434,329,252,403,399,376,213,394,325,Upgrade
28,Shares Outstanding (Diluted),327,331,329,325,325,310,349,311,329,362,294,434,329,252,403,399,376,213,394,325,Upgrade
29,Shares Change (YoY),0.80%,6.67%,-5.70%,4.22%,-1.39%,-14.43%,18.63%,-28.21%,0.17%,43.54%,-27.18%,8.75%,-12.65%,18.25%,2.34%,22.77%,16.36%,-43.78%,22.87%,-0.06%,Upgrade
