,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,8214,10057,9277,9899,7307,8597,6676,6508,7172,8332,8228,5948,5996,5196,3908,3772,3640,4528,4956,5132,5576,Upgrade
1,Market Cap Growth,16.98%,16.98%,38.97%,52.11%,1.88%,3.18%,-18.87%,9.41%,19.61%,60.35%,110.54%,57.69%,64.73%,14.75%,-21.15%,-26.50%,-34.72%,-26.97%,-42.18%,-25.97%,-10.18%,Upgrade
2,Enterprise Value,9938,12823,11746,10975,8383,10539,7838,7399,8063,9472,9128,7268,7316,6566,5120,5028,4896,5655,5666,5992,6436,Upgrade
3,Last Close Price,17.96,21.59,23.00,24.01,17.73,20.86,16.19,15.33,16.89,19.52,19.18,13.86,13.98,12.11,9.11,8.79,8.48,10.55,11.55,11.96,13.00,Upgrade
4,PE Ratio,8.13,12.75,12.92,14.75,10.24,12.21,9.63,10.42,14.87,20.76,31.39,37.63,81.05,-31.82,-11.58,-,-,-,-,-1801.21,-,Upgrade
5,Forward PE,8.57,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,44.90,45.50,59.58,68.83,74.38,28.45,Upgrade
6,PS Ratio,1.82,2.66,2.54,2.83,2.04,2.24,1.83,1.86,2.24,2.95,3.42,2.92,3.40,3.41,2.70,2.66,2.30,2.19,2.06,2.02,2.26,Upgrade
7,PB Ratio,2.13,2.44,3.22,3.28,2.55,2.92,2.49,2.55,2.94,3.84,3.79,2.89,3.02,2.67,2.03,1.99,1.91,2.17,2.22,2.17,2.36,Upgrade
8,P/TBV Ratio,2.64,2.64,3.59,3.65,2.84,2.97,2.53,2.60,3.19,3.93,3.89,2.97,3.09,2.74,2.09,2.05,1.97,2.22,2.28,2.22,2.41,Upgrade
9,P/FCF Ratio,16.35,21.38,25.17,-,24.42,-29.37,-,-15.56,-,-,35.10,34.63,-156.46,-,-,-99.80,-,-,65.10,-,-27.85,Upgrade
10,P/OCF Ratio,6.14,5.71,4.99,6.40,4.28,10.12,17.35,10.34,11.81,9.90,9.63,8.24,11.65,11.50,10.03,12.79,16.72,-,14.67,18.66,18.80,Upgrade
11,EV/Sales Ratio,2.53,3.39,3.21,3.14,2.33,2.75,2.14,2.11,2.52,3.36,3.79,3.57,4.15,4.31,3.53,3.54,3.09,2.74,2.36,2.35,2.61,Upgrade
12,EV/EBITDA Ratio,6.13,8.37,8.14,8.09,5.98,6.92,5.62,5.74,7.31,9.99,11.86,12.20,16.53,48.81,-111.56,-22.32,-,-,-,17.97,20.29,Upgrade
13,EV/EBIT Ratio,7.96,10.84,10.68,10.80,7.84,8.82,7.19,7.42,9.65,13.48,16.96,18.42,28.62,-171.33,-23.94,-12.97,-,-,-,32.34,38.12,Upgrade
14,EV/FCF Ratio,19.78,27.26,31.87,-,28.02,-36.01,-,-17.69,-,-,38.94,42.32,-190.91,-,-,-133.01,-,-,74.43,-,-32.15,Upgrade
15,Debt / Equity Ratio,0.91,0.91,1.35,1.13,1.16,0.86,1.20,0.71,1.02,0.81,0.75,0.66,0.85,0.79,0.85,0.86,0.75,0.80,0.71,0.56,0.56,Upgrade
16,Debt / EBITDA Ratio,2.32,1.84,2.01,2.42,3.89,1.50,2.07,1.15,1.92,1.51,1.44,1.58,2.36,3.35,3.59,6.80,-,-,-,3.09,4.56,Upgrade
17,Debt / FCF Ratio,7.49,8.00,10.57,-,11.14,-8.67,-,-4.35,-,-,6.92,7.85,-44.13,-,-,-43.03,-,-,20.75,-,-6.59,Upgrade
18,Asset Turnover,0.44,0.46,0.35,0.33,0.47,0.49,0.48,0.53,0.50,0.51,0.40,0.44,0.31,0.33,0.26,0.28,0.25,0.29,0.37,0.64,Upgrade,
19,Inventory Turnover,3.46,3.43,3.22,2.59,2.94,3.75,3.22,3.24,4.00,3.90,3.98,3.11,3.49,2.78,2.72,2.65,1.92,3.66,4.31,3.38,5.64,Upgrade
20,Quick Ratio,0.70,0.70,0.52,0.52,0.57,0.80,0.77,0.55,0.53,0.58,0.47,0.46,0.45,0.47,0.43,0.50,0.47,0.53,0.61,0.62,0.65,Upgrade
21,Current Ratio,0.92,0.92,0.71,0.79,0.78,1.05,1.10,0.88,0.77,0.80,0.66,0.64,0.65,0.69,0.64,0.70,0.68,0.76,0.77,0.83,0.87,Upgrade
22,Return on Equity (ROE),27.97%,34.83%,25.12%,18.33%,24.62%,32.29%,35.16%,16.55%,29.31%,26.51%,14.31%,6.11%,4.08%,7.48%,-2.51%,-41.60%,-28.67%,-22.85%,1.13%,-3.52%,Upgrade,
23,Return on Assets (ROA),10.30%,9.84%,7.16%,3.17%,10.09%,9.43%,10.54%,8.10%,8.95%,8.18%,6.55%,4.81%,3.53%,2.87%,0.88%,-9.06%,-4.83%,-5.40%,3.23%,1.64%,Upgrade,
