,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3235,2322,1933,3027,3549,2971,3077,3679,3257,3387,3810,6613,6489,3669,2875,3374,3005,3671,3395,4055,5319,Upgrade
1,Market Cap Growth,-21.86%,-21.86%,-37.17%,-17.74%,8.97%,-12.29%,-19.25%,-44.36%,-49.81%,-7.68%,32.52%,95.99%,115.93%,-0.04%,-15.31%,-16.79%,-43.50%,-28.54%,-31.99%,-9.84%,104.15%,Upgrade
2,Enterprise Value,3447,2574,2007,3151,3673,3344,3057,3850,3202,3495,3671,6737,7669,4607,3247,4002,3633,4217,3890,4591,5855,Upgrade
3,Last Close Price,5.24,3.76,3.11,4.85,5.69,4.76,4.93,5.90,5.22,5.43,6.11,10.61,10.41,7.08,5.51,6.47,5.76,7.04,6.46,7.71,10.11,Upgrade
4,PE Ratio,354.25,254.19,-337.60,-,-,100.30,297.54,-12008.00,-,-,-281.80,-521.77,-,-276.14,247.84,100.23,-,66.87,56.68,-,51.30,Upgrade
5,PS Ratio,2.04,1.29,1.00,1.44,1.61,1.41,1.56,1.97,1.61,1.63,1.59,2.66,2.77,1.68,1.36,1.54,1.48,1.65,1.65,2.25,2.62,Upgrade
6,PB Ratio,1.10,1.10,0.90,1.41,1.66,1.39,1.44,1.75,1.55,-,1.80,3.14,3.12,2.46,1.92,2.26,1.95,2.36,2.24,2.79,3.45,Upgrade
7,P/TBV Ratio,1.13,1.13,0.93,1.44,1.71,1.43,1.48,1.80,1.59,-,1.85,3.24,3.22,2.57,2.02,2.36,2.04,2.47,2.35,2.93,3.62,Upgrade
8,P/FCF Ratio,51.44,36.91,-,-,76.88,169.59,-,65.65,32.31,26.27,-,-331.56,-25.91,-,-,-,10.64,12.86,24.07,29.73,1039.38,Upgrade
