,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2907,2808,2983,3248,3552,3698,3605,3257,3155,3210,3572,2974,3278,3260,3750,3494,3686,3216,3205,2809,3341,Upgrade
1,Market Cap Growth,-24.07%,-24.07%,-17.25%,-0.27%,12.58%,15.18%,0.90%,9.52%,-3.74%,-1.52%,-4.75%,-14.87%,-11.08%,1.36%,17.02%,24.36%,10.33%,-2.05%,-26.32%,-35.01%,45.72%,Upgrade
2,Enterprise Value,3386,3209,3329,3327,3631,3745,3590,2441,2339,2734,2826,2160,2463,2423,2978,2842,3034,2566,2419,1926,2457,Upgrade
3,Last Close Price,9.96,9.62,10.22,10.57,11.56,12.03,11.73,10.13,9.82,9.99,11.11,8.97,9.89,9.83,11.31,10.54,11.12,9.70,9.34,7.67,9.13,Upgrade
4,PE Ratio,24.70,22.92,19.80,16.87,19.06,19.22,18.77,18.61,20.95,23.66,30.57,18.00,18.08,13.18,16.36,24.84,31.90,46.40,63.12,-,28.31,Upgrade
5,Forward PE,15.81,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,45.94,40.16,44.12,51.03,50.95,39.30,21.50,21.48,Upgrade
6,PS Ratio,1.05,1.01,1.08,1.15,1.32,1.46,1.48,1.49,1.59,1.70,2.15,1.74,1.90,1.77,2.04,2.18,2.52,2.39,2.43,2.00,2.11,Upgrade
7,PB Ratio,1.24,1.08,1.18,1.22,1.36,1.43,1.46,1.29,1.27,1.31,1.52,1.28,1.41,1.41,1.67,1.61,1.72,1.55,1.55,1.25,1.45,Upgrade
8,P/TBV Ratio,1.24,1.24,1.35,1.38,1.53,1.61,1.62,1.42,1.39,1.42,1.64,1.32,1.46,1.45,1.72,1.66,1.77,1.59,1.60,1.28,1.48,Upgrade
9,P/FCF Ratio,-,-,50.68,-,-,-11.53,-9.64,-,-,-,-79.32,-,55.82,-,17.65,16.91,26.47,75.93,21.88,-,-894.59,Upgrade
