,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Operating Revenue,39.67,67.28,28.33,23.42,50.91,69.28,23.61,26.43,72.82,157.22,86.29,9.55,102.01,113.67,53.19,77.09,51.14,87.96,2.44,238.47,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,Upgrade
2,Revenue,39.67,67.28,28.33,23.42,50.91,69.28,23.61,26.43,72.82,157.22,86.29,9.55,102.01,113.67,53.19,77.09,51.14,87.96,2.44,238.5,Upgrade
3,Revenue Growth (YoY),-22.08%,-2.89%,19.97%,-11.41%,-30.08%,-55.93%,-72.63%,176.82%,-28.61%,38.31%,62.25%,-87.61%,99.45%,29.23%,2083.84%,-67.68%,-,-12.33%,-95.01%,298.33%,Upgrade
4,Cost of Revenue,20.65,28.27,15.88,21.64,23.07,38.66,8.63,1.94,36.84,100.4,56.33,2.79,59.55,51.63,26.53,29.56,28.79,38.19,0.31,112.41,Upgrade
5,Gross Profit,19.02,39.01,12.45,1.78,27.85,30.62,14.98,24.49,35.98,56.82,29.96,6.76,42.46,62.04,26.66,47.53,22.35,49.76,2.12,126.08,Upgrade
6,"Selling, General & Admin",4.13,3.45,3.6,5.48,4.4,3.69,3.69,4.34,3.73,4.12,2.79,3.85,3.68,3.84,3.5,3.65,3.09,3.17,2.97,10.65,Upgrade
7,Research & Development,2.66,2.14,2.37,3.26,2.64,2.49,2.97,5.34,2.14,3.56,1.61,0.94,3.41,4.18,0.99,4.53,2.73,2.92,1.24,6.07,Upgrade
8,Other Operating Expenses,0.83,0.88,0.75,0.89,0.63,0.71,0.59,1.21,0.73,0.05,-0.01,5,-0.57,-0.01,-4.1,2.4,-1.68,-0.4,0.06,0.36,Upgrade
9,Operating Expenses,25.94,34.17,6.49,21.99,-2.71,32.54,-2.32,-6.96,21.47,20.93,11.09,-7.9,8.06,25.44,0.39,-0.61,13.16,13.59,4.79,24.31,Upgrade
10,Operating Income,-6.92,4.84,5.96,-20.21,30.56,-1.91,17.3,31.45,14.51,35.89,18.87,14.66,34.4,36.61,26.27,48.15,9.19,36.17,-2.67,101.77,Upgrade
11,Interest Expense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.81,Upgrade
12,Interest & Investment Income,1.19,2.44,2.25,1.33,2.02,2.51,1.58,0.79,2.25,1.67,2.3,2.16,3.75,2.1,1.28,6.61,2.03,0.69,0.18,1,Upgrade
13,Other Non Operating Income (Expenses),1.4,-1.41,-0,-1.38,-2.54,2.53,-0.03,-6.51,0.15,-0.23,0.98,-1.19,0.53,-0.55,-,-3.29,0.41,-0.47,0.04,-1.29,Upgrade
14,EBT Excluding Unusual Items,-4.33,5.86,8.21,-20.27,30.03,3.12,18.85,25.73,16.91,37.34,22.15,15.63,38.67,38.16,27.55,51.46,11.63,36.39,-2.45,100.67,Upgrade
15,Gain (Loss) on Sale of Investments,-,-1.25,-,-0.6,-,-,-,-,-,-,-,-,-,-,-,0.18,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,0,-,-0,-,-,0.08,-0.08,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-0,-,-,-,-0.08,-,-,-,-0,-,8.46,-8.46,-,-,-,-,-0,Upgrade
