,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,245.87,478.43,356,299.77,295.77,516.34,343.14,264.01,294.38,536.11,327.39,197.67,186.6,327.46,209.78,131.5,136.84,206.68,166.88,84.88,Upgrade
1,Other Revenue,-0.19,0.19,-,0.84,-0.51,0.51,-,13.94,-3.78,3.78,-,1.73,-0.3,0.3,-,0.84,-0.25,0.25,-,1.77,Upgrade
2,Revenue,245.67,478.63,356,300.61,295.26,516.85,343.14,277.95,290.59,539.89,327.39,199.4,186.3,327.77,209.78,132.34,136.59,206.93,166.88,86.65,Upgrade
3,Revenue Growth (YoY),-16.79%,-7.40%,3.75%,8.15%,1.61%,-4.27%,4.81%,39.39%,55.98%,64.72%,56.06%,50.68%,36.39%,58.40%,25.71%,52.73%,18.41%,10.86%,18.58%,-5.14%,Upgrade
4,Cost of Revenue,167.29,346.68,257.48,227.35,207.72,368.26,252.23,200.65,200.73,392.5,243.93,159.01,130.99,261.12,155.36,118.51,91.16,151.44,128.12,70.52,Upgrade
5,Gross Profit,78.39,131.95,98.52,73.26,87.54,148.59,90.92,77.3,89.86,147.39,83.47,40.39,55.31,66.65,54.42,13.83,45.43,55.49,38.76,16.13,Upgrade
6,"Selling, General & Admin",57.2,68.56,47.82,64.26,51.72,61.31,44.93,61.05,48.13,47.54,28.09,37.89,27.43,23.24,20.37,13.45,21.82,24.97,19.75,25.88,Upgrade
7,Research & Development,9.06,8.83,6.33,9.99,5.42,6.86,5.71,10.35,10.66,7.7,7.44,7.9,6.28,5.8,5.42,14.21,4.62,1.25,1.31,1.65,Upgrade
8,Other Operating Expenses,-27.3,3.9,-2.91,6.68,2.33,1.71,-3.8,4.73,0.71,-0.33,-2.34,3.03,0.86,0.88,-1.79,3.65,0.5,1,-2.5,7.16,Upgrade
9,Operating Expenses,37.02,82.17,51.85,80.75,60.04,69.84,47.96,75.3,58.36,56.49,33.94,48.75,33.4,30.98,24.46,30.97,26.24,28.23,19.03,33.95,Upgrade
10,Operating Income,41.37,49.78,46.67,-7.49,27.5,78.75,42.96,2,31.5,90.9,49.53,-8.36,21.91,35.67,29.96,-17.14,19.19,27.26,19.73,-17.82,Upgrade
11,Interest Expense,-1.59,-1.64,-2.06,-2.28,-1.27,-7.08,-3.92,-3.33,-0.9,-1.25,-5.53,-6.02,-0.21,-4.12,-0.92,-3.54,-0.96,-0.19,-1.02,-1.74,Upgrade
12,Interest & Investment Income,0.6,0.99,0.69,-,2,-,5.58,0.98,-,0.65,2.71,8.58,5.55,6.61,2.91,2.61,4.53,2.88,1.06,-,Upgrade
13,Currency Exchange Gain (Loss),-4.88,4.88,-,2.43,-6.86,6.86,-,6.84,-6.95,6.95,-,-1.93,0.98,-0.98,-,-6.03,-0.78,0.78,-,1.72,Upgrade
14,Other Non Operating Income (Expenses),3.26,2.14,-2.04,-6.55,6.34,1.36,-1.99,-10,8.44,1.61,-0.29,2.73,-3.42,1.09,-1.93,5.12,-6.53,-0.42,-0.13,-3.39,Upgrade
15,EBT Excluding Unusual Items,38.77,56.14,43.26,-13.89,27.71,79.88,42.64,-3.51,32.08,98.86,46.43,-5,24.81,38.27,30.01,-18.98,15.46,30.3,19.64,-21.24,Upgrade
16,Gain (Loss) on Sale of Investments,1.5,-1.98,-1.05,-1.07,-1.23,2.09,-4.61,0.28,-4.34,-6.28,1.98,0.14,-0.64,1.16,1.04,6.68,2.43,2.02,-2.93,4.57,Upgrade
17,Gain (Loss) on Sale of Assets,0.01,-0,-0.01,0.02,0.02,-0.04,-0.02,-0.04,0,0.06,0.11,-0.51,0.26,0.05,0.02,0.01,0.04,-0,0.01,-0.13,Upgrade
18,Asset Writedown,-18.7,1.97,-1.97,5.78,-5.78,2.69,-2.69,7.45,-7.45,2.29,-2.29,8.27,-8.27,2.82,-2.82,3.07,-3.07,1.36,-1.36,4.77,Upgrade
19,Other Unusual Items,-3.78,3.78,-,5.56,-,-,-,10.15,-,-,-,3.79,-,-,-,3.9,-,-,-,9.46,Upgrade
20,Pretax Income,17.8,59.91,40.23,-3.61,20.72,84.62,35.33,14.32,20.29,94.92,46.22,6.68,16.17,42.29,28.25,-5.32,14.86,33.67,15.36,-2.57,Upgrade
21,Income Tax Expense,4.52,12.32,8.67,-0.38,7.71,16.49,6.45,3.98,3.17,18.53,9.44,-0.49,-1.85,10.07,7.04,-1.76,2.99,8.45,2.91,-0.89,Upgrade
22,Net Income,13.28,47.59,31.56,-3.22,13.01,68.13,28.88,10.34,17.11,76.39,36.77,7.17,18.01,32.22,21.21,-3.57,11.87,25.22,12.46,-1.68,Upgrade
23,Net Income to Common,13.28,47.59,31.56,-3.22,13.01,68.13,28.88,10.34,17.11,76.39,36.77,7.17,18.01,32.22,21.21,-3.57,11.87,25.22,12.46,-1.68,Upgrade
24,Net Income Growth,2.06%,-30.16%,9.28%,-,-23.96%,-10.81%,-21.47%,44.24%,-5.00%,137.09%,73.38%,-,51.80%,27.76%,70.27%,-,125.36%,2.82%,-1.71%,-,Upgrade
25,Shares Outstanding (Basic),93,92,94,91,93,93,94,93,94,93,94,93,93,94,93,92,93,97,92,96,Upgrade
26,Shares Outstanding (Diluted),93,92,94,91,93,93,94,93,94,93,94,93,93,94,93,92,93,97,92,96,Upgrade
27,Shares Change (YoY),0.70%,-1.16%,-0.03%,-1.31%,-1.58%,0.54%,0.47%,-0.01%,0.85%,-1.53%,0.88%,0.78%,0.67%,-2.43%,1.08%,-3.98%,0.62%,4.29%,-1.71%,3.18%,Upgrade
28,EPS (Basic),0.14,0.52,0.34,-0.04,0.14,0.73,0.31,0.11,0.18,0.82,0.39,0.08,0.19,0.34,0.23,-0.04,0.13,0.26,0.14,-0.02,Upgrade
29,EPS (Diluted),0.14,0.52,0.34,-0.04,0.14,0.73,0.31,0.11,0.18,0.82,0.39,0.08,0.19,0.34,0.23,-0.04,0.13,0.26,0.14,-0.02,Upgrade
30,EPS Growth,1.35%,-29.34%,9.31%,-,-22.74%,-11.30%,-21.84%,44.25%,-5.79%,140.77%,71.87%,-,50.79%,30.95%,68.46%,-,123.96%,-1.41%,0%,-,Upgrade
31,Free Cash Flow,71.77,155.64,-79.42,8.09,22.69,214.71,-41.6,-67.19,-24.85,139.56,-97.12,-116.84,81.05,6.91,-39.98,-116.6,142.91,27.07,-43.51,-53.64,Upgrade
32,Free Cash Flow Per Share,0.77,1.69,-0.84,0.09,0.24,2.30,-0.44,-0.73,-0.26,1.50,-1.04,-1.26,0.87,0.07,-0.43,-1.27,1.54,0.28,-0.47,-0.56,Upgrade
33,Dividend Per Share,-,-,-,0.857,-,-,-,0.857,-,-,-,0.643,-,-,-,0.536,-,-,-,0.536,Upgrade
34,Dividend Growth,-,-,-,0%,-,-,-,33.32%,-,-,-,20.01%,-,-,-,0%,-,-,-,0%,Upgrade
35,Gross Margin,31.91%,27.57%,27.67%,24.37%,29.65%,28.75%,26.50%,27.81%,30.92%,27.30%,25.49%,20.26%,29.69%,20.33%,25.94%,10.45%,33.26%,26.82%,23.23%,18.61%,Upgrade
36,Operating Margin,16.84%,10.40%,13.11%,-2.49%,9.31%,15.24%,12.52%,0.72%,10.84%,16.84%,15.13%,-4.19%,11.76%,10.88%,14.28%,-12.95%,14.05%,13.17%,11.82%,-20.56%,Upgrade
37,Profit Margin,5.41%,9.94%,8.86%,-1.07%,4.41%,13.18%,8.42%,3.72%,5.89%,14.15%,11.23%,3.60%,9.67%,9.83%,10.11%,-2.70%,8.69%,12.19%,7.46%,-1.94%,Upgrade
