,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,36.69,41.89,38.75,6.76,14.61,10.54,19.64,52.37,58.8,-,Upgrade
1,Revenue Growth (YoY),-5.33%,519.89%,165.28%,-35.86%,-25.60%,-79.88%,-66.61%,-,18.84%,-,Upgrade
2,Cost of Revenue,32.94,24.51,34.89,1.28,13.48,5.46,17.54,60.13,46.81,-,Upgrade
3,Gross Profit,3.75,17.39,3.86,5.48,1.13,5.08,2.1,-7.76,11.99,-,Upgrade
4,"Selling, General & Admin",19.25,15.44,17.45,20.36,14.07,22.48,24.38,11.59,34.2,-,Upgrade
5,Other Operating Expenses,-3.05,4.56,-0.84,2.09,-2.08,4.15,-2.57,4.44,-4.41,-,Upgrade
6,Operating Expenses,16.2,20,16.62,22.45,11.99,26.63,21.81,16.04,29.79,-,Upgrade
7,Operating Income,-12.45,-2.62,-12.75,-16.97,-10.87,-21.55,-19.72,-23.8,-17.8,-,Upgrade
8,Interest Expense,-9.8,-11.08,-8.53,-23.84,-5.23,-14.05,-12.59,-26.28,-4.27,-,Upgrade
9,Interest & Investment Income,-,0,0,-,0.01,-,0.04,-,0.11,-,Upgrade
10,Other Non Operating Income (Expenses),-,2.46,-,29.73,-,6.94,-,17.25,-,-,Upgrade
11,EBT Excluding Unusual Items,-22.26,-11.24,-21.28,-11.08,-16.08,-28.65,-32.27,-32.82,-21.97,-,Upgrade
12,Gain (Loss) on Sale of Investments,-,-2.22,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.01,-,0,-,18.36,-,0.02,-,-,Upgrade
14,Asset Writedown,-4.22,-0.07,-,-0.17,-,5,-3.5,6.1,-,-,Upgrade
15,Other Unusual Items,-,10.26,-,0.32,-,-3.04,3.04,0.15,-,-,Upgrade
16,Pretax Income,-26.47,-3.27,-21.28,-10.92,-16.08,-8.34,-32.73,-26.55,-21.97,-,Upgrade
17,Income Tax Expense,-,-,-,-,-,-1.25,-,-0,0,-,Upgrade
18,Earnings From Continuing Operations,-26.47,-3.27,-21.28,-10.92,-16.08,-7.09,-32.73,-26.55,-21.97,-,Upgrade
19,Net Income to Company,-26.47,-3.27,-21.28,-10.92,-16.08,-7.09,-32.73,-26.55,-21.97,-,Upgrade
20,Minority Interest in Earnings,-,0.01,-,0.01,-,0.01,-,0.16,-,-,Upgrade
21,Net Income,-26.47,-3.27,-21.28,-10.91,-16.08,-7.08,-32.73,-26.39,-21.97,-,Upgrade
22,Net Income to Common,-26.47,-3.27,-21.28,-10.91,-16.08,-7.08,-32.73,-26.39,-21.97,-,Upgrade
23,Shares Outstanding (Basic),341,340,275,228,228,228,228,203,139,-,Upgrade
24,Shares Outstanding (Diluted),341,340,275,228,228,228,228,203,139,-,Upgrade
25,Shares Change (YoY),23.74%,49.05%,20.60%,-0.06%,-,12.42%,64.58%,-,2.87%,-,Upgrade
26,EPS (Basic),-0.08,-0.01,-0.08,-0.05,-0.07,-0.03,-0.14,-0.13,-0.16,-,Upgrade
27,EPS (Diluted),-0.08,-0.01,-0.08,-0.05,-0.07,-0.03,-0.14,-0.13,-0.16,-,Upgrade
28,Free Cash Flow,-,-6.91,-16.04,-9.09,11.79,10.97,-7.01,-3.2,-17.48,-,Upgrade
29,Free Cash Flow Per Share,-,-0.02,-0.06,-0.04,0.05,0.05,-0.03,-0.02,-0.13,-,Upgrade
30,Operating Margin,-33.94%,-6.24%,-32.91%,-251.12%,-74.38%,-204.49%,-100.42%,-45.44%,-30.27%,-,Upgrade
31,Profit Margin,-72.15%,-7.80%,-54.91%,-161.44%,-110.07%,-67.15%,-166.70%,-50.40%,-37.36%,-,Upgrade
32,Free Cash Flow Margin,-,-16.49%,-41.38%,-134.48%,80.67%,104.06%,-35.72%,-6.11%,-29.73%,-,Upgrade
33,EBITDA,-4.59,5.84,-5.49,-8.84,-2.57,-16.31,-6.76,-17.51,-4.99,-,Upgrade
34,D&A For EBITDA,7.86,8.45,7.27,8.14,8.3,5.23,12.95,6.29,12.81,6.42,Upgrade
35,EBIT,-12.45,-2.62,-12.75,-16.97,-10.87,-21.55,-19.72,-23.8,-17.8,-,Upgrade
