,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3946,5394,5089,6321,6275,7246,7163,9673,5709,8091,Upgrade
1,Revenue Growth (YoY),-22.46%,-14.66%,-18.89%,-12.76%,-12.40%,-25.10%,25.47%,19.55%,-7.11%,-8.15%,Upgrade
2,Cost of Revenue,3521,4768,4679,5785,5902,6653,6669,8714,5459,7442,Upgrade
3,Gross Profit,425.82,626.41,410.59,536.16,372.33,592.5,493.35,959.44,249.99,649.88,Upgrade
4,"Selling, General & Admin",265.18,373.52,264.39,282.49,321.87,375.04,435.19,591.42,331.64,492.36,Upgrade
5,Research & Development,129.12,182.52,124.04,128.48,190.99,290.39,117.97,102.37,102.8,164.33,Upgrade
6,Operating Expenses,403.32,584.69,388.66,432.94,509.81,645.34,550.89,699.66,450.39,683.46,Upgrade
7,Operating Income,22.5,41.72,21.93,103.21,-137.48,-52.84,-57.55,259.78,-200.4,-33.58,Upgrade
8,Interest Expense,-59.86,-52.73,-67.78,-54.55,-62.29,-52.88,-62.78,-97.89,-118.68,-89.01,Upgrade
9,Interest & Investment Income,61.4,55.76,50.03,50.73,49.69,38.67,28.21,48.89,30.37,20.79,Upgrade
10,Earnings From Equity Investments,-61.21,-53.66,-31.52,0.33,-6.66,-7.64,-0.93,1.25,-18.87,-19.86,Upgrade
11,Currency Exchange Gain (Loss),-0.1,-4.61,3.52,-1.46,-14.74,0.09,-0.68,3,21.12,-8.29,Upgrade
12,Other Non Operating Income (Expenses),76.99,64.71,46.77,87.25,40.4,75.94,60.99,52.11,27.78,126.3,Upgrade
13,EBT Excluding Unusual Items,39.72,51.2,22.94,185.5,-131.08,1.33,-32.74,267.13,-258.69,-3.66,Upgrade
14,Gain (Loss) on Sale of Investments,6.69,-,-,-,-,-,-,30,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.96,-0.83,-0.05,6.74,9.18,3.51,-5.47,-5.24,-2.11,-6.96,Upgrade
16,Asset Writedown,-23.05,3.03,-9.17,-7.94,-15.8,-9.22,-3.33,-19.09,-37.62,-182.72,Upgrade
17,Other Unusual Items,-,10.35,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,22.4,63.74,13.72,184.3,-137.7,-4.38,-41.54,272.8,-298.42,-193.33,Upgrade
19,Income Tax Expense,1.27,6.55,1.46,5.67,0.89,-3.75,3.69,0.64,-4.4,-14.27,Upgrade
20,Earnings From Continuing Operations,21.13,57.2,12.26,178.63,-138.59,-0.63,-45.23,272.16,-294.03,-179.07,Upgrade
21,Minority Interest in Earnings,-19.54,-35.24,-10.74,-75.47,58.04,-2.5,24.21,-106.86,95.33,58.08,Upgrade
22,Net Income,1.59,21.96,1.52,103.16,-80.55,-3.13,-21.02,165.29,-198.7,-120.98,Upgrade
23,Net Income to Common,1.59,21.96,1.52,103.16,-80.55,-3.13,-21.02,165.29,-198.7,-120.98,Upgrade
24,Net Income Growth,4.27%,-78.72%,-,-,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),3298,3298,3298,3298,3298,3298,3259,3079,2650,2050,Upgrade
26,Shares Outstanding (Diluted),3298,3298,3298,3298,3298,3298,3259,3079,2650,2050,Upgrade
27,Shares Change (YoY),-,-,-,-0.01%,1.21%,7.14%,22.95%,50.17%,29.28%,-14.84%,Upgrade
28,EPS (Basic),0.00,0.01,0.00,0.03,-0.02,-0.00,-0.01,0.05,-0.07,-0.06,Upgrade
29,EPS (Diluted),0.00,0.01,0.00,0.03,-0.02,-0.00,-0.01,0.05,-0.07,-0.06,Upgrade
30,EPS Growth,4.12%,-78.90%,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow,-3238,-2928,-3318,-5555,-3528,-3836,-3322,-4264,-4101,-3990,Upgrade
32,Free Cash Flow Per Share,-0.98,-0.89,-1.01,-1.68,-1.07,-1.16,-1.02,-1.38,-1.55,-1.95,Upgrade
33,Operating Margin,0.57%,0.77%,0.43%,1.63%,-2.19%,-0.73%,-0.80%,2.69%,-3.51%,-0.42%,Upgrade
34,Profit Margin,0.04%,0.41%,0.03%,1.63%,-1.28%,-0.04%,-0.29%,1.71%,-3.48%,-1.50%,Upgrade
35,Free Cash Flow Margin,-82.05%,-54.28%,-65.20%,-87.89%,-56.23%,-52.94%,-46.38%,-44.08%,-71.84%,-49.31%,Upgrade
36,EBITDA,209.06,225.27,198.13,277.48,69.77,102.58,117.86,377.99,-40.39,3.33,Upgrade
37,D&A For EBITDA,186.56,183.55,176.21,174.26,207.25,155.42,175.41,118.21,160.02,36.91,Upgrade
38,EBIT,22.5,41.72,21.93,103.21,-137.48,-52.84,-57.55,259.78,-200.4,-33.58,Upgrade
39,Revenue as Reported,3946,5394,5089,6321,6275,7246,7163,9673,5709,8091,Upgrade
