,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1583,1237,1369,2375,2803,4255,5541,6069,6950,1507,605,Upgrade
1,Market Cap Growth,-47.92%,-47.92%,-51.18%,-44.19%,-49.40%,-29.89%,-20.27%,302.74%,1049.15%,104.17%,-6.35%,Upgrade
2,Enterprise Value,2723,5689,5827,7717,7113,8641,9766,11690,12876,7493,3660,Upgrade
3,Last Close Price,0.48,0.38,0.41,0.71,0.84,1.27,1.65,1.80,2.21,0.48,0.25,Upgrade
4,PE Ratio,62.93,48.89,52.92,20.99,109.67,-,-,-,-175.20,-,-,Upgrade
5,PS Ratio,0.16,0.12,0.12,0.19,0.20,0.27,0.31,0.30,0.38,0.10,0.04,Upgrade
6,PB Ratio,0.77,0.39,0.42,0.76,0.86,1.34,1.59,1.76,2.35,0.63,0.23,Upgrade
7,P/TBV Ratio,0.63,0.63,0.68,1.19,1.34,2.08,2.43,2.67,3.97,1.07,0.41,Upgrade
8,EV/Sales Ratio,0.27,0.57,0.50,0.63,0.50,0.55,0.55,0.58,0.70,0.49,0.23,Upgrade
9,EV/EBITDA Ratio,6.89,12.19,12.49,15.02,18.12,42.80,36.09,19.60,32.11,-,50.70,Upgrade
10,EV/EBIT Ratio,82.44,82.44,83.09,57.07,-183.62,-,-,-,182.61,-,-,Upgrade
11,EV/FCF Ratio,-0.41,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,1.01,1.01,1.91,1.98,1.99,2.28,1.57,1.51,1.87,3.05,2.26,Upgrade
13,Return on Capital Employed (ROCE),1.68%,1.68%,1.58%,2.74%,-0.91%,-,-,-,2.29%,-,-,Upgrade
14,Earnings Yield,1.60%,2.05%,1.89%,4.76%,0.91%,-2.30%,-0.53%,2.86%,-0.57%,-23.28%,-22.94%,Upgrade
15,FCF Yield,-418.50%,-535.68%,-502.76%,-403.78%,-366.31%,-202.75%,-158.57%,-150.33%,-142.94%,-589.14%,-1398.36%,Upgrade
16,Buyback Yield / Dilution,-,-,-,0.01%,-1.21%,-7.14%,-22.95%,-50.17%,-29.28%,14.84%,Upgrade,
17,Total Shareholder Return,1.04%,-,-,-,0.01%,-1.21%,-7.14%,-22.95%,-50.17%,-29.28%,14.84%,Upgrade
