,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,136.54,133.47,115.14,124.41,117.66,112.31,104.98,95.53,70.76,94.04,152.28,168.42,139.82,133.29,141.48,146.14,156.81,84.62,103.71,141.84,Upgrade
1,Other Revenue,-1,1,-,2.7,-1.33,1.33,-,3.91,-1.9,1.9,-,3.99,-1.92,1.92,-,4.14,-5.67,5.67,-,4.93,Upgrade
2,Revenue,135.54,134.47,115.14,127.11,116.33,113.63,104.98,99.44,68.86,95.94,152.28,172.41,137.9,135.21,141.48,150.28,151.14,90.29,103.71,146.78,Upgrade
3,Revenue Growth (YoY),16.51%,18.33%,9.68%,27.83%,68.94%,18.44%,-31.06%,-42.32%,-50.07%,-29.05%,7.63%,14.72%,-8.76%,49.75%,36.42%,2.39%,11.18%,-14.40%,3.53%,-,Upgrade
4,Cost of Revenue,89.15,85.66,73.53,77.62,73.5,77.52,71.92,63.71,48.06,65.64,95.14,111.33,89.19,83.78,86.95,103.14,84.7,45.12,55.3,83.75,Upgrade
5,Gross Profit,46.4,48.81,41.61,49.49,42.84,36.12,33.06,35.73,20.8,30.3,57.14,61.08,48.71,51.44,54.53,47.14,66.44,45.18,48.41,63.03,Upgrade
6,"Selling, General & Admin",22.18,21.09,15.58,26.05,18.73,16.71,12.51,14.16,13.73,9.2,10.28,11.89,10.07,9.8,9.34,-4.46,14.55,13.62,13.59,19.5,Upgrade
7,Research & Development,2.97,4.95,6.65,9.33,6.43,5.77,4.14,6.72,4.11,4.25,4.07,7.14,4.24,4.28,4.55,5.68,4.66,3.09,4.08,6.69,Upgrade
8,Other Operating Expenses,-1.78,0.31,0.33,3.39,-0.97,-3.58,0.16,11.47,-2.99,-5.48,-0,4.16,0.51,0.49,-0.75,8.72,-2.2,-4.41,-0.44,6.96,Upgrade
9,Operating Expenses,22.68,27.47,21.98,38.77,24.76,18.83,16.74,32.33,15.3,5.77,14.05,24.69,14.68,13.87,13.8,8.55,19.46,13.52,15.77,31.63,Upgrade
10,Operating Income,23.71,21.34,19.63,10.72,18.08,17.29,16.33,3.39,5.5,24.53,43.09,36.39,34.03,37.57,40.73,38.59,46.98,31.65,32.64,31.4,Upgrade
11,Interest Expense,-,-0.16,-,-,-,-,-,-1.95,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,4.8,6.15,4.92,5.22,4.28,2.94,5.4,-,2.68,3.86,2.87,3.9,8.75,4.16,2.51,2.47,1.62,0.87,0.37,0.58,Upgrade
13,Currency Exchange Gain (Loss),-0.72,0.72,-,1.78,-4.64,4.64,-,16.9,-10.38,10.38,-,-4.56,1.41,-1.41,-,-8.23,-1.05,1.05,-,1.1,Upgrade
14,Other Non Operating Income (Expenses),0.23,0.02,-0.28,-3.34,3.29,1.98,-2.22,-18.42,18.35,1.15,-1.28,0.29,-0.43,-2.36,2.21,0.27,-0.58,-1.07,0.95,-3.65,Upgrade
15,EBT Excluding Unusual Items,28.02,28.06,24.28,14.38,21.02,26.85,19.51,-0.08,16.15,39.92,44.68,36.02,43.76,37.96,45.45,33.1,46.96,32.5,33.96,29.43,Upgrade
16,Gain (Loss) on Sale of Investments,0.31,0.27,-0.46,0.59,-0.64,-0.51,-0.78,1.47,-7.17,-0.98,0.11,0.9,-4.67,2.13,2.88,2.06,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.04,0.07,2.95,291.1,-0.54,0.01,0.02,-0.22,0.25,-0.22,0.09,-0,-0.02,-0,0.18,-0.07,-0.04,-,0.14,19.85,Upgrade
18,Asset Writedown,-2.63,-0.43,-,0.05,-0.05,-,-,-,-,-,-,-,-,-,-,0.16,-0.16,0.57,-0.57,0.95,Upgrade
19,Other Unusual Items,-1.03,-0.29,-,-3.4,-,-,-,8.64,-,-,-,7.38,-,-,-,15.27,-,-,-,7.58,Upgrade
20,Pretax Income,24.72,27.68,26.77,302.72,19.78,26.34,18.75,9.81,9.23,38.72,44.88,44.3,39.06,40.08,48.51,50.54,46.76,33.07,33.54,57.81,Upgrade
21,Income Tax Expense,3.97,4.31,3.31,45.67,1.76,4.83,1.43,-0.78,0.97,5.06,6.59,6.17,6.27,5.92,6.4,6.08,7.39,4.49,5.47,7.72,Upgrade
22,Net Income,20.75,23.37,23.47,257.05,18.02,21.51,17.32,10.59,8.27,33.66,38.29,38.13,32.8,34.16,42.11,44.46,39.38,28.58,28.07,50.09,Upgrade
23,Net Income to Common,20.75,23.37,23.47,257.05,18.02,21.51,17.32,10.59,8.27,33.66,38.29,38.13,32.8,34.16,42.11,44.46,39.38,28.58,28.07,50.09,Upgrade
24,Net Income Growth,15.15%,8.62%,35.48%,2326.85%,117.98%,-36.08%,-54.77%,-72.22%,-74.80%,-1.47%,-9.05%,-14.24%,-16.72%,19.53%,50.01%,-11.25%,11.79%,30.42%,63.48%,-,Upgrade
25,Shares Outstanding (Basic),115,106,112,113,106,114,108,108,108,112,109,109,109,111,110,110,84,83,82,84,Upgrade
26,Shares Outstanding (Diluted),115,106,112,113,106,114,108,108,108,112,109,109,109,111,110,110,84,83,82,84,Upgrade
27,Shares Change (YoY),7.97%,-6.65%,3.22%,4.26%,-2.02%,1.50%,-1.06%,-0.83%,-1.06%,0.51%,-0.22%,-1.05%,30.79%,34.10%,34.38%,30.59%,2.61%,0.02%,-1.15%,-,Upgrade
28,EPS (Basic),0.18,0.22,0.21,2.28,0.17,0.19,0.16,0.10,0.08,0.30,0.35,0.35,0.30,0.31,0.38,0.40,0.47,0.34,0.34,0.59,Upgrade
29,EPS (Diluted),0.18,0.22,0.21,2.28,0.17,0.19,0.16,0.10,0.08,0.30,0.35,0.35,0.30,0.31,0.38,0.40,0.47,0.34,0.34,0.59,Upgrade
30,EPS Growth,6.65%,16.37%,31.25%,2227.65%,122.49%,-37.02%,-54.29%,-71.99%,-74.53%,-1.97%,-8.85%,-13.33%,-36.32%,-10.87%,11.63%,-32.04%,8.95%,30.39%,65.38%,-,Upgrade
31,Free Cash Flow,1.19,-81.04,-30.9,-12.07,33.82,-21.41,-14.8,-8.58,7.9,-10.68,5.36,-9.16,-33.11,-19.43,-41.47,37.81,14.9,-27.25,-1.01,38.39,Upgrade
32,Free Cash Flow Per Share,0.01,-0.76,-0.28,-0.11,0.32,-0.19,-0.14,-0.08,0.07,-0.10,0.05,-0.08,-0.30,-0.17,-0.38,0.34,0.18,-0.33,-0.01,0.46,Upgrade
