,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,8549,9452,11577,12066,7768,10569,8028,11259,17091,11911,Upgrade
1,Short-Term Investments,-,1553,160.14,-,-,569.5,-,956.01,-,5618,Upgrade
2,Trading Asset Securities,4630,3113,3939,4855,7907,4656,2415,4217,1983,1576,Upgrade
3,Cash & Short-Term Investments,13179,14118,15676,16922,15675,15794,10443,16432,19073,19106,Upgrade
4,Cash Growth,-15.93%,-16.57%,0.01%,7.14%,50.09%,-3.88%,-45.25%,-13.99%,89.22%,46.71%,Upgrade
5,Accounts Receivable,7300,4596,7109,4643,4948,4285,5059,2914,4329,2712,Upgrade
6,Other Receivables,60.97,1602,79.89,1575,406.92,1164,115.41,1162,144.75,630.76,Upgrade
7,Receivables,7361,6199,7189,6219,5355,5537,5175,4076,4474,3343,Upgrade
8,Inventory,1837,1993,2018,2329,2137,1938,1732,1880,1803,1659,Upgrade
9,Prepaid Expenses,2845,582.57,2094,465.69,2031,234.13,6464,406.58,9051,805.97,Upgrade
10,Other Current Assets,-,912.71,-,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,25222,23806,26977,25935,25198,23503,23813,22794,34401,24913,Upgrade
12,"Property, Plant & Equipment",9678,9912,9584,9251,8772,8516,8727,8392,8573,7633,Upgrade
13,Long-Term Investments,27410,25181,24263,25230,27435,25169,17173,13857,2448,2020,Upgrade
14,Goodwill,700.96,680.45,812.08,662.61,642.55,647.93,906.03,88.93,13897,88.93,Upgrade
15,Other Intangible Assets,2422,248.49,2130,278.35,1214,291.56,915.74,225.35,7436,821.06,Upgrade
16,Long-Term Deferred Tax Assets,532.78,567.01,508.91,505.15,414.31,334.87,695.86,463.37,501.34,557.35,Upgrade
17,Long-Term Deferred Charges,-,1980,-,973.49,-,772.46,-,699.36,-,503.15,Upgrade
18,Other Long-Term Assets,738.11,1230,1365,1229,1258,1308,3976,690.21,1092,977.86,Upgrade
19,Total Assets,66704,63605,65641,64064,64934,60543,56207,47210,68348,37514,Upgrade
20,Accounts Payable,2191,1335,2167,1884,3076,1795,1621,1948,2802,1809,Upgrade
21,Accrued Expenses,-,6716,-,6299,-,5146,-,4190,-,3561,Upgrade
22,Short-Term Debt,-,136.13,-,136.13,-,136.13,-,-,-,644.62,Upgrade
23,Current Portion of Long-Term Debt,8501,11136,10485,9663,4069,6521,1825,1553,307.58,22.13,Upgrade
24,Current Portion of Leases,10.79,71.49,37.79,60.43,49.45,64.47,21.16,28.7,37.01,23.08,Upgrade
25,Current Income Taxes Payable,406.89,271.87,178.08,107.46,100.15,101.17,252.4,60.7,132.43,189.87,Upgrade
26,Current Unearned Revenue,-,282.6,-,310.79,-,238.2,-,202.22,-,214.63,Upgrade
27,Other Current Liabilities,10839,2658,13998,1690,8971,1344,7767,2961,7256,1659,Upgrade
28,Total Current Liabilities,21949,22607,26865,20151,16266,15345,11485,10944,10535,8123,Upgrade
29,Long-Term Debt,1010,1074,702.08,3934,7543,5213,11516,12363,14379,7885,Upgrade
30,Long-Term Leases,154.65,298.39,329.25,324.26,356.18,319.95,291.36,264.86,41.4,41.27,Upgrade
31,Long-Term Unearned Revenue,538.91,548.27,525.68,749.07,694.74,674.45,579.92,608.2,312.93,480.65,Upgrade
32,Long-Term Deferred Tax Liabilities,797.21,781.54,623.45,831.79,1026,881.59,773.5,171.65,1577,423.26,Upgrade
33,Other Long-Term Liabilities,132.06,125.46,136.21,131.08,305.22,380.78,451.41,439.19,-,-,Upgrade
34,Total Liabilities,24582,25435,29182,26121,26190,22814,25098,24791,26845,16953,Upgrade
35,Common Stock,414.38,414.62,414.62,414.9,414.94,415.44,415.9,415.9,278.3,278.45,Upgrade
36,Additional Paid-In Capital,12421,12443,12443,12484,12488,12578,12691,12691,12906,12967,Upgrade
37,Retained Earnings,31847,29335,28641,28358,28544,27215,21302,13603,19042,11950,Upgrade
38,Treasury Stock,-2109,-1770,-1627,-1432,-1379,-689.35,-469.94,-469.94,-412.84,-412.84,Upgrade
39,Comprehensive Income & Other,-9728,-9949,-9883,-10078,-9855,-9228,-9364,-9493,-299.73,-9834,Upgrade
40,Total Common Equity,32845,30474,29989,29747,30214,30291,24576,16747,31514,14949,Upgrade
41,Minority Interest,9277,7695,6470,8197,8530,7438,6533,5672,9989,5612,Upgrade
42,Shareholders' Equity,42122,38170,36459,37944,38745,37729,31109,22420,41503,20561,Upgrade
43,Total Liabilities & Equity,66704,63605,65641,64064,64934,60543,56207,47210,68348,37514,Upgrade
44,Total Debt,9677,12716,11554,14118,12017,12254,13653,14210,14765,8616,Upgrade
45,Net Cash (Debt),3503,1402,4122,2804,3658,3540,-3210,2222,4308,10490,Upgrade
46,Net Cash Growth,-15.03%,-50.00%,12.70%,-20.81%,-,59.33%,-,-78.82%,-36.76%,9.15%,Upgrade
47,Net Cash Per Share,0.19,-,0.22,-,0.19,0.18,-0.17,0.12,0.23,0.56,Upgrade
48,Filing Date Shares Outstanding,18205,18347,18407,18468,18483,18699,18781,18781,18801,18811,Upgrade
49,Total Common Shares Outstanding,18205,18347,18407,18468,18483,18699,18781,18781,18801,18811,Upgrade
50,Working Capital,3273,1199,111.85,5784,8932,8158,12328,11851,23866,16790,Upgrade
51,Book Value Per Share,1.80,1.66,1.63,1.61,1.63,1.62,1.31,0.89,1.68,0.79,Upgrade
52,Tangible Book Value,29722,29546,27048,28806,28358,29352,22754,16433,10181,14039,Upgrade
53,Tangible Book Value Per Share,1.63,1.61,1.47,1.56,1.53,1.57,1.21,0.87,0.54,0.75,Upgrade
54,Buildings,-,4248,-,3871,-,3571,-,3656,-,2854,Upgrade
55,Machinery,-,7628,-,6692,-,6132,-,5546,-,4541,Upgrade
56,Construction In Progress,-,1686,-,1804,-,1426,-,987.83,-,1365,Upgrade
57,Leasehold Improvements,-,-,-,-,-,-,-,0.13,-,0.34,Upgrade
