,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,15874,-,14284,-,15194,12508,14354,10999,12648,11707,Upgrade
1,Revenue Growth (YoY),11.14%,-,-5.99%,-,5.85%,13.71%,13.49%,-6.04%,0.96%,4.87%,Upgrade
2,Cost of Revenue,2845,-,2600,-,2960,2579,2753,2390,2792,2474,Upgrade
3,Gross Profit,13030,-,11684,-,12234,9929,11601,8609,9856,9233,Upgrade
4,"Selling, General & Admin",6848,-,6226,-,6934,5912,6792,5962,5666,5824,Upgrade
5,Other Operating Expenses,2712,-,2419,-,2139,2405,1787,1022,1716,895.87,Upgrade
6,Operating Expenses,9560,-,8645,-,9073,8317,8579,6984,7382,6720,Upgrade
7,Operating Income,3470,-,3039,-,3161,1611,3022,1625,2474,2513,Upgrade
8,Interest Expense,-153.74,-,-293.43,-,-169.27,-161.39,-147.22,-149.05,-174.32,-143.72,Upgrade
9,Interest & Investment Income,307.96,-,298.81,-,213.97,333.81,226.08,243.86,276.43,367.17,Upgrade
10,Earnings From Equity Investments,-93.06,-,-219.44,-,503.16,6046,7585,37.96,-41.19,103.72,Upgrade
11,Currency Exchange Gain (Loss),-70.36,-,-133.86,-,67.35,182.39,109.9,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),191.12,-,322.42,-,101.45,365.79,122.41,199.97,72.95,234.9,Upgrade
13,EBT Excluding Unusual Items,3652,-,3013,-,3878,8378,10918,1957,2608,3075,Upgrade
14,Gain (Loss) on Sale of Investments,-39.51,-,91.01,-,-116.22,-324.36,58.97,440.89,2.55,-18.44,Upgrade
15,Gain (Loss) on Sale of Assets,1.85,-,7.63,-,1.96,-6.14,1.86,4.23,0.35,0.9,Upgrade
16,Asset Writedown,-,-,-,-,-,-441.1,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-57.58,-,-9.25,-12.02,-,-,-,-,Upgrade
18,Pretax Income,3614,-,3054,-,3755,7594,10979,2403,2610,3057,Upgrade
19,Income Tax Expense,614.09,-,497.99,-,571.39,620.97,1337,126.05,546.33,453.1,Upgrade
20,Earnings From Continuing Operations,3000,-,2556,-,3183,6973,9642,2277,2064,2604,Upgrade
21,Earnings From Discontinued Operations,1607,-,143.29,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,4607,-,2699,-,3183,6973,9642,2277,2064,2604,Upgrade
23,Minority Interest in Earnings,-1590,-,-1441,-,-1262,-845.12,-1161,-746.07,-823.52,-1287,Upgrade
24,Net Income,3017,-,1259,-,1921,6128,8480,1530,1241,1317,Upgrade
25,Net Income to Common,3017,-,1259,-,1921,6128,8480,1530,1241,1317,Upgrade
26,Net Income Growth,139.69%,-,-34.47%,-,-77.35%,300.40%,583.56%,16.19%,-14.11%,-82.85%,Upgrade
27,Shares Outstanding (Basic),18408,-,18564,-,18659,18756,18781,18795,18806,18734,Upgrade
28,Shares Outstanding (Diluted),18410,-,18564,-,19123,19277,19289,18795,18806,18734,Upgrade
29,Shares Change (YoY),-0.83%,-,-2.92%,-,-0.86%,2.57%,2.57%,0.32%,-0.43%,0.50%,Upgrade
30,EPS (Basic),0.16,-,0.07,-,0.10,0.33,0.45,0.08,0.07,0.07,Upgrade
31,EPS (Diluted),0.16,-,0.07,-,0.09,0.30,0.43,0.08,0.07,0.07,Upgrade
32,EPS Growth,141.69%,-,-26.34%,-,-78.78%,266.94%,557.61%,15.79%,-13.73%,-82.94%,Upgrade
33,Free Cash Flow,2671,-,1917,-,3322,1902,1750,2951,950.02,1130,Upgrade
34,Free Cash Flow Per Share,0.15,-,0.10,-,0.17,0.10,0.09,0.16,0.05,0.06,Upgrade
35,Dividend Per Share,0.028,-,0.019,-,0.051,0.032,0.033,0.031,0.030,0.024,Upgrade
36,Dividend Growth,50.85%,-,-63.87%,-,54.01%,1.74%,9.58%,29.09%,29.71%,-13.52%,Upgrade
37,Operating Margin,21.86%,-,21.27%,-,20.81%,12.88%,21.05%,14.77%,19.56%,21.46%,Upgrade
38,Profit Margin,19.01%,-,8.81%,-,12.64%,48.99%,59.08%,13.91%,9.81%,11.25%,Upgrade
39,Free Cash Flow Margin,16.83%,-,13.42%,-,21.86%,15.21%,12.19%,26.83%,7.51%,9.65%,Upgrade
40,EBITDA,3951,-,3629,-,3537,2033,3421,2467,3194,3133,Upgrade
41,D&A For EBITDA,481.2,328.46,590.03,492.8,375.75,421.58,398.99,842.27,719.84,620.1,Upgrade
42,EBIT,3470,-,3039,-,3161,1611,3022,1625,2474,2513,Upgrade
