,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,29.41,29.41,32.29,34.93,31.35,11.41,26.28,26.45,42.1,6.28,20.86,37.26,50.35,14.32,31.82,46.78,32.38,9.71,60.17,45.7,Upgrade
1,Revenue Growth (YoY),-6.17%,157.76%,22.85%,32.07%,-25.54%,81.83%,25.99%,-29.02%,-16.39%,-56.18%,-34.43%,-20.36%,55.49%,47.55%,-47.12%,2.37%,-48.09%,-57.68%,165.70%,-32.31%,Upgrade
2,Cost of Revenue,21.89,21.89,26.37,24.72,22.83,9.87,26.82,22.39,28.62,5.63,19.01,22.03,37.42,9.64,29.62,33.86,20.91,7.81,48.47,25.7,Upgrade
3,Gross Profit,7.52,7.52,5.91,10.21,8.51,1.54,-0.53,4.06,13.48,0.65,1.86,15.22,12.93,4.68,2.19,12.92,11.48,1.89,11.7,19.99,Upgrade
4,"Selling, General & Admin",7.06,7.06,5.8,4.32,5.96,5.71,7.1,4.62,6.17,5.26,6.79,4.36,7.49,3.85,5.21,5.4,5.59,6.97,7.25,4.9,Upgrade
5,Operating Expenses,7.06,7.06,7.39,4.32,5.96,5.71,7.13,4.62,6.17,5.26,6.99,50.5,7.49,3.85,5.21,5.4,5.59,6.97,7.2,4.9,Upgrade
6,Operating Income,0.46,0.46,-1.48,5.89,2.56,-4.17,-7.66,-0.56,7.31,-4.61,-5.13,-35.28,5.44,0.83,-3.02,7.52,5.89,-5.07,4.51,15.1,Upgrade
7,Interest Expense,-0.26,-0.26,-0.35,-0.33,-0.39,-0.4,-0.35,-0.26,-0.37,-0.44,-0.49,-0.5,-0.46,-0.31,-0.25,-0.23,-0.12,-0.02,-0.04,-0.06,Upgrade
8,Interest & Investment Income,-,-,0.08,-,-,-,0.08,-,-,-,0.04,-,-,-,0.5,-,-,-,0.43,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,0.01,-,-,-,-,-,-,-,0.1,-,-,-,0.13,-,-,-,-,-,Upgrade
