,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,461,420,144,181,127,62,36,48,53,54,49,74,81,73,72,77,91,109,254,223,93,Upgrade
1,Market Cap Growth,573.85%,573.85%,294.74%,274.26%,138.74%,15.04%,-25.49%,-34.42%,-33.93%,-26.14%,-32.45%,-4.35%,-11.11%,-32.89%,-71.51%,-65.38%,-2.58%,0%,96.30%,86.00%,-11.42%,Upgrade
2,Enterprise Value,439,360,83,160,106,14,-12,42,46,9,3,96,103,59,58,55,68,56,201,204,74,Upgrade
3,Last Close Price,0.80,0.73,0.25,0.32,0.27,0.13,0.08,0.10,0.11,0.11,0.10,0.15,0.17,0.15,0.15,0.16,0.19,0.23,0.51,0.44,0.19,Upgrade
4,PE Ratio,92.52,89.12,22.23,-,-12.96,-4.02,-,-,-17.64,-1.50,-,-,-,6.63,6.35,-,7.38,5.05,-,6.38,3.32,Upgrade
5,PS Ratio,3.46,3.34,1.13,1.65,1.22,0.65,0.34,0.48,0.56,0.51,0.43,0.60,0.60,0.51,0.58,0.64,0.61,0.74,1.43,1.17,0.61,Upgrade
6,PB Ratio,3.08,2.81,0.96,1.24,1.04,0.51,0.29,0.38,-,0.37,0.32,0.49,-,0.39,0.41,0.43,-,0.68,1.52,1.33,-,Upgrade
7,P/TBV Ratio,2.82,2.82,0.96,1.24,1.04,0.51,0.29,0.38,-,0.37,0.32,0.49,-,0.39,0.41,0.43,-,0.68,1.52,1.33,-,Upgrade
8,EV/Sales Ratio,3.49,2.86,0.65,1.45,1.02,0.15,-,0.41,0.49,0.08,0.03,0.78,0.77,0.41,0.46,0.46,0.46,0.38,1.13,1.07,0.48,Upgrade
9,EV/EBITDA Ratio,51.71,44.86,8.24,-,-218.18,-2.10,-,-,101.45,-0.25,-,-,-,4.50,4.43,-,4.73,2.54,-,5.35,2.41,Upgrade
10,EV/EBIT Ratio,82.59,67.64,11.23,-,-31.17,-1.44,-,-,-,-0.23,-,-,-,5.45,5.14,-,5.33,2.73,-,5.54,2.51,Upgrade
11,Debt / Equity Ratio,0.24,0.24,0.24,0.16,0.30,0.30,0.31,0.31,-,0.14,0.29,0.29,-,0.26,0.14,0.14,-,0.13,0.01,0.01,-,Upgrade
12,Debt / EBITDA Ratio,4.30,6.84,6.84,-,1.38,2.82,-,-,-,0.63,-,-,-,1.94,4.66,-,-,0.82,-,0.08,-,Upgrade
13,Asset Turnover,0.59,0.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,2.71,2.70,3.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,2.35,2.35,2.35,3.84,-,2.05,-,2.29,-,2.08,-,1.94,-,1.75,-,3.04,-,1.84,-,6.10,-,Upgrade
16,Current Ratio,4.10,4.10,4.10,5.37,-,3.23,-,3.43,-,4.25,-,3.08,-,3.17,-,4.72,-,3.15,-,9.83,-,Upgrade
17,Return on Equity (ROE),0.60%,0.60%,-4.36%,18.82%,6.35%,-12.69%,-,-,18.47%,-11.81%,-,-,11.52%,2.06%,-,-,13.66%,-10.46%,-,-,Upgrade,
18,Return on Assets (ROA),0.58%,0.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),0.61%,0.64%,-2.25%,9.29%,3.93%,-6.25%,-,-,10.07%,-5.88%,-,-,6.19%,1.02%,-,-,8.40%,-7.51%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),3.45%,3.45%,4.82%,-,-,-7.78%,-,-,-,-25.63%,-,-,-,5.72%,-,-,-,12.65%,-,21.92%,-,Upgrade
21,Earnings Yield,1.02%,1.12%,4.50%,1.21%,-7.71%,-24.86%,-29.06%,-22.74%,-5.67%,-66.88%,-77.41%,-43.97%,-35.26%,15.08%,15.74%,7.91%,13.56%,19.82%,11.47%,15.68%,30.11%,Upgrade
22,FCF Yield,-4.34%,-10.00%,-14.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.25%,-,Upgrade
24,Buyback Yield / Dilution,-13.67%,-20.00%,-20.00%,-14.69%,-,-0.30%,-,-,-,0.11%,-,-,-,-0.04%,-,-,-,0.06%,-,0.24%,-,Upgrade
25,Total Shareholder Return,-13.67%,-20.00%,-20.00%,-14.69%,-,-0.30%,-,-,-,0.11%,-,-,-,-0.04%,-,-,-,0.06%,-,2.48%,-,Upgrade
