,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,57.94,57.94,83.49,-,58,-,87.06,-,26.5,-,89.74,-,26.76,-,39,-,42.83,-,55.16,-,Upgrade
1,Short-Term Investments,0.03,0.03,0.21,-,0.1,-,0.33,-,0.28,-,0.16,-,0.12,-,0.15,-,0.12,-,0.12,-,Upgrade
2,Cash & Short-Term Investments,57.96,57.96,83.7,58.09,58.09,87.39,87.39,-,26.78,89.9,89.9,-,26.88,39.15,39.15,-,42.95,55.28,55.28,-,Upgrade
3,Cash Growth,-0.22%,-33.67%,-4.22%,-,116.91%,-2.79%,-2.79%,-,-0.38%,129.62%,129.62%,-,-37.40%,-29.18%,-29.18%,-,50.95%,-9.65%,-9.65%,-,Upgrade
4,Accounts Receivable,33.36,33.36,31.51,-,39.56,-,16.48,-,45.98,-,18.29,-,90.29,-,75.42,-,46.64,-,34.9,-,Upgrade
5,Other Receivables,11.24,11.24,0.23,-,0.8,-,0.78,-,2.35,-,2.91,-,7.98,-,5.04,-,24.15,-,4.67,-,Upgrade
6,Receivables,44.59,44.59,31.74,-,40.36,-,17.25,-,48.33,-,21.2,-,98.27,-,80.45,-,70.79,-,39.57,-,Upgrade
7,Inventory,32.41,32.41,22.83,-,37.6,-,26.48,-,45.57,-,37.94,-,55.35,-,36.54,-,37.68,-,39.31,-,Upgrade
8,Prepaid Expenses,40.95,40.95,20.25,-,16.67,-,23.24,-,29.76,-,24.22,-,42.97,-,26.7,-,40.1,-,16.02,-,Upgrade
9,Other Current Assets,2.74,2.74,2.76,-,2.71,-,2.8,-,2.92,-,3.06,-,3,-,2.97,-,2.79,-,2.79,-,Upgrade
10,Total Current Assets,178.66,178.66,161.28,-,155.44,-,157.16,-,153.37,-,176.3,-,226.47,-,185.82,-,194.31,-,152.96,-,Upgrade
11,"Property, Plant & Equipment",15.03,15.03,16.48,-,15.5,-,17.76,-,25.95,-,29.03,-,30.88,-,31.45,-,26.74,-,8.35,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,0.47,-,0.47,-,-,-,-,-,Upgrade
13,Goodwill,0.05,0.05,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,3.99,3.99,4.02,-,3.65,-,3.77,-,3.88,-,4.01,-,2.05,-,2.06,-,2.03,-,2.37,-,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,Upgrade
16,Total Assets,197.72,197.72,181.82,-,174.59,-,178.68,-,183.19,-,209.35,-,259.88,-,219.79,-,223.09,-,183.68,-,Upgrade
17,Accounts Payable,3.17,3.17,1.66,-,9.69,-,1.63,-,5.3,-,3.65,-,11.78,-,4.64,-,9.54,-,1.59,-,Upgrade
18,Accrued Expenses,2.66,2.66,5.74,-,3.01,-,6.14,-,6.33,-,7.21,-,5.03,-,8.05,-,5.01,-,6.77,-,Upgrade
19,Short-Term Debt,2.95,2.95,2.99,-,1.5,-,2.3,-,18.93,-,42.81,-,47.14,-,22.25,-,19.71,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,28.08,28.08,14.13,-,29.93,-,30.9,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,0.78,0.78,0.76,-,0.51,-,0.81,-,0.82,-,1.03,-,1.08,-,0.88,-,0.8,-,1.21,-,Upgrade
22,Current Income Taxes Payable,2.1,2.1,0.7,-,0.69,-,1.24,-,0.99,-,1.05,-,1.16,-,1.01,-,3.65,-,3.25,-,Upgrade
23,Current Unearned Revenue,-,-,3.75,-,2.54,-,2.52,-,3.46,-,1.29,-,5.19,-,2.24,-,2.28,-,2.41,-,Upgrade
24,Other Current Liabilities,3.89,3.89,0.32,-,0.23,-,0.24,-,0.22,-,0.21,-,0.16,-,0.26,-,20.66,-,0.33,-,Upgrade
25,Total Current Liabilities,43.62,43.62,30.06,-,48.09,-,45.78,-,36.05,-,57.24,-,71.55,-,39.33,-,61.65,-,15.56,-,Upgrade
26,Long-Term Debt,3.67,3.67,3.7,-,3.96,-,4.42,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,1.05,1.05,1.46,-,0.59,-,0.73,-,0.24,-,0.53,-,1.06,-,1.25,-,0.21,-,0.42,-,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,-,0.4,-,0.4,-,Upgrade
29,Total Liabilities,48.34,48.34,35.21,-,52.64,-,50.93,-,36.29,-,57.77,-,72.61,-,40.98,-,62.26,-,16.38,-,Upgrade
30,Common Stock,5.76,5.76,5.76,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,Upgrade
31,Additional Paid-In Capital,65.03,65.03,65.03,-,48.59,-,48.59,-,48.59,-,48.59,-,48.59,-,48.59,-,48.59,-,53.39,-,Upgrade
