,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,347.02,398.39,457.63,262.85,480.74,545.77,497.47,983.79,772.73,1114,Upgrade
1,Short-Term Investments,132.1,133.05,297.32,211.94,368.95,383.55,474.89,38.88,232.5,-,Upgrade
2,Trading Asset Securities,-,-,12.72,128.15,199.7,849.95,329.05,35.5,35.53,17,Upgrade
3,Cash & Short-Term Investments,479.12,531.44,767.68,602.94,1049,1779,1301,1058,1041,1131,Upgrade
4,Cash Growth,-37.59%,-11.86%,-26.85%,-66.11%,-19.36%,68.15%,25.04%,-6.46%,-23.08%,-6.48%,Upgrade
5,Accounts Receivable,130.08,101.97,71.29,65.3,70.69,19.72,21.49,79.61,13.35,10.83,Upgrade
6,Other Receivables,45.07,31.19,45.94,68.88,90.47,42.37,38.64,19,14.31,8.69,Upgrade
7,Receivables,175.15,133.16,117.23,134.19,161.16,62.09,60.13,98.62,27.66,19.52,Upgrade
8,Inventory,419.5,463.28,495.51,517.66,251.27,9.19,4.64,4.72,4.88,6.49,Upgrade
9,Prepaid Expenses,105.88,56.99,77.64,66.44,77.52,41.44,7.83,26.97,-,-,Upgrade
10,Restricted Cash,205.53,199.18,-,269.62,238.74,-,-,-,-,-,Upgrade
11,Other Current Assets,15.24,45.69,59.58,24.7,7.95,-,-,-,21.07,22.7,Upgrade
12,Total Current Assets,1400,1430,1518,1616,1786,1892,1374,1188,1094,1180,Upgrade
13,"Property, Plant & Equipment",467.43,454.39,478.52,512.69,542.06,568.63,576.19,591.93,608.45,610.41,Upgrade
14,Long-Term Investments,289.39,310.06,324,352.76,255.68,363.14,1007,1335,1610,1593,Upgrade
