,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,161.99,207.38,336.26,134.77,432.75,73.11,65.21,46.77,43.24,157.47,Upgrade
1,Revenue Growth (YoY),-51.83%,53.88%,-22.30%,84.32%,563.60%,56.32%,50.83%,-70.30%,-49.77%,95.17%,Upgrade
2,Cost of Revenue,132.24,179.91,281.52,79.7,371.94,47.75,49.4,41.11,38.41,157.63,Upgrade
3,Gross Profit,29.75,27.47,54.73,55.06,60.81,25.36,15.81,5.66,4.83,-0.15,Upgrade
4,"Selling, General & Admin",89.05,136.71,90.17,107.28,65.4,91.8,30.8,33.85,23.14,45.97,Upgrade
5,Research & Development,53.92,82.54,70.73,53.03,15.67,3.88,-,-,-,-,Upgrade
6,Other Operating Expenses,13.03,13.7,11.77,12.88,23.29,13.34,7.3,4.81,4.57,5.68,Upgrade
7,Operating Expenses,160.76,233.83,173.76,180.69,105.58,109.41,38.53,53.47,28.52,55.52,Upgrade
8,Operating Income,-131.01,-206.36,-119.02,-125.63,-44.77,-84.05,-22.72,-47.81,-23.7,-55.67,Upgrade
9,Interest Expense,-5.34,-4.14,-2.22,-19.21,-0.73,-2.28,-2.44,-9.25,-3.64,-4.26,Upgrade
10,Interest & Investment Income,10.05,9.34,9.15,-,25.94,2.39,3.3,-,18.11,2.87,Upgrade
11,Currency Exchange Gain (Loss),-2.65,2.41,-17.45,7.3,-13.57,2.44,1.59,2.7,-1.17,-8.62,Upgrade
12,Other Non Operating Income (Expenses),6.7,14.1,7.47,3.87,0.09,-45.63,0.7,0.59,0.61,0.63,Upgrade
13,EBT Excluding Unusual Items,-122.26,-184.66,-122.08,-133.66,-33.05,-127.14,-19.57,-53.77,-9.78,-65.04,Upgrade
14,Gain (Loss) on Sale of Investments,-36.08,-18.84,-23.75,-13.56,0.44,-70.84,-257.81,-297.58,-,-244.02,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.03,-,-39.04,-,-0.05,-,-0,-,0.04,Upgrade
16,Other Unusual Items,-,-,-,-,-,0.3,-,1.97,-,-,Upgrade
17,Pretax Income,-158.33,-203.53,-145.83,-186.26,-32.61,-197.73,-277.37,-349.38,-9.78,-309.02,Upgrade
18,Income Tax Expense,6.79,8.77,4,-0.06,10.38,6.24,1.64,-1.56,1.76,-7.96,Upgrade
19,Earnings From Continuing Operations,-165.12,-212.3,-149.83,-186.2,-42.99,-203.97,-279.01,-347.82,-11.54,-301.06,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,56.92,-37,-40.01,-,Upgrade
21,Net Income to Company,-165.12,-212.3,-149.83,-186.2,-42.99,-203.97,-222.08,-384.82,-51.56,-301.06,Upgrade
22,Minority Interest in Earnings,4.42,6.48,8.17,6.68,-,-,22.29,23.73,25.94,19.94,Upgrade
23,Net Income,-160.7,-205.82,-141.67,-179.52,-42.99,-203.97,-199.79,-361.09,-25.61,-281.13,Upgrade
24,Net Income to Common,-160.7,-205.82,-141.67,-179.52,-42.99,-203.97,-199.79,-361.09,-25.61,-281.13,Upgrade
25,Shares Outstanding (Basic),7401,7301,7519,7650,7564,6960,6892,6628,6594,6596,Upgrade
26,Shares Outstanding (Diluted),7401,7301,7519,7650,7564,6960,6892,6628,6594,6596,Upgrade
27,Shares Change (YoY),-1.56%,-4.56%,-0.60%,9.91%,9.76%,5.00%,4.51%,0.49%,-0.03%,-11.92%,Upgrade
28,EPS (Basic),-0.02,-0.03,-0.02,-0.02,-0.01,-0.03,-0.03,-0.05,-0.00,-0.04,Upgrade
29,EPS (Diluted),-0.02,-0.03,-0.02,-0.02,-0.01,-0.03,-0.03,-0.05,-0.00,-0.04,Upgrade
30,Free Cash Flow,-67.12,-196.03,-34.67,-201.59,-89.62,-35.93,-60.75,46.91,-3.19,-13.42,Upgrade
31,Free Cash Flow Per Share,-0.01,-0.03,-0.00,-0.03,-0.01,-0.01,-0.01,0.01,-0.00,-0.00,Upgrade
32,Operating Margin,-80.87%,-99.51%,-35.40%,-93.22%,-10.35%,-114.96%,-34.84%,-102.21%,-54.81%,-35.35%,Upgrade
33,Profit Margin,-99.20%,-99.25%,-42.13%,-133.21%,-9.93%,-278.98%,-306.37%,-772.02%,-59.24%,-178.53%,Upgrade
34,Free Cash Flow Margin,-41.43%,-94.53%,-10.31%,-149.59%,-20.71%,-49.14%,-93.16%,100.28%,-7.37%,-8.52%,Upgrade
35,EBITDA,-83.17,-166.53,-70.08,-84.3,-7.28,-54.66,3.52,21.47,43.08,0.35,Upgrade
36,D&A For EBITDA,47.84,39.83,48.95,41.33,37.49,29.39,26.24,69.28,66.78,56.02,Upgrade
37,EBIT,-131.01,-206.36,-119.02,-125.63,-44.77,-84.05,-22.72,-47.81,-23.7,-55.67,Upgrade
