,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,9.34,9.34,9.87,13.3,9.82,9.32,12.44,16.1,19.6,18.13,21.07,16.24,12.31,14.05,14.44,6.95,6.63,13.12,41.97,16.92,Upgrade
1,Revenue Growth (YoY),-4.95%,0.18%,-20.69%,-17.39%,-49.86%,-48.59%,-40.94%,-0.86%,59.21%,29.04%,45.85%,133.56%,85.56%,7.09%,-65.59%,-58.90%,-71.84%,-47.35%,25.22%,-11.37%,Upgrade
2,Cost of Revenue,7.36,7.36,13.28,10.1,6.1,5.86,11.76,10.64,10.47,10.75,12.92,9.04,8.1,7.14,7.1,3.84,4.67,5.68,18.92,9.37,Upgrade
3,Gross Profit,1.98,1.98,-3.41,3.2,3.72,3.46,0.69,5.46,9.12,7.38,8.14,7.2,4.21,6.91,7.35,3.12,1.96,7.45,23.06,7.54,Upgrade
4,"Selling, General & Admin",1.91,1.91,17.72,7.87,12.27,7.86,6.28,5.68,10.51,19.54,7.73,12.51,17.74,21.22,7.54,8.41,14.4,8.51,16.68,9.91,Upgrade
5,Operating Expenses,1.91,1.91,32.78,7.87,12.27,7.86,26.84,5.68,10.51,19.54,0.8,12.51,17.74,21.22,27.05,8.41,14.4,8.51,22.18,9.91,Upgrade
6,Operating Income,0.07,0.07,-36.19,-4.67,-8.55,-4.4,-26.15,-0.22,-1.39,-12.17,7.35,-5.31,-13.54,-14.31,-19.71,-5.3,-12.44,-1.06,0.88,-2.37,Upgrade
7,Interest Expense,-,-,-,-,-,-,-,-0.18,-0.06,-0.07,-10.53,-0.01,-0.01,-0.01,-0.11,-0.03,-0.05,-0.02,-0.13,-0,Upgrade
8,Interest & Investment Income,0,0,0.04,-,0.04,-,0.23,-,-,-,-,-,-,-,3.21,-,-,-,18.15,-,Upgrade
9,Other Non Operating Income (Expenses),-,-,2.92,0.54,0.19,-0.19,1.16,2.08,2.01,-8.64,-4.69,-0.55,9.43,7.45,-2.16,3.27,4.16,-0.64,-6.68,1.53,Upgrade
10,EBT Excluding Unusual Items,0.07,0.07,-33.24,-4.13,-8.32,-4.59,-24.76,1.68,0.56,-20.88,-7.87,-5.87,-4.12,-6.87,-18.77,-2.05,-8.32,-1.71,12.22,-0.84,Upgrade
11,Gain (Loss) on Sale of Investments,-3.07,-3.07,1.94,-,-0.28,-,-8.34,-,-,-,-4.75,-,-,-,-2.36,-,-,-,-1.82,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,8.76,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-0.49,-,-,-,-0.41,-,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,7.59,-,-,-,4.56,-,-,-,-,-,Upgrade
15,Pretax Income,-3,-3,-31.3,-4.13,-8.6,-4.59,-24.34,1.68,0.56,-20.88,-5.52,-5.87,-4.12,-6.87,-16.98,-2.05,-8.32,-1.71,10.4,-0.84,Upgrade
16,Income Tax Expense,-,-,0.46,-,-,-,0.05,-,-,-,-0.25,-,-,-,-4.66,-0.56,-0.44,0.18,7.27,-0.04,Upgrade
17,Earnings From Continuing Operations,-3,-3,-31.76,-4.13,-8.6,-4.59,-24.39,1.68,0.56,-20.88,-5.27,-5.87,-4.12,-6.87,-12.32,-1.5,-7.89,-1.89,3.12,-0.8,Upgrade
18,Net Income to Company,-3,-3,-31.76,-4.13,-8.6,-4.59,-24.39,1.68,0.56,-20.88,-5.27,-5.87,-4.12,-6.87,-12.32,-1.5,-7.89,-1.89,3.12,-0.8,Upgrade
19,Net Income,-3,-3,-31.76,-4.13,-8.6,-4.59,-24.39,1.68,0.56,-20.88,-5.27,-5.87,-4.12,-6.87,-12.32,-1.5,-7.89,-1.89,3.12,-0.8,Upgrade
20,Net Income to Common,-3,-3,-31.76,-4.13,-8.6,-4.59,-24.39,1.68,0.56,-20.88,-5.27,-5.87,-4.12,-6.87,-12.32,-1.5,-7.89,-1.89,3.12,-0.8,Upgrade
21,Shares Outstanding (Basic),148,148,148,147,153,142,148,131,124,119,119,467,116,110,75,117,97,96,96,95,Upgrade
22,Shares Outstanding (Diluted),148,148,148,147,153,142,148,131,124,119,119,467,116,110,75,117,97,96,96,95,Upgrade
23,Shares Change (YoY),-3.43%,3.68%,-0.09%,12.22%,22.99%,19.95%,23.85%,-71.85%,7.44%,7.43%,57.98%,298.93%,19.64%,14.48%,-21.75%,22.73%,0.25%,-,-,-1.14%,Upgrade
24,EPS (Basic),-0.02,-0.02,-0.22,-0.03,-0.06,-0.03,-0.17,0.01,0.00,-0.18,-0.04,-0.01,-0.04,-0.06,-0.16,-0.01,-0.08,-0.02,0.03,-0.01,Upgrade
25,EPS (Diluted),-0.02,-0.02,-0.22,-0.03,-0.06,-0.03,-0.17,0.01,0.00,-0.18,-0.04,-0.01,-0.04,-0.08,-0.16,-0.01,-0.08,-0.02,0.03,-0.01,Upgrade
26,Free Cash Flow,-4.48,-4.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Free Cash Flow Per Share,-0.03,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Gross Margin,21.17%,21.17%,-34.57%,24.05%,37.88%,37.15%,5.52%,33.91%,46.56%,40.69%,38.66%,44.36%,34.16%,49.19%,50.86%,44.81%,29.59%,56.74%,54.93%,44.60%,Upgrade
29,Operating Margin,0.73%,0.73%,-366.78%,-35.13%,-86.98%,-47.19%,-210.18%,-1.36%,-7.08%,-67.10%,34.86%,-32.68%,-109.99%,-101.85%,-136.44%,-76.17%,-187.55%,-8.09%,2.09%,-14.00%,Upgrade
30,Profit Margin,-32.13%,-32.13%,-321.81%,-31.05%,-87.50%,-49.24%,-196.01%,10.45%,2.85%,-115.14%,-25.01%,-36.16%,-33.44%,-48.91%,-85.29%,-21.55%,-118.89%,-14.43%,7.44%,-4.74%,Upgrade
31,Free Cash Flow Margin,-47.99%,-47.99%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,EBITDA,0.19,0.19,-36.03,-4.46,-8.38,-4.19,-25.94,-0.07,-1.18,-12.02,7.49,-5.2,-13.49,-14.2,-19.6,-3.52,-12.35,0.72,2.66,-0.56,Upgrade
33,EBITDA Margin,2.02%,2.02%,-,-33.57%,-85.32%,-44.96%,-208.51%,-0.45%,-6.03%,-66.28%,35.56%,-32.00%,-109.60%,-101.06%,-135.67%,-50.59%,-186.12%,5.46%,6.33%,-3.29%,Upgrade
34,D&A For EBITDA,0.12,0.12,0.16,0.21,0.16,0.21,0.21,0.15,0.21,0.15,0.15,0.11,0.05,0.11,0.11,1.78,0.09,1.78,1.78,1.81,Upgrade
35,EBIT,0.07,0.07,-36.19,-4.67,-8.55,-4.4,-26.15,-0.22,-1.39,-12.17,7.35,-5.31,-13.54,-14.31,-19.71,-5.3,-12.44,-1.06,0.88,-2.37,Upgrade
36,EBIT Margin,0.73%,0.73%,-,-35.13%,-86.98%,-47.19%,-210.18%,-1.36%,-7.08%,-67.10%,34.86%,-32.68%,-109.99%,-101.85%,-136.44%,-76.17%,-187.55%,-8.09%,2.09%,-14.00%,Upgrade
37,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.96%,-,Upgrade
