,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,19,24,28,25,23,23,28,24,32,33,34,33,40,36,37,36,37,35,32,53,43,Upgrade
1,Market Cap Growth,2.55%,2.55%,-0.53%,5.59%,-26.05%,-30.22%,-18.62%,-28.04%,-20.11%,-8.07%,-7.00%,-7.40%,7.21%,4.00%,14.28%,-33.04%,-13.51%,-36.62%,-55.08%,6.15%,-24.49%,Upgrade
2,Enterprise Value,2,-15,-11,-13,-15,-27,-22,-25,-17,-22,-20,-49,-43,-33,-32,-53,-51,-75,-80,-45,-56,Upgrade
3,Last Close Price,0.13,0.16,0.19,0.17,0.16,0.16,0.19,0.16,0.21,0.23,0.29,0.28,0.33,0.31,0.32,0.31,0.32,0.36,0.34,0.55,0.44,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-1.33,-1.06,-,-,-,-,-,-,-,-,-,-19.98,-,Upgrade
5,PS Ratio,0.47,0.57,0.66,0.59,0.52,0.49,0.49,0.36,0.42,0.44,0.51,0.52,0.70,0.76,0.88,0.87,0.54,0.44,0.34,0.50,0.43,Upgrade
6,PB Ratio,0.44,0.53,0.63,0.49,0.26,0.25,0.27,0.23,-,0.26,0.26,0.25,-,0.24,0.24,0.23,-,0.21,0.18,0.30,-,Upgrade
7,P/TBV Ratio,0.60,0.60,0.71,0.54,0.28,0.27,0.29,0.25,-,0.28,0.27,0.26,-,0.25,0.25,0.24,-,0.22,0.19,0.32,-,Upgrade
8,EV/Sales Ratio,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Debt / Equity Ratio,-,-,-,-,-,-,-,-,-,0.05,0.05,0.05,-,0.00,0.01,0.01,-,0.03,0.04,0.04,-,Upgrade
10,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,0.23,-,-,-,-,-,-,2.30,0.62,-,Upgrade
11,Asset Turnover,0.46,0.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
12,Quick Ratio,1.67,1.67,1.67,2.08,-,3.30,-,12.06,-,4.14,-,6.38,-,1.91,-,2.10,-,2.37,-,2.70,-,Upgrade
13,Current Ratio,2.06,2.06,2.06,2.37,-,4.80,-,13.62,-,5.36,-,7.14,-,2.48,-,3.21,-,2.90,-,3.11,-,Upgrade
14,Return on Equity (ROE),-26.91%,-24.95%,-177.32%,-18.01%,-35.36%,-17.86%,-,-,1.72%,-62.07%,-,-,-10.74%,-17.55%,-,-,-18.60%,-4.31%,-,-,Upgrade,
15,Return on Assets (ROA),0.21%,0.21%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
16,Return on Capital (ROIC),0.38%,0.36%,-126.31%,-12.74%,-21.97%,-10.70%,-,-,-2.53%,-21.51%,-,-,-21.98%,-22.71%,-,-,-17.71%,-1.46%,-,-,Upgrade,
17,Return on Capital Employed (ROCE),-,-91.33%,-110.65%,-,-,-,-,-,-,-,-,-19.17%,-,-,-,-,-,-,-,-5.36%,-,Upgrade
18,Earnings Yield,-215.07%,-176.33%,-170.27%,-195.64%,-177.77%,-154.94%,-95.37%,-181.12%,-75.36%,-94.77%,-104.90%,-67.04%,-73.49%,-68.69%,-77.15%,-66.19%,-22.02%,-21.48%,-18.19%,-5.01%,-55.22%,Upgrade
19,FCF Yield,-65.85%,-37.73%,-16.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,0.12%,3.43%,-3.68%,0.09%,-12.22%,-22.99%,-19.95%,-23.85%,71.85%,-7.44%,-7.43%,-57.98%,-298.93%,-19.64%,-14.48%,21.75%,-22.73%,-0.25%,-,-,1.14%,Upgrade
21,Total Shareholder Return,0.12%,3.43%,-3.68%,0.09%,-12.22%,-22.99%,-19.95%,-23.85%,71.85%,-7.44%,-7.43%,-57.98%,-298.93%,-19.64%,-14.48%,21.75%,-22.73%,-0.25%,-,-,1.14%,Upgrade
