,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,10.71,10.71,21.12,-,34.04,-,31.2,-,50.45,-,37.16,-,64.26,-,52.11,-,92.87,-,106.05,-,Upgrade
1,Short-Term Investments,-,-,5.12,-,-,-,14.39,-,-,-,33.33,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,6.43,6.43,12.57,-,6.15,-,6.61,-,6.92,-,26.54,-,20.67,-,20.01,-,3.21,-,5.2,-,Upgrade
3,Cash & Short-Term Investments,17.14,17.14,38.81,40.19,40.19,52.2,52.2,-,57.37,97.03,97.03,-,84.93,72.11,72.11,-,96.08,111.25,111.25,-,Upgrade
4,Cash Growth,-57.35%,-67.16%,-25.65%,-,-29.94%,-46.21%,-46.21%,-,-32.45%,34.56%,34.56%,-,-11.61%,-35.18%,-35.18%,-,-4.59%,-5.12%,-5.12%,-,Upgrade
5,Accounts Receivable,45.14,45.14,30.85,-,34.57,-,39.7,-,54.1,-,30.59,-,38.09,-,24.82,-,39.73,-,43.92,-,Upgrade
6,Other Receivables,-,-,-,-,-,-,-,-,-,-,0.05,-,-,-,-,-,-,-,-,-,Upgrade
7,Receivables,55.47,55.47,40.75,-,44.3,-,49.44,-,64.25,-,39.55,-,48.24,-,34.42,-,54.73,-,58.15,-,Upgrade
8,Inventory,-,-,-,-,1.83,-,1.83,-,1.55,-,0.79,-,-,-,-,-,-,-,-,-,Upgrade
9,Prepaid Expenses,3.87,3.87,-,-,22.21,-,0.18,-,21.23,-,1.19,-,26.68,-,10.36,-,15.53,-,7.04,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,0.1,-,-,-,4.31,-,-,-,31.16,-,-,-,2.47,-,Upgrade
11,Total Current Assets,76.48,76.48,79.55,-,108.52,-,103.73,-,144.4,-,142.87,-,159.86,-,148.05,-,166.34,-,178.91,-,Upgrade
12,"Property, Plant & Equipment",0.14,0.14,0.39,-,0.63,-,1.53,-,1.98,-,2.4,-,1.65,-,2.2,-,5.61,-,7.01,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,1.59,-,4.25,-,47.63,-,47.54,-,46.47,-,46.39,-,Upgrade
14,Goodwill,5.16,5.16,5.16,-,5.16,-,5.16,-,5.16,-,5.16,-,5.16,-,5.16,-,5.16,-,5.16,-,Upgrade
15,Total Assets,81.79,81.79,85.1,-,114.31,-,110.42,-,153.13,-,154.68,-,214.29,-,202.95,-,223.58,-,237.47,-,Upgrade
16,Accounts Payable,-,-,-,-,-,-,0.02,-,0.55,-,1.11,-,0.2,-,0.35,-,0.53,-,2.25,-,Upgrade
17,Accrued Expenses,-,-,3.31,-,-,-,6.13,-,-,-,9.03,-,-,-,24.43,-,-,-,30.58,-,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,-,6.18,-,6.18,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Leases,-,-,-,-,-,-,-,-,0.63,-,0.54,-,0.49,-,0.78,-,2.67,-,2.43,-,Upgrade
20,Current Income Taxes Payable,0.09,0.09,0.54,-,0.09,-,0.09,-,0.09,-,-,-,0.2,-,3.24,-,10.59,-,10.96,-,Upgrade
21,Current Unearned Revenue,-,-,0.45,-,-,-,0.5,-,-,-,2.26,-,-,-,1.08,-,0.89,-,4.18,-,Upgrade
22,Other Current Liabilities,37.11,37.11,29.22,-,22.54,-,0.88,-,19.52,-,0.89,-,63.46,-,16.29,-,42.67,-,7.16,-,Upgrade
23,Total Current Liabilities,37.2,37.2,33.52,-,22.62,-,7.62,-,26.95,-,20.02,-,64.35,-,46.16,-,57.36,-,57.56,-,Upgrade
24,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,0.12,-,-,-,0.18,-,2.86,-,4.16,-,Upgrade
25,Total Liabilities,37.2,37.2,33.52,-,22.62,-,7.62,-,26.95,-,20.14,-,64.35,-,46.34,-,60.21,-,61.72,-,Upgrade
26,Common Stock,5.9,5.9,5.9,-,5.9,-,5.9,-,5.9,-,4.78,-,4.63,-,4.63,-,3.86,-,3.86,-,Upgrade
27,Additional Paid-In Capital,89.45,89.45,89.45,-,89.45,-,89.45,-,89.45,-,79.25,-,77.61,-,77.61,-,72.98,-,72.98,-,Upgrade
28,Retained Earnings,-60.71,-60.71,-56.04,-,-64.5,-,-52.34,-,-29.63,-,-9.32,-,1.82,-,12.81,-,57.82,-,67.6,-,Upgrade
29,Comprehensive Income & Other,9.95,9.95,12.27,-,58.81,-,57.76,-,58.43,-,57.81,-,63.85,-,59.53,-,26.67,-,29.28,-,Upgrade
30,Total Common Equity,44.59,44.59,51.58,89.66,89.66,100.78,100.78,-,124.15,132.52,132.52,-,147.91,154.58,154.58,-,161.34,173.73,173.73,-,Upgrade
31,Minority Interest,-,-,-,-,2.03,-,2.03,-,2.03,-,2.03,-,2.03,-,2.03,-,2.03,-,2.03,-,Upgrade
32,Shareholders' Equity,44.59,44.59,51.58,91.69,91.69,102.81,102.81,-,126.18,134.55,134.55,-,149.94,156.61,156.61,-,163.36,175.76,175.76,-,Upgrade
33,Total Liabilities & Equity,81.79,81.79,85.1,-,114.31,-,110.42,-,153.13,-,154.68,-,214.29,-,202.95,-,223.58,-,237.47,-,Upgrade
